row_id,REGION,2011
1,安徽,0.374981
2,北京,0.707105
3,福建,0.435985
4,甘肃,0.361354
5,广东,0.5261
6,广西,0.331927
7,贵州,0.269938
8,海南,0.469869
9,河北,0.42148
10,河南,0.321146
11,黑龙江,0.351356
12,湖北,0.408075
13,湖南,0.351698
14,吉林,0.418573
15,江苏,0.53548
16,江西,0.361149
17,辽宁,0.431516
18,内蒙古,0.395885
19,宁夏,0.397901
20,青海,0.380392
21,山东,0.488759
22,山西,0.401151
23,陕西,0.434556
24,上海,0.52444
25,四川,0.346289
26,天津,0.530708
27,西藏,0.306182
28,新疆,0.398319
29,云南,0.342188
30,浙江,0.509859
31,重庆,0.424435
