row_id,ADMINCODE,REGION,ZONE,YEAR,PCGDP,PCRS,FSR,TIG,RUUR,HBTP,IPR,HESP,GCR,WEI,SDEI,EPES,UGPR,UWPR,PCURA,PTVP,RESILIENCE_SCORE
334,330000,浙江,东部,2016,78384,34447.79314888011,76.02211560796414,50.35002327845262,2.9,51.86,66,2355.0,41.0,9.117894781394169,0.000282092521268,2.314224018032021,99.95,99.97,17.73,16.27,0.574848
335,330000,浙江,东部,2017,85612,37473.74392220422,77.08012408503224,51.94826260278496,2.7,55.42,66,2345.0,40.4,9.117894781394169,0.0002133461570021,2.525125094285502,99.97,100.0,17.28,16.93,0.593708
336,330000,浙江,东部,2018,93230,40111.4299378288,76.46082695117809,52.96089154316688,2.6,57.88,66,2370.0,41.2,9.117894781394169,0.0001498203535001,2.256785711388685,100.0,100.0,18.05,16.1,0.599335
337,330000,浙江,东部,2019,98770,43841.25490196078,70.11398553470943,54.55444910505588,2.5,59.86,66,2509.0,41.5,9.117894781394169,0.0001245557298837,2.681281165976825,100.0,100.0,19.02,16.42,0.617281
338,330000,浙江,东部,2020,100738,43039.11564625851,71.8928070890626,55.90014391914558,2.8,56.0,66,2704.0,42.2,9.117894781394169,7.961155743394173e-05,2.18795656818432,100.0,100.0,19.08,14.75,0.596941
339,330000,浙江,东部,2021,113839,47707.49235474006,75.01541137709165,54.90905014532528,2.6,56.56,66,2632.0,41.5,9.117894781394169,5.848126978638805e-05,1.848094209589281,100.0,100.0,18.03,13.22,0.593534
340,330000,浙江,东部,2022,119022,50534.89432872131,66.89962705258375,54.9593520931174,2.6,58.03,66,2763.0,42.1,9.117894781394169,5.201087360332869e-05,1.85691533710885,99.97,100.0,19.6,14.87,0.601991
341,330000,浙江,东部,2023,125043,54727.47849705749,69.62233740707791,56.0470096858753,2.6,61.28,66,2839.0,43.7,9.117894781394169,4.627319110585659e-05,1.521724523985497,100.0,100.0,21.7,14.87,0.618958
342,330000,浙江,东部,2024,135565,56533.28335832083,69.28675064327504,58.53883142905961,2.6,61.28,66,2839.0,43.7,9.117894781394169,4.627319110585659e-05,1.521724523985497,100.0,100.0,21.7,14.87,0.624323
343,460000,海南,东部,2007,14683,4389.349112426035,44.16394779771616,42.82009724473257,3.5,25.31,35,1281.656804733728,40.5,28.49189627228525,0.0020745542949756,2.169657422512235,65.37,77.15,12.5,6.8,0.295896
344,460000,海南,东部,2008,17357,5423.887587822014,40.46707824678046,43.29694175086458,3.7,25.31,35,1800.0,42.1,24.53922831762392,0.001491828846545,1.902394055367768,72.81,83.87,12.05,7.4,0.304556
345,460000,海南,东部,2009,18860,6221.064814814815,36.67036991317944,45.65821144232549,3.5,27.16,35,2001.0,41.9,23.15497130161081,0.0013577732518669,3.808171830638194,83.68,89.65,13.28,7.77,0.370788
346,460000,海南,东部,2010,23323,7638.665132336017,46.61471772112705,48.01286810195496,3.0,29.0,35,2036.0,42.6,18.15837663944568,0.0014253897550111,2.56132383802938,82.44,89.43,13.81,8.61,0.383206
347,460000,海南,东部,2011,28014,9241.573033707866,43.6723163841808,46.91533403685364,1.7,31.36,39,2079.0,41.8,14.49995941228996,0.0013231593473496,3.077812018489984,93.59,96.09,18.42,10.76,0.469869
348,460000,海南,东部,2012,30993,10441.75824175824,44.91098752838199,48.69505986950598,2.0,34.17,44,2218.0,41.2,13.30142683014268,0.0012224851222485,2.328693496550287,92.15,97.74,18.85,11.6,0.467232
349,460000,海南,东部,2013,34053,11857.60869565218,47.56964704253488,52.67819891524118,2.2,35.85,46,2253.0,42.1,11.60371000353028,0.001039827979075,2.29239395947269,94.59,98.38,18.72,11.48,0.478897
350,460000,海南,东部,2014,37166,13082.26495726496,50.49466237474312,53.03856190200058,2.3,38.17,48,2317.0,41.3,11.40939402725428,0.0009452015076833,2.116863986033063,96.49,98.1,17.97,11.97,0.481688
351,460000,海南,东部,2015,39704,14914.28571428572,50.64424775905053,53.98746719511542,2.3,42.49,52,2290.0,37.7,10.47694285255209,0.0008649777730169,2.544718136562774,97.77,98.64,17.37,11.25,0.494865
352,460000,海南,东部,2016,43009,16168.23406478579,46.31451237940254,55.29069483154858,2.4,43.97,52,2258.0,40.3,10.78113539680211,0.0003276123416947,2.710537021969081,97.34,97.41,17.75,11.35,0.499456
353,460000,海南,东部,2017,46631,17792.18106995885,46.68448790487336,56.44024458032241,2.3,45.31,52,2261.0,40.1,10.78113539680211,0.0002156753752084,2.473735603925289,98.32,98.4,18.22,13.54,0.511565
354,460000,海南,东部,2018,50263,18866.59877800408,44.50245373381422,58.47638829494777,2.3,47.97,52,2305.0,40.6,10.78113539680211,0.0001649459343881,3.620883344173122,96.74,97.04,16.81,12.67,0.52992
355,460000,海南,东部,2019,53929,19839.1959798995,43.80393844829442,59.43010429954227,2.3,52.68,52,2497.0,41.7,10.78113539680211,0.0001294364823291,3.496179920370172,97.73,98.47,18.24,13.38,0.547691
356,460000,海南,东部,2020,55438,19984.18972332016,41.37270210802754,60.32841076497432,2.8,58.0,52,2764.0,40.6,10.78113539680211,0.0001059969099205,2.932378856858948,98.95,98.02,17.91,12.53,0.525731
357,460000,海南,东部,2021,63991,25364.70588235294,46.72689550921441,61.63496871204317,3.1,60.2,52,2839.0,40.8,10.78113539680211,6.611214464722251e-05,2.564206617732846,99.42,95.73,25.96,13.13,0.559285
358,460000,海南,东部,2022,67314,23129.50340798442,39.68922984499636,60.42585926614027,3.1,59.62,52,2999.0,42.4,10.78113539680211,5.225267069205759e-05,2.418743473969781,99.53,99.95,25.27,15.21,0.556857
359,460000,海南,东部,2023,72958,25490.89165867689,40.05006758679567,60.85522830808349,3.1,58.42,52,3169.0,42.1,10.78113539680211,4.63502489670516e-05,1.979581673306773,99.82,99.85,25.37,15.21,0.551463
360,460000,海南,东部,2024,75903,24294.84732824427,38.82419110818505,60.61343044721953,3.1,58.42,52,3169.0,42.1,10.78113539680211,4.63502489670516e-05,1.979581673306773,99.82,99.85,25.37,15.21,0.549362
361,420000,湖北,中部,2007,16593,7221.968766450255,46.21828345063531,42.22760649215989,4.2,27.44,33,2041.937181961748,37.6,26.08957403136043,0.0074867215438982,2.195986941510808,89.72,97.56,12.76,11.88,0.336287
362,420000,湖北,中部,2008,20153,8947.119593766414,43.07450856824297,41.01065449010654,4.2,27.44,33,2724.0,37.6,22.51567732115677,0.0058273537725592,2.479579222919747,90.9,97.88,13.03,11.89,0.350448
363,420000,湖北,中部,2009,23081,10364.33566433566,38.97184014692098,41.23149460662063,4.2,30.02,33,2829.0,37.8,20.1451626352135,0.0048801934491096,3.546285845465154,91.2,97.45,13.84,11.02,0.376263
364,420000,湖北,中部,2010,28359,12245.81005586592,40.42656112576957,39.6594543628173,4.2,32.6,33,2906.0,37.7,16.68556532671058,0.0038984648947118,3.850243863436476,91.75,97.59,14.08,9.47,0.38831
365,420000,湖北,中部,2011,34719,14519.61805555556,47.49715373560537,38.64660900087753,4.1,36.34,37,2991.0,38.4,14.69544941707409,0.0033375955873135,3.145199922855348,93.89,98.25,14.78,11.17,0.408075
366,420000,湖北,中部,2012,39149,16748.65940148763,48.4880804513018,38.79216852803562,3.8,43.78,40,3078.0,38.9,12.84588042087743,0.0027550916519483,2.543493120626418,95.09,98.24,15.85,11.25,0.42698
367,420000,湖北,中部,2013,43835,19033.9772335288,50.12340878158133,41.95760107179447,3.5,49.69,43,3144.0,38.1,11.58696508787138,0.002361888249665,2.509807509750323,95.09,98.19,15.85,11.56,0.452791
368,420000,湖北,中部,2014,48635,21405.2613480055,52.02314481724309,43.31335134426973,3.1,54.59,45,3121.0,37.9,10.6827750061079,0.0020671267363262,2.103300467152397,94.71,98.75,16.57,11.91,0.472876
369,420000,湖北,中部,2015,52021,25381.02564102564,49.00714840106705,45.0322963353546,2.6,58.64,47,3038.0,37.5,10.34092407065647,0.0018171631953598,2.378017362266095,94.49,98.83,16.15,11.84,0.496589
370,420000,湖北,中部,2016,56844,28210.53525913339,48.29627369227369,46.23122357808892,2.4,61.27,51,2950.0,37.6,8.238749138008576,0.0006530147213144,2.267483317712339,96.3,99.12,16.14,12.76,0.515551
371,420000,湖北,中部,2017,63169,31368.05555555555,47.76056201350926,48.32066604001611,2.6,63.74,51,3000.0,38.4,8.238749138008576,0.0004664965758023,2.054178196393021,97.13,99.27,15.74,12.38,0.51398
372,420000,湖北,中部,2018,71097,34811.89792124387,45.56292339634651,49.7356146780258,2.6,66.51,51,3088.0,38.4,8.238749138008576,0.0002874684688972,2.911162026212858,97.64,99.37,17.0,10.98,0.540135
373,420000,湖北,中部,2019,76712,38917.15876497385,42.51544187668832,50.40062515133506,2.4,68.04,51,3248.0,38.9,8.238749138008576,0.0002571044927249,3.539806353910373,97.92,99.16,17.45,10.82,0.564303
374,420000,湖北,中部,2020,73687,32279.02523933856,29.74743215585203,53.33767396435256,3.4,71.2,51,3598.0,41.1,8.238749138008576,0.0002260228580729,2.596033580958157,98.4,99.56,18.89,11.36,0.521526
375,420000,湖北,中部,2021,86551,38698.28473413379,41.38463031610844,52.15267352349316,3.0,74.44,51,3914.0,42.8,8.238749138008576,0.0001838646309132,2.106213139694492,98.86,99.87,18.74,9.85,0.545311
376,420000,湖北,中部,2022,90358,40254.79123887749,38.04707167431791,53.02407772218189,3.0,77.06,51,4110.0,42.9,8.238749138008576,0.0001611627990754,1.962228094811262,99.5,99.93,19.67,12.24,0.556958
377,420000,湖北,中部,2023,95538,44337.44433025009,39.7113904938881,54.68231440265503,3.0,81.56,51,4483.0,43.4,8.238749138008576,0.0001413887276089,2.025363826705251,96.06,99.95,21.2,12.24,0.579412
378,420000,湖北,中部,2024,102832,46633.87041480973,39.47269480685495,54.94976088514155,3.0,81.56,51,4483.0,43.4,8.238749138008576,0.0001413887276089,2.025363826705251,96.06,99.95,21.2,12.24,0.582375
379,430000,湖南,中部,2007,14626,5380.330448465775,44.69687479274592,41.50772710139465,4.3,27.03,27,1414.004720692368,35.6,27.1469495449895,0.0097388401270798,2.198919699638181,83.27,93.71,11.41,10.62,0.294648
380,430000,湖南,中部,2008,17758,6618.495297805644,40.94163900250394,41.34991244671632,4.2,27.03,27,1966.0,35.8,22.13868793887189,0.0074287634646337,2.362878281460668,84.26,94.57,12.01,10.89,0.311845
381,430000,湖南,中部,2009,19979,7670.46518888542,38.3462116139773,42.92167731429288,4.1,30.02,27,2040.0,36.6,20.37752098208693,0.0063533446072904,3.331011020430321,85.6,94.82,12.59,10.59,0.343712
382,430000,湖南,中部,2010,24005,9060.27397260274,40.02582812823777,41.51968306761781,4.2,33.0,27,2051.0,36.6,17.21489890396358,0.0051450145431897,3.360616914833782,86.5,95.17,12.95,10.01,0.351233
383,430000,湖南,中部,2011,28766,10954.26227017171,43.0892761790068,40.24002114723764,4.2,36.12,30,2054.0,36.8,14.74020618556701,0.0036241078509119,2.421636237630512,88.45,95.68,13.62,10.36,0.351698
384,430000,湖南,中部,2012,32203,12623.21699544765,43.26681233309056,41.08368855860274,4.2,43.23,33,2087.0,37.0,14.34484514693123,0.0030414198951299,2.656712794367565,91.33,96.42,13.49,10.38,0.374403
385,430000,湖南,中部,2013,35702,14408.33333333333,43.29412968541151,42.65115607427416,4.2,46.94,36,2106.0,37.6,13.04839202894858,0.0027236973990452,2.742976279554626,91.93,96.86,13.8,10.8,0.392934
386,430000,湖南,中部,2014,39181,16220.69278475268,45.09903575172699,43.99006232298997,4.1,52.77,39,2160.0,38.6,11.97621448690754,0.0024098480369996,2.74027480477859,91.24,97.05,13.76,12.46,0.418207
387,430000,湖南,中部,2015,43155,16993.80196523054,43.90911058665809,45.9903429039967,4.1,58.52,40,2215.0,39.7,11.00639134365386,0.0020866475580441,2.600930050691952,92.28,97.3,14.27,13.64,0.434362
388,430000,湖南,中部,2016,46606,18867.92452830189,42.55895102821194,48.60356199458733,4.2,62.41,44,2251.0,40.6,9.683082956552742,0.0010021553470432,2.695152039071423,93.28,96.81,14.59,15.13,0.454899
389,430000,湖南,中部,2017,51030,20795.56761646314,40.1465050026276,51.34754833998954,4.0,65.94,44,2419.0,41.2,9.683082956552742,0.0008155941362358,2.522494719327335,93.5,96.52,13.72,14.43,0.459341
390,430000,湖南,中部,2018,54763,22809.79653353429,38.2485183050988,53.23853486266059,3.6,69.93,44,2610.0,41.2,9.683082956552742,0.000631439290718,2.552138413633866,93.64,96.35,16.96,15.49,0.493819
391,430000,湖南,中部,2019,60104,24933.5843373494,37.42833956900436,52.2513354104993,2.7,73.19,44,2873.0,41.2,9.683082956552742,0.0004795195279502,3.020504280333864,96.65,97.71,17.69,17.94,0.544865
392,430000,湖南,中部,2020,62537,24106.99774266365,35.80403968521254,51.39952723228686,2.7,78.2,44,3149.0,41.5,9.683082956552742,0.0002464939604165,2.922482455942013,97.29,98.94,19.72,17.25,0.556662
393,430000,湖南,中部,2021,68913,27449.10903050438,39.04498228334635,51.49004123508373,2.3,80.44,44,3487.0,42.2,9.683082956552742,0.0001857219420958,2.337637379136388,97.45,98.99,20.15,11.97,0.555373
394,430000,湖南,中部,2022,71917,27957.2986069049,34.49615808514827,52.68742141274134,2.3,82.44,44,3738.0,42.3,9.683082956552742,0.0001463457713221,1.852282294272105,97.7,99.01,20.35,19.11,0.5679
395,430000,湖南,中部,2023,75938,29560.7490864799,35.07429194081693,53.12389403533888,2.3,81.29,44,3965.0,42.0,9.683082956552742,0.000130566313891,1.778602084098727,98.59,99.86,21.49,19.11,0.575631
396,430000,湖南,中部,2024,81225,31295.15216393944,36.17575856744873,54.09761229358833,2.3,81.29,44,3965.0,42.0,9.683082956552742,0.000130566313891,1.778602084098727,98.59,99.86,21.49,19.11,0.580144
397,620000,甘肃,西部,2007,10501,3353.218210361068,28.26872390203453,39.44151620500168,3.3,28.6,25,1161.695447409733,24.1,16.57321221636574,0.0195581473589772,4.975271714988006,64.46,91.76,9.83,7.64,0.304409
398,620000,甘肃,西部,2008,12048,4012.544100352803,27.36077981888211,40.71035582901976,3.2,28.6,25,1687.0,25.9,15.453983136374,0.0163427418042126,4.83772704273928,65.32,87.85,10.37,8.11,0.314645
399,620000,甘肃,西部,2009,12802,4630.13698630137,22.99563500978913,42.11975644830645,3.3,30.95,25,1806.0,27.3,15.07511550347275,0.0153076522963008,4.264691722566358,73.03,89.66,11.29,8.2,0.314579
400,620000,甘肃,西部,2010,15421,5607.421875,24.07631862070844,39.57704693561884,3.2,33.3,25,1882.0,27.1,12.99312828054872,0.0139919365063265,4.651431995533101,74.29,91.57,12.2,8.1,0.336322
401,620000,甘肃,西部,2011,18846,6947.100313479624,25.12896094325718,41.57653262471715,3.1,34.78,27,2041.0,27.9,12.29670534991385,0.0129523137287467,4.744757821397467,75.62,92.5,12.58,9.76,0.361354
402,620000,甘肃,西部,2012,21141,8095.686274509804,25.26753287109868,42.81211177244998,2.7,43.56,31,2145.0,30.0,11.64691921158517,0.0106154159945115,3.495892326516344,77.81,92.77,12.56,10.04,0.37114
403,620000,甘肃,西部,2013,23647,9337.012219156486,26.29306985564725,44.59888602543853,2.3,44.95,35,2193.0,32.1,10.80206168426303,0.0093440851276082,3.023008113888864,80.22,93.68,14.02,10.36,0.395874
404,620000,甘肃,西部,2014,25724,10542.47333069933,26.46754462933161,46.01435935198822,2.2,47.25,37,2219.0,30.8,10.12104197349043,0.0088303878252331,2.880593667494265,83.48,94.95,15.3,9.67,0.408766
405,620000,甘肃,西部,2015,25946,10848.59294490686,25.14476170516274,50.6024463898972,2.1,49.14,39,2194.0,30.2,10.22969221852789,0.0087026812677302,3.2231240133725,85.77,97.28,15.18,9.0,0.426775
406,620000,甘肃,西部,2016,27396,11842.06349206349,24.98293667044441,52.45733146108079,2.2,51.47,42,2189.0,31.5,9.60132601803732,0.002268417319301,3.023780725897848,88.15,97.93,15.42,9.16,0.43951
407,620000,甘肃,西部,2017,29103,12712.92624900872,24.68587718342594,53.99157659438168,2.7,55.83,42,2217.0,33.3,9.60132601803732,0.0017896329412406,3.092808463763905,90.56,98.81,16.51,10.52,0.450083
408,620000,甘肃,西部,2018,32178,13660.43737574553,23.09111586515138,54.4958724596192,2.8,61.71,42,2258.0,33.5,9.60132601803732,0.0015485988573684,3.388446621759542,90.91,97.9,17.91,11.87,0.469899
409,620000,甘肃,西部,2019,34707,14499.8007174173,21.52267435975301,55.01760664349702,3.0,68.43,42,2396.0,36.0,9.60132601803732,0.0012949772317997,2.695616965279886,92.66,98.04,19.31,13.29,0.474349
410,620000,甘肃,西部,2020,35848,14047.18112754898,21.00566844406015,55.3103110348898,3.3,68.7,42,2627.0,36.3,9.60132601803732,0.0009554884907068,2.738867271941202,94.8,98.15,20.25,13.33,0.475761
411,620000,甘肃,西部,2021,40976,15412.44979919679,24.84426766123753,52.90205857904259,3.4,73.56,42,2999.0,36.3,9.60132601803732,0.000828321353479,2.035927549745075,96.87,99.46,22.2,10.63,0.474559
412,620000,甘肃,西部,2022,44646,14698.23434991974,21.32055172932189,51.19319510133617,3.4,75.8,42,3215.0,36.2,9.60132601803732,0.000689661373568,2.659284593484859,96.93,99.5,22.21,16.59,0.502832
413,620000,甘肃,西部,2023,47867,16114.80730223124,22.19416075827875,51.76924762723579,3.4,82.75,42,3376.0,36.8,9.60132601803732,0.0006549334951701,3.236307504500401,97.98,99.67,21.84,16.59,0.527659
414,620000,甘肃,西部,2024,52825,16815.2969894223,21.98818424217076,53.40962400695229,3.4,82.75,42,3376.0,36.8,9.60132601803732,0.0006549334951701,3.236307504500401,97.98,99.67,21.84,16.59,0.530509
415,350000,福建,东部,2007,25915,8893.410852713178,76.80971624352104,41.31208715793085,3.9,25.47,51,1410.575858250277,37.0,24.34138286008407,0.0047793171484944,1.065184924887991,97.34,98.86,10.98,9.52,0.364673
416,350000,福建,东部,2008,30153,10625.72135201979,73.25176669127728,40.69503649902121,3.9,25.47,51,1937.0,38.9,21.61300060374321,0.0039243308512779,1.233168090567099,97.23,97.47,12.05,10.42,0.380228
417,350000,福建,东部,2009,33999,12223.13147845063,66.04453825558498,41.71491613048695,3.9,28.74,51,2039.0,39.7,19.8108406277933,0.0033797440832333,2.396197815585556,98.63,99.18,12.58,11.51,0.414075
418,350000,福建,东部,2010,40773,14378.55402112104,67.93090632355805,40.17597067155474,3.8,32.0,51,2144.0,41.0,15.89748375270788,0.0027268788535244,2.347367986360606,98.92,99.5,12.58,10.32,0.425601
419,350000,福建,东部,2011,47928,16586.15221987315,68.30696303305463,39.67585125323004,3.7,34.98,57,2200.0,41.4,17.64612645596254,0.0021721537920603,1.726428226987781,98.67,99.11,13.46,11.86,0.435985
420,350000,福建,东部,2012,52959,18892.21556886228,68.1177372962608,39.79455888106901,3.6,37.17,61,2301.0,42.0,12.69213053534548,0.0018389654642979,1.86385426653883,98.6,99.13,14.13,12.16,0.459472
421,350000,福建,东部,2013,58255,21300.6435006435,69.06445516162668,39.78528070814708,3.6,41.37,64,2435.0,42.8,11.51352216070175,0.0016041735173615,1.909541188738269,98.85,99.42,13.4,12.65,0.474724
422,350000,福建,东部,2014,63709,23692.52217997465,71.43708228747695,39.776923354489,3.5,43.3,66,2513.0,42.8,10.44735607667358,0.0014273056398619,1.868932772855112,98.83,99.49,13.61,13.33,0.490599
423,350000,福建,东部,2015,67649,30805.72289156626,63.58088555020767,41.57758347471056,3.7,45.07,70,2508.0,43.0,9.577658047316318,0.0012599041742016,2.38830661888554,98.56,99.55,13.8,14.44,0.506608
424,350000,福建,东部,2016,74024,34121.01593625498,62.09547644664827,43.16399521773491,3.9,45.11,70,2438.0,43.3,8.004755246644645,0.0008159570947064,3.048837535669177,97.21,99.52,14.41,15.26,0.524105
425,350000,福建,东部,2017,83758,37869.37269372694,59.96883105792941,45.31977637519797,3.9,46.63,70,2352.0,43.7,8.004755246644645,0.0003531073446327,2.575707438916346,97.45,99.56,17.41,15.85,0.534499
426,350000,福建,东部,2018,94719,41857.69980506823,62.23055896405521,45.13309105195952,3.7,48.84,70,2355.0,44.3,8.004755246644645,0.0002804501677531,2.566686462404996,98.29,99.69,20.59,15.28,0.561814
427,350000,福建,东部,2019,102722,46190.23446942229,60.1215455904276,46.46156317776528,3.5,50.9,70,2577.0,44.5,8.004755246644645,0.0002962675953183,3.53588962431542,98.42,99.86,21.37,14.85,0.596953
428,350000,福建,东部,2020,105106,45801.73035328046,59.02954314526178,47.48902739367923,3.8,52.2,70,2866.0,44.6,8.004755246644645,0.0001806983026283,2.998792201069764,99.21,99.9,18.83,14.18,0.571164
429,350000,福建,东部,2021,118750,50327.68091712444,65.00637882537389,47.10134547604108,3.3,53.45,70,3023.0,44.3,8.004755246644645,0.0001313397664936,2.689289721637283,99.34,99.92,20.97,11.54,0.592777
430,350000,福建,东部,2022,123618,52529.60840496658,58.67300859921071,49.3811467571781,3.3,55.49,70,3277.0,44.1,8.004755246644645,0.0001159082084261,2.154546828272321,99.67,99.97,21.96,15.11,0.597754
431,350000,福建,东部,2023,129865,55817.83409036576,61.30399239511279,49.98794961282383,3.3,57.87,70,3462.0,44.2,8.004755246644645,0.0001046819893625,2.056357402391717,99.77,99.97,23.33,15.11,0.613066
432,350000,福建,东部,2024,137920,58122.58526114954,59.44046399423789,51.52299994806184,3.3,57.87,70,3462.0,44.2,8.004755246644645,0.0001046819893625,2.056357402391717,99.77,99.97,23.33,15.11,0.615601
433,540000,西藏,西部,2007,11991,3896.193771626297,7.31379598358572,57.13455390874746,4.0,30.99,28,927.3356401384084,24.4,9.69485614646905,0.0005521650682941,1.73221483821767,65.1,90.58,15.51,16.73,0.28527
434,540000,西藏,西部,2008,13703,4452.054794520548,6.536016392581305,57.70969362129584,3.9,30.99,28,1279.0,25.1,8.588648920140633,0.0005022601707684,1.50002627016235,74.8,86.59,13.46,12.76,0.269376
435,540000,西藏,西部,2009,15154,5290.54054054054,6.400357347967583,57.23580884002693,3.8,30.54,28,1317.0,29.6,7.751851020866053,0.0003814224814897,2.073894454725289,81.4,92.53,13.32,12.6,0.300686
436,540000,西藏,西部,2010,17209,6413.333333333333,6.65105981416957,57.14564242542407,4.0,30.1,28,1373.0,25.4,7.457594072918698,0.0007603821407681,2.135961091753775,79.83,97.42,13.25,20.91,0.319901
437,540000,西藏,西部,2011,20083,7686.084142394822,7.223226180897231,56.59852820932134,3.2,31.73,30,1446.0,24.1,7.579721995094031,0.0006868356500408,2.117107016132224,83.44,91.93,13.48,9.02,0.306182
438,540000,西藏,西部,2012,22762,8822.22222222222,9.56325800251839,57.56125035201352,2.6,27.15,33,1508.0,32.4,6.593917206420726,0.000591382709096,2.614487374908874,29.79,75.39,14.22,8.59,0.30096
439,540000,西藏,西部,2013,26209,10164.03785488959,9.367944711182972,57.49818884327457,2.5,35.26,37,1528.0,18.1,6.043226273846897,0.00050712388312,1.696719937691633,38.62,96.95,13.19,7.7,0.301734
440,540000,西藏,西部,2014,29275,11215.38461538462,10.48240841494378,57.60349047568371,2.5,37.51,39,1676.0,43.8,5.7997233159519,0.0004469511546238,2.465605519987179,57.13,89.07,14.44,8.43,0.374178
441,540000,西藏,西部,2015,31847,14457.57575757576,9.92645462047399,58.25503355704699,2.5,43.25,45,1766.0,42.6,5.640460210930009,0.0005177372962607,4.11376369927468,79.98,88.06,24.98,9.05,0.479145
442,540000,西藏,西部,2016,35015,15855.88235294118,9.823171576468216,57.29752770673488,2.6,43.67,46,1765.0,32.6,5.236999147485081,0.0002983802216538,2.081260469275432,52.99,67.57,16.82,6.2,0.342395
443,540000,西藏,西部,2017,39158,17730.65902578797,11.04855107792192,56.42698295033358,2.7,47.78,46,1678.0,34.8,5.236999147485081,0.0002223869532987,2.772988334898986,56.77,92.8,14.7,10.43,0.399187
444,540000,西藏,西部,2018,44051,20107.34463276836,11.68885866807396,54.07517437354689,2.8,48.8,46,1616.0,37.3,5.236999147485081,0.0002324980625161,2.279923681165892,55.05,85.9,12.21,7.72,0.365356
445,540000,西藏,西部,2019,47491,21822.71468144044,10.14695463375614,54.42337142184003,2.9,48.67,46,1588.0,37.6,5.236999147485081,0.0002002591589115,1.869957719117815,60.11,95.03,15.75,7.62,0.38243
446,540000,西藏,西部,2020,52280,21153.00546448088,9.995386535921698,54.52777631786409,2.9,50.9,46,1629.0,38.1,5.236999147485081,0.000299574289168,2.213105856385577,63.2,98.78,20.74,8.3,0.421445
447,540000,西藏,西部,2021,56831,23404.37158469945,10.6373426870119,55.70618209787521,2.6,53.69,46,1634.0,38.2,5.236999147485081,0.0001057590616286,1.354211375375553,68.09,98.9,21.48,5.63,0.41731
448,540000,西藏,西部,2022,58908,21472.52747252747,6.927550540304978,54.72979257743466,2.6,54.91,46,1666.0,40.8,5.236999147485081,0.0001255697144451,1.511388441098659,74.26,99.7,22.03,8.99,0.435723
449,540000,西藏,西部,2023,65642,26394.52054794521,8.423578329808972,54.11041919170812,2.6,59.04,46,1612.0,42.5,5.236999147485081,0.0001295607472729,2.214651373076731,86.93,100.0,21.78,8.99,0.469429
450,540000,西藏,西部,2024,75237,27913.51351351352,9.49461389597712,54.30214474302868,2.6,59.04,46,1612.0,42.5,5.236999147485081,0.0001295607472729,2.214651373076731,86.93,100.0,21.78,8.99,0.473639
451,520000,贵州,西部,2007,7778,2362.885462555066,35.84862962031682,43.18525021949078,4.0,20.59,20,665.4735682819384,30.5,19.35452151009657,0.0482914837576821,3.423434749811416,62.08,82.52,6.21,8.04,0.210248
452,520000,贵州,西部,2008,9697,2989.988876529477,33.00847417417132,44.06334712512484,4.0,20.59,20,969.0,29.8,15.94121843344272,0.03526893993437,3.837576746790158,67.82,88.69,6.22,8.28,0.241062
453,520000,贵州,西部,2009,10814,3526.434831778343,30.34971252013088,45.39113750097233,3.8,22.84,20,1043.0,27.4,15.3392796950761,0.0304794254155106,4.030547924242314,68.49,92.09,6.29,8.28,0.256668
454,520000,贵州,西部,2010,12882,4402.414486921529,32.71446784514674,46.37087851294534,3.6,25.1,20,1109.0,29.6,13.45939367116619,0.0254215534410267,3.329492240174566,69.72,94.1,6.65,8.46,0.26812
455,520000,贵州,西部,2011,16024,5382.15297450425,34.36827598470703,47.31640430230073,3.6,27.73,24,1254.0,32.3,13.87687869506375,0.0196648621696702,2.465101804925758,71.56,91.55,6.63,8.7,0.269938
456,520000,贵州,西部,2012,18947,6318.093114022861,36.79853974336643,46.91050398979562,3.3,39.96,29,1392.0,32.8,13.56456349559491,0.0154415472694372,2.385255182024038,71.35,92.07,6.8,8.8,0.305635
457,520000,贵州,西部,2013,22089,7161.894273127752,39.13535712663739,47.69412148348823,3.3,47.61,33,1535.0,34.5,11.67488179001894,0.0123715995033299,2.155281477684857,74.86,92.86,9.58,9.6,0.342552
458,520000,贵州,西部,2014,25101,7987.217840630949,38.57598509653381,46.97757573775496,3.3,51.94,35,1690.0,34.0,12.0910052217898,0.0100925532262811,2.408829174664108,76.3,94.47,10.33,10.61,0.365249
459,520000,贵州,西部,2015,28547,13282.63214670982,38.16169564665567,46.22236979413718,3.3,55.65,38,1819.0,35.9,10.70135660753249,0.0080922113651456,2.449295595887803,84.06,95.43,11.22,11.27,0.394252
460,520000,贵州,西部,2016,31589,15039.64874933475,36.63088054505016,46.31627149689631,3.2,59.15,43,2005.0,36.8,8.541094264102304,0.0029993894372646,2.981681509773928,85.66,96.03,12.11,11.36,0.430882
461,520000,贵州,西部,2017,35988,16958.71680252432,34.98824937344445,48.52705543387184,3.2,65.08,43,2129.0,37.0,8.541094264102304,0.0026379231775618,2.718470597417464,87.74,96.54,12.18,11.02,0.437645
462,520000,贵州,西部,2018,40271,18589.74358974359,34.3331981358655,50.09379152228851,3.2,68.23,43,2254.0,38.6,8.541094264102304,0.0021200792017299,2.67174054810644,87.25,96.68,13.51,10.96,0.452155
