row_id,province,id,year,y,x1,x2,x3,x4,x5,x6,x7,x8
1,北京,1,2009,0.449939547649543,11.1712657968613,1.13702374124929,0.063409460327589,0.0233037419644128,6.33363480484383,0.85,0.778837135393655,8.57732828166694
2,北京,1,2010,0.516636090340847,11.2683922777275,1.36512668309222,0.0570378166723095,0.0223933876024907,6.45110213410454,0.859327217125382,0.775735097567495,8.75468136492377
3,北京,1,2011,0.504071486139158,11.3663377801274,1.4643703980428,0.061357746600395,0.029122743226212,6.68685920020841,0.859683794466403,0.78487154426138,8.88491489461374
4,北京,1,2012,0.453121915037619,11.4411931302924,1.35410106165564,0.0661436894046905,0.030808805772106,6.98174895889046,0.858517805582291,0.789515734807908,9.0025163747698
5,北京,1,2013,0.421332631042186,11.5231034926708,1.25759960104625,0.0555363877268393,0.0331052361716096,7.05608907348783,0.858823529411765,0.795212589781685,9.09066680038237
6,北京,1,2014,0.426990827223909,11.5849856275066,1.11326939092873,0.0474178227362438,0.0471548201305289,7.07901588841667,0.855826807922616,0.799699031667103,9.17346889720028
7,北京,1,2015,0.393785920162994,11.6497439491848,0.802781504374251,0.0515241298778256,0.0528539310176552,7.36549653165567,0.857861060329068,0.815965874466789,9.41506737494281
8,北京,1,2016,0.396324253746512,11.7321895006859,0.693321793890804,0.0551728874300154,0.056718127855378,7.48661331313996,0.856492027334852,0.822659497359585,9.48302808884361
9,北京,1,2017,0.457502407149968,11.8320771342914,0.732403201532008,0.0654228203260884,0.0671753219635638,7.50549227473742,0.855970829535096,0.826948432218987,9.54206564528796
10,北京,1,2018,0.489019391150233,11.9388139227193,0.824502410717453,0.061971623611297,0.0534636609056098,7.63041271691602,0.849908759124088,0.830909804869208,9.57653089881354
11,北京,1,2019,1.0335110227352,12.0110487545933,0.810528649565666,0.0542089228273033,0.0416849459854566,7.63050980429474,0.851598173515982,0.836882954202415,9.62004315510947
12,北京,1,2020,0.535463421983586,12.0130277992275,0.642841210603114,0.0460879291979686,0.0332903327346975,7.64209238636695,0.875285518501599,0.83868197858326,9.52634747617887
13,天津,2,2009,1.0165418030915,10.7684218301335,0.7636919268905,0.0336989046492765,0.0118831607784538,5.21764946348058,0.780130293159609,0.487126944094157,7.7959757002612
14,天津,2,2010,1.02934962224766,10.8977203256899,0.813740965216373,0.0340998227826037,0.019682751808489,5.4380793089232,0.795996920708237,0.503498858113252,7.95864683143883
15,天津,2,2011,1.08364642147927,11.0208725265275,0.823364880113898,0.0542049623398819,0.0179477044863694,5.90781116211073,0.81282624906786,0.519593220338983,8.13008849464001
16,天津,2,2012,0.919476535221673,11.0874515083037,0.807176563029968,0.0406912994993491,0.0179590427442948,6.13491532951294,0.835994194484761,0.526495631980538,8.27420401188132
17,天津,2,2013,1.09490031809357,11.140948323023,0.800516497810847,0.035312900859482,0.0190019653147446,5.98569795221364,0.856028368794326,0.541315583083637,8.40523316906264
18,天津,2,2014,0.912223577613105,11.1732200071179,0.772871668026239,0.0329150344923216,0.020081810933546,5.86901438735142,0.87333799860042,0.55131289588933,8.46351811546915
19,天津,2,2015,0.808224355230163,11.1707308869386,0.654131045398777,0.0305907466703791,0.0226151252184943,6.15315813610597,0.888116747741487,0.572416011765247,8.2848070587351
20,天津,2,2016,0.811184410191419,11.2095204320532,0.593912934927247,0.0301451845284274,0.0177405708446977,6.58520567120128,0.897435897435897,0.604746802355975,8.3400024494513
21,天津,2,2017,0.799027185401799,11.2877423351291,0.612609098216552,0.0267140689831655,0.0335776563271125,6.67871940196309,0.915602836879433,0.619849645800202,8.34531293403957
22,天津,2,2018,0.791828395398608,11.3592729943495,0.606912135437218,0.0266967450854012,0.0214168782789157,6.79950169354188,0.937816341287057,0.625036481602047,8.35024091975177
23,天津,2,2019,1.01060271334263,11.4082091861917,0.523421551274234,0.0227802604824353,0.0681411026208549,6.99631545596162,0.941516245487365,0.634833339262211,8.34716377575151
24,天津,2,2020,1.32578218645949,11.5289365999092,0.52070414285905,0.0329763434718454,0.0192679327907087,7.13457207566264,0.847152126892574,0.643971399561195,8.18392780734249
25,河北,3,2009,1.13717125524363,9.9910862570152,0.132219274403831,0.0686065283972074,0.0443859447348131,6.58479139238572,0.437446687517771,0.393332418713129,8.65954308649894
26,河北,3,2010,0.914919743620128,10.1388758302668,0.158171437405852,0.0552151589935608,0.0408334042492838,6.82903669427073,0.444954128440367,0.39214379346353,8.82787864563298
27,河北,3,2011,0.925677494707412,10.2965763895762,0.161955246166184,0.0738849829959377,0.0298185950658536,7.04786498696678,0.45658185840708,0.393103480525796,8.99162450398913
28,河北,3,2012,1.04141057344029,10.3662777272636,0.138305388341025,0.070362598788069,0.0313596964289216,7.47079377419506,0.469705315340127,0.400554652800347,9.13281116946695
29,河北,3,2013,0.951697484784924,10.4099135119574,0.140237320189781,0.0649880487484069,0.0389742333737,7.69834672420293,0.484083424807903,0.409705848406404,9.26071974886833
30,河北,3,2014,1.01701433477465,10.4417337718781,0.145897159305483,0.0663267269578603,0.0413550552669275,7.62525355040591,0.497337156902909,0.419189254588657,9.37759059124985
31,河北,3,2015,1.00926129644613,10.4815885737746,0.121517369062367,0.0574945092406329,0.0501971701948976,7.98905184544056,0.518856364874064,0.446178556276138,9.14500153066784
32,河北,3,2016,0.813582779211206,10.5514542960155,0.108846000659547,0.041623068238359,0.0434413913146972,8.25351406289375,0.540067796610169,0.458637849835465,9.22929950637733
33,河北,3,2017,1.01875491469347,10.6184696077036,0.109905497344097,0.0530818564943261,0.0532369961350649,8.32528179878298,0.558239978404643,0.480822955014229,9.31816285450493
34,河北,3,2018,1.00286537334574,10.6714638737167,0.109767049599072,0.0511687807403572,0.0561141879394943,8.34102864129602,0.574198761109615,0.500144639417011,9.39048456002233
35,河北,3,2019,1.01695098503189,10.7403453907624,0.114473301068939,0.04607030415066,0.0604763005112504,8.37696514042934,0.587350610984289,0.516501518071049,9.47158862932394
36,河北,3,2020,1.61448443533966,10.7906377946639,0.122815523232423,0.0565268614253463,0.0564426302728978,8.43342020154984,0.60075026795284,0.517290903115152,9.44975089575427
37,山西,4,2009,0.321115739290202,9.94779147809265,0.0818959014147406,0.0599859127873471,0.0452135493372607,5.93410022971841,0.459877443828421,0.36557725670155,7.94058382710424
38,山西,4,2010,0.303088750139425,10.1438421405807,0.0956278414402677,0.0681644022864717,0.0426487035042664,6.22019247671609,0.48041410184667,0.341861431507542,8.10717774620925
39,山西,4,2011,0.291781440535486,10.3221978873943,0.0874401421829564,0.0756943122448548,0.0347653192884489,6.46021739445206,0.501122964626614,0.326562270524306,8.2696032471971
40,山西,4,2012,0.316960272396833,10.3869933656472,0.0812781946264262,0.070600769715814,0.0319519036333196,6.60313048580004,0.521702367531003,0.358500740385685,8.41334264629001
41,山西,4,2013,0.277473920650124,10.407620832441,0.0816158815172851,0.0595816021094804,0.0323946497344998,6.90455014803319,0.53974540311174,0.384184797116925,8.54467216240452
42,山西,4,2014,0.278118285115247,10.4114189921888,0.0824397716116977,0.0552137893481305,0.030875641756988,6.78185186209298,0.556122448979592,0.411758869587505,8.65135688409694
43,山西,4,2015,0.307538753013211,10.3851417990018,0.0772392659660032,0.0610113439498447,0.0290566379489157,7.20481821323967,0.572890025575448,0.497659761413943,8.58393553235803
44,山西,4,2016,0.327928739020249,10.3897950484884,0.0926081791846079,0.056336508343881,0.0336963305588446,7.36701388669169,0.589072282299374,0.511325587624724,8.64808109309534
