row_id,REGION,2015
1,安徽,0.465285
2,北京,0.766158
3,福建,0.506608
4,甘肃,0.426775
5,广东,0.541074
6,广西,0.423979
7,贵州,0.394252
8,海南,0.494865
9,河北,0.512584
10,河南,0.414816
11,黑龙江,0.411819
12,湖北,0.496589
13,湖南,0.434362
14,吉林,0.45475
15,江苏,0.615843
16,江西,0.421779
17,辽宁,0.487913
18,内蒙古,0.5028
19,宁夏,0.47163
20,青海,0.463007
21,山东,0.5509
22,山西,0.451235
23,陕西,0.503439
24,上海,0.530903
25,四川,0.417983
26,天津,0.55387
27,西藏,0.479145
28,新疆,0.472146
29,云南,0.401134
30,浙江,0.565243
31,重庆,0.497174
