row_id,REGION,2023
1,安徽,0.594185
2,北京,0.694676
3,福建,0.613066
4,甘肃,0.527659
5,广东,0.586699
6,广西,0.515158
7,贵州,0.503837
8,海南,0.551463
9,河北,0.574037
10,河南,0.514993
11,黑龙江,0.521684
12,湖北,0.579412
13,湖南,0.575631
14,吉林,0.541202
15,江苏,0.64272
16,江西,0.608596
17,辽宁,0.506274
18,内蒙古,0.531873
19,宁夏,0.552874
20,青海,0.585917
21,山东,0.617045
22,山西,0.583314
23,陕西,0.572048
24,上海,0.635576
25,四川,0.534815
26,天津,0.535202
27,西藏,0.469429
28,新疆,0.549562
29,云南,0.492518
30,浙江,0.618958
31,重庆,0.596489
