row_id,ADMINCODE,REGION,ZONE,YEAR,PCGDP,PCRS,FSR,TIG,RUUR,HBTP,IPR,HESP,GCR,WEI,SDEI,EPES,UGPR,UWPR,PCURA,PTVP
485,610000,陕西,西部,2023,85448,26415.232793522264,47.910267202595655,44.59644646763018,,77.47,,4624.0,43.0,,0.0001814355607779,3.414735445458448,99.08,98.53,18.05,
486,610000,陕西,西部,2024,89915,27665.06450796863,46.495069693000005,51.76820826814635,,,,,,,,,,,,
487,620000,甘肃,西部,2007,10501,3353.218210361068,28.26872390203453,39.44151620500168,3.3,,,1161.695447409733,24.1,16.573212216365743,0.0195581473589772,4.975271714988006,64.46,91.76,9.83,7.64
488,620000,甘肃,西部,2008,12048,4012.544100352803,27.360779818882115,40.71035582901976,3.2,28.6,,1687.0,25.9,15.453983136373996,0.0163427418042126,4.83772704273928,65.32,87.85,10.37,8.11
489,620000,甘肃,西部,2009,12802,4630.13698630137,22.99563500978913,42.11975644830645,3.3,30.95,,1806.0,27.3,15.075115503472752,0.0153076522963008,4.264691722566358,73.03,89.66,11.29,8.2
490,620000,甘肃,西部,2010,15421,5607.421875,24.07631862070844,39.57704693561884,3.2,33.3,25.0,1882.0,27.1,12.993128280548724,0.0139919365063265,4.651431995533101,74.29,91.57,12.2,8.1
491,620000,甘肃,西部,2011,18846,6947.100313479624,25.128960943257184,41.576532624717146,3.1,34.78,27.0,2041.0,27.9,12.296705349913848,0.0129523137287467,4.744757821397467,75.62,92.5,12.58,9.76
492,620000,甘肃,西部,2012,21141,8095.686274509804,25.26753287109868,42.81211177244998,2.7,43.56,31.0,2145.0,30.0,11.646919211585171,0.0106154159945115,3.495892326516344,77.81,92.77,12.56,10.04
493,620000,甘肃,西部,2013,23647,9337.012219156486,26.29306985564725,44.59888602543853,2.3,44.95,35.0,2193.0,32.1,10.80206168426303,0.0093440851276082,3.0230081138888645,80.22,93.68,14.02,10.36
494,620000,甘肃,西部,2014,25724,10542.47333069933,26.467544629331613,46.01435935198822,2.2,47.25,37.0,2219.0,30.8,10.121041973490428,0.0088303878252331,2.880593667494265,83.48,94.95,15.3,9.67
495,620000,甘肃,西部,2015,25946,10848.592944906855,25.144761705162743,50.6024463898972,2.1,49.14,39.0,2194.0,30.2,10.229692218527894,0.0087026812677302,3.2231240133725,85.77,97.28,15.18,9.0
496,620000,甘肃,西部,2016,27396,11842.063492063491,24.98293667044441,52.45733146108079,2.2,51.47,42.0,2189.0,31.5,9.60132601803732,0.002268417319301,3.0237807258978484,88.15,97.93,15.42,9.16
497,620000,甘肃,西部,2017,29103,12712.926249008722,24.685877183425937,53.99157659438168,2.7,55.83,,2217.0,33.3,,0.0017896329412406,3.0928084637639053,90.56,98.81,16.51,10.52
498,620000,甘肃,西部,2018,32178,13660.437375745529,23.091115865151384,54.4958724596192,2.8,61.71,,2258.0,33.5,,0.0015485988573684,3.388446621759542,90.91,97.9,17.91,11.87
499,620000,甘肃,西部,2019,34707,14499.800717417296,21.52267435975301,55.01760664349702,3.0,68.43,,2396.0,36.0,,0.0012949772317997,2.6956169652798865,92.66,98.04,19.31,13.29
500,620000,甘肃,西部,2020,35848,14047.18112754898,21.005668444060145,55.3103110348898,3.3,68.7,,2627.0,36.3,,0.0009554884907068,2.7388672719412024,94.8,98.15,20.25,13.33
501,620000,甘肃,西部,2021,40976,15412.449799196786,24.844267661237527,52.90205857904259,3.4,73.56,,2999.0,36.3,,0.000828321353479,2.035927549745075,96.87,99.46,22.2,10.63
502,620000,甘肃,西部,2022,44646,14698.234349919743,21.320551729321892,51.193195101336165,,75.8,,3215.0,36.2,,0.000689661373568,2.6592845934848586,96.93,99.5,22.21,16.59
503,620000,甘肃,西部,2023,47867,16114.807302231238,22.19416075827875,51.76924762723579,,82.75,,3376.0,36.8,,0.0006549334951701,3.2363075045004006,97.98,99.67,21.84,
504,620000,甘肃,西部,2024,52825,16815.296989422295,21.98818424217076,53.40962400695229,,,,,,,,,,,,
505,630000,青海,西部,2007,13100,3851.449275362319,20.09567682494685,50.43743924454937,3.8,,,682.9710144927536,27.5,27.701708096097764,0.0185946396333842,6.725726435152375,89.41,100.0,10.53,18.73
506,630000,青海,西部,2008,16220,4687.7256317689535,19.68371837183718,49.39235143271268,3.8,32.63,,1033.0,28.2,22.29568513769651,0.0150518452447318,5.376787678767877,94.78,100.0,11.16,17.66
507,630000,青海,西部,2009,16907,5394.973070017953,18.025680534155107,49.87762051718633,3.8,34.92,,1080.0,29.0,23.593700117058635,0.0144407789720123,5.953775038520801,91.49,99.45,11.47,17.62
508,630000,青海,西部,2010,20418,6234.458259325044,14.826472962066184,49.589232651634326,3.8,37.2,34.0,1119.0,29.4,19.759657402552,0.012532773990561,4.862792574656981,90.79,99.87,11.42,18.3
509,630000,青海,西部,2011,24233,7278.169014084507,15.691442628712002,48.49678925861063,3.8,41.46,37.0,1082.0,31.1,15.537069468768244,0.0114273204903677,4.316412912028279,92.1,99.86,11.22,16.94
510,630000,青海,西部,2012,26839,8411.558669001752,16.083861783357058,48.02747791952895,3.4,45.39,42.0,1133.0,32.5,14.389270526660123,0.0100686947988223,3.7953496397912088,92.65,99.9,11.17,16.6
511,630000,青海,西部,2013,30005,9625.21891418564,18.228899474777087,48.30444172065605,3.3,51.11,48.0,1162.0,31.2,12.813284305142124,0.0091460923364267,5.43788933675339,84.76,99.08,10.9,14.47
512,630000,青海,西部,2014,32218,10777.777777777776,18.67852133320469,49.629268820696,3.2,56.62,50.0,1220.0,31.6,12.448449423607729,0.0083509227688477,4.210237266499929,88.81,99.71,11.08,14.4
513,630000,青海,西部,2015,34883,12038.128249566724,17.63048126930489,51.765290900049735,3.2,58.71,54.0,1275.0,29.8,11.766782695176529,0.0074987568373943,5.765727711924813,85.96,99.06,10.63,13.25
514,630000,青海,西部,2016,38968,13228.52233676976,15.642051416579225,51.7801789035515,3.1,58.6,54.0,1319.0,31.1,12.07820387919582,0.0024887078203879,4.814401888772299,87.55,99.21,11.04,14.49
515,630000,青海,西部,2017,42211,14383.9590443686,16.08687697655576,50.74844833880978,3.1,64.08,,1391.0,32.6,,0.0020404851730152,3.9812080186090273,94.19,98.93,14.4,14.37
516,630000,青海,西部,2018,46854,15330.494037478706,16.564588480238914,50.44395924308588,3.0,64.92,,1426.0,33.9,,0.0016921397379912,3.855095512404168,94.69,99.0,16.19,14.57
517,630000,青海,西部,2019,49976,16232.203389830507,15.144848605171516,50.50151303933902,2.2,68.18,,1486.0,35.2,,0.0014688381897929,3.7227620769771472,93.83,99.24,18.44,14.09
518,630000,青海,西部,2020,50845,15092.74873524452,15.417209908735332,50.7874277360622,2.1,69.7,,1499.0,35.9,,0.0013323144394976,3.803211854059312,93.81,98.69,18.91,13.87
519,630000,青海,西部,2021,57036,16430.976430976432,17.727498220563813,49.23635933945822,1.8,70.96,,1613.0,34.8,,0.0012052819709905,3.8915730215904927,94.48,98.83,18.93,12.78
520,630000,青海,西部,2022,60946,14702.52100840336,16.662447471014126,45.62139486103828,,72.19,,1738.0,36.5,,0.0011315651477934,4.321806490810592,94.72,99.57,19.58,19.34
521,630000,青海,西部,2023,63903,17429.29292929293,17.422968675755694,47.35858492800927,,76.96,,1813.0,36.6,,0.0010318233265773,4.9860192258488985,97.02,99.53,19.78,
522,630000,青海,西部,2024,66568,17340.640809443506,17.115485879516292,48.83314771691809,,,,,,,,,,,,
523,640000,宁夏,西部,2007,14458,3926.229508196721,33.090758734752946,41.32862351868732,4.3,,,1022.9508196721312,33.5,42.403144940747495,0.042137648131267,5.275997519123424,74.58,90.07,17.16,8.13
524,640000,宁夏,西部,2008,18554,4779.935275080906,29.26896891654601,41.09901685393258,4.4,33.45,,1610.0,37.8,33.31109550561798,0.0305477528089887,5.39416530605958,75.68,87.25,14.82,9.36
525,640000,宁夏,西部,2009,20382,5428.8,25.80719770561569,43.67253493329123,4.4,35.12,,1721.0,38.8,32.63282545196179,0.0248046104049893,5.2248126561199,87.13,97.2,16.57,10.06
526,640000,宁夏,西部,2010,24984,6611.374407582938,27.54111886355892,43.70426926258191,4.4,36.8,28.0,1868.0,38.8,25.865623210536363,0.0197747661767512,5.522572776352843,88.01,98.23,17.35,10.63
527,640000,宁夏,西部,2011,30161,7955.246913580248,31.162612797665425,43.32746661145046,4.4,39.6,33.0,1912.0,37.5,20.41205093695,0.0212444352417434,4.990721196753127,88.38,95.45,17.9,11.24
528,640000,宁夏,西部,2012,32609,8960.546282245827,30.53820167522791,44.55654622243078,4.2,42.9,40.0,2107.0,38.4,18.27686532144533,0.0190802440168934,4.092044981257809,79.67,92.3,17.56,12.46
529,640000,宁夏,西部,2013,35135,10037.537537537535,33.42511490764027,45.43111225673412,4.1,47.59,44.0,2195.0,38.5,16.551961163380163,0.0167418481763113,3.569725088890816,89.08,96.51,18.81,13.19
530,640000,宁夏,西部,2014,36815,10873.156342182892,33.97071317906942,46.21852136303004,4.0,49.1,45.0,2255.0,38.0,15.068111079671771,0.0152431383645256,3.458443700334849,89.23,97.26,23.16,13.17
531,640000,宁夏,西部,2015,37876,15201.754385964912,32.79782870293108,47.52267969295185,4.0,50.61,49.0,2244.0,37.9,12.4156780646662,0.0138636892300534,3.995643352159439,87.26,96.4,22.52,13.97
532,640000,宁夏,西部,2016,40339,16267.625899280574,30.90056913290928,48.921406485942335,3.9,53.8,51.0,2225.0,40.4,12.205723736247933,0.0070647875170777,2.9245779329475345,90.69,94.75,23.11,13.47
533,640000,宁夏,西部,2017,45718,17782.978723404256,30.41929515290141,48.23610286535637,3.9,58.39,,2278.0,40.4,,0.0046276911539543,4.196593773219307,91.71,95.66,21.83,15.26
534,640000,宁夏,西部,2018,49614,18733.802816901407,30.76120812368751,49.64674377528346,3.9,59.6,,2379.0,40.5,,0.0037205857216113,5.100559525319578,93.85,98.4,22.94,13.35
535,640000,宁夏,西部,2019,52537,19513.249651324964,29.450249949592923,50.19074296385221,3.7,58.98,,2581.0,41.3,,0.0033346672002134,3.757239499683652,96.65,98.39,26.2,12.85
536,640000,宁夏,西部,2020,55021,18052.70457697642,28.333648571968983,50.27424613906933,3.9,57.3,,2691.0,42.0,,0.001809771756439,3.3424302196762947,97.52,98.87,26.78,11.85
537,640000,宁夏,西部,2021,63461,18408.275862068964,32.21606706398952,46.30138180550107,4.1,56.82,,2749.0,42.0,,0.0013142408787759,3.3412937971412364,97.75,99.66,26.23,10.75
538,640000,宁夏,西部,2022,70263,18359.890109890108,28.979437604307712,44.2346119186616,,57.37,,3271.0,42.2,,0.0010735415115777,3.665333627231792,98.48,99.99,28.0,17.33
539,640000,宁夏,西部,2023,72957,18541.838134430727,28.680811702771525,45.14769520225776,,59.67,,3338.0,42.4,,0.0009990592662276,4.35827747262159,96.79,99.33,27.17,
540,640000,宁夏,西部,2024,75484,19462.27709190672,29.190731845153994,49.36032565239514,,,,,,,,,,,,
541,650000,新疆,西部,2007,16887,4093.078758949881,35.95044960070427,37.66571428571429,3.9,,,1032.9355608591886,32.0,19.604857142857146,0.0165685714285714,2.8447462742878704,92.77,99.12,13.32,15.6
542,650000,新疆,西部,2008,19605,4887.37681839512,34.08284247092585,36.30175015087507,3.7,46.47,,1414.0,31.9,18.03258901629451,0.0141219070609535,2.8762649146654584,88.61,92.82,12.47,13.23
543,650000,新疆,西部,2009,19755,5453.913849004169,28.864586349496253,39.79466603729053,3.8,50.08,,1430.0,36.3,18.21666273306585,0.013922586735898,2.703966857473773,89.34,99.03,12.55,12.22
544,650000,新疆,西部,2010,24700,6343.70709382151,29.46477447304448,35.075183761799934,3.2,53.7,38.0,1467.0,36.4,15.613223387187046,0.0109790679452259,3.003101988922309,95.8,99.17,13.19,11.66
545,650000,新疆,西部,2011,29624,7471.460674157304,31.53570381135396,36.61053276178812,3.2,56.93,40.0,1521.0,36.6,12.757042253521126,0.0116824862216778,2.3493208549829507,96.19,99.17,13.74,13.46
546,650000,新疆,西部,2012,33103,8504.660452729693,33.41715470557743,38.88259262257481,3.4,58.91,44.0,1596.0,35.9,12.656844491216708,0.010740980598505,2.357292275566438,96.6,99.13,14.16,13.91
547,650000,新疆,西部,2013,36988,9538.293216630196,36.793147969430606,42.730500679169744,3.4,60.65,49.0,1681.0,36.4,12.001048542763863,0.0098825155494125,2.249341401705834,96.37,98.08,15.69,14.35
548,650000,新疆,西部,2014,40193,10479.569892473117,38.65042694082506,43.48318851530034,3.2,62.21,50.0,1749.0,36.8,11.090506773166387,0.0092071887311781,2.13575904442415,96.87,98.15,16.46,15.54
549,650000,新疆,西部,2015,39520,11612.5786163522,34.978856045015995,47.82688113120373,2.9,63.68,55.0,1759.0,37.5,10.739558821949307,0.008362612685212,1.8794334629041205,97.63,98.81,17.69,16.08
550,650000,新疆,西部,2016,40020,12377.265238879736,31.38887210777503,48.92220791626865,2.5,65.43,55.0,1780.0,38.5,9.750695684678323,0.0042820949453835,1.572403793874222,97.89,98.86,18.35,15.24
551,650000,新疆,西部,2017,45476,13104.032258064515,31.62484581345801,49.3902275109992,2.6,68.54,,1863.0,40.0,,0.0030188442548768,1.1787183755854775,98.32,98.75,19.78,14.58
552,650000,新疆,西部,2018,51238,13607.539682539682,30.552324711468447,50.43249488656768,2.4,71.93,,1954.0,39.6,,0.0021476415757178,1.8819140340552023,98.01,97.66,20.34,14.44
553,650000,新疆,西部,2019,53542,14166.471277842908,29.67986018222215,51.70882026314434,2.1,73.88,,2106.0,39.9,,0.0017547859470034,1.6529050002916008,98.52,98.55,23.67,13.39
554,650000,新疆,西部,2020,53606,11885.328185328186,26.69758329779005,50.959733926539954,2.4,70.2,,2331.0,40.9,,0.0010492221409058,1.4926371187531178,98.39,99.52,25.3,13.06
555,650000,新疆,西部,2021,62991,13943.607570490538,30.102977360603024,46.939601265357176,2.0,71.89,,2526.0,41.0,,0.0008172098383972,1.7385450007532208,98.8,99.43,21.73,10.33
556,650000,新疆,西部,2022,69717,12633.165829145728,27.646662960470493,44.20846103964484,,69.42,,2773.0,41.4,,0.0005653255887422,1.8285689206191296,98.63,99.49,23.86,14.07
557,650000,新疆,西部,2023,73774,14967.282525019244,28.805282953040717,45.34897704160327,,76.03,,2956.0,41.4,,0.0004564491082772,1.7539361806163094,98.54,99.64,24.47,
558,650000,新疆,西部,2024,78660,15116.279069767445,31.49281419668432,47.85308340760005,,,,,,,,,,,,
