row_id,URB,GOV,INNO,EDU,OPENPC,FIN,DIG,PRI,INC,SOC
1,-0.01366520348884284,-0.01210858467162126,0.002104636922460246,-0.02420424771470935,0.000492000759671703,-0.007047066158787365,-0.02123602865444636,0.01343324749797771,-0.006360526112516337,-0.001861099472373811
2,-0.01113166462590146,-0.01018922316174452,0.00310404041168266,-0.02340267875591907,0.001033752881142072,-0.00634886023133856,-0.01993602554562583,0.01454772875684886,-0.00312735124112469,0.0004051339707257149
3,-0.01257517945965063,-0.01282056636201507,0.004593113680116291,-0.02487036778594624,0.0007804576000991865,-0.006155644041332438,-0.0196758012249426,0.01498692587031117,0.007130038819071914,0.0002589621382128994
4,-0.01409256326942282,-0.01297305924202326,0.003898128708648748,-0.02419342528158454,0.0003167697986995055,-0.006454199159066878,-0.02056187299674067,0.01508459986307712,0.00832572672887774,-8.649952187219181e-05
5,-0.01102303941716136,-0.009444969439816752,0.004619641299697736,-0.01782435522110276,0.004074802181399351,-0.004563743971498295,-0.0194588189928603,0.01662949137008127,0.01259100625034223,0.001500522598787379
6,-0.0140279462760663,-0.009248049364508496,0.004067289637232446,-0.01614867132422097,0.0004604281642238297,-0.004390547905982386,-0.02311116442963033,0.01579865058653744,0.0124373105350661,0.0010668490319149
7,-0.01761302536731113,-0.01372470723658217,0.004252372993339085,-0.01806124981277015,6.249998996380813e-05,-0.00616305798701932,-0.01602808734142981,0.01482647392225261,0.01149722175102783,-0.000986179916675878
8,-0.0141893225136019,-0.01335159532331076,0.004671185808985859,-0.01790092091433559,0.003275741891739391,-0.005923768688674343,-0.01447153166153703,0.01580826393901329,0.01270954861331084,-0.000845137304402224
9,-0.01044915888494103,-0.004493832661139132,0.002484265945290207,-0.01623025723237371,0.0006615290301952568,0.002904251212921828,-0.01355364456343573,0.01852345188022994,0.01263597263017089,-0.00323930890536373
10,-0.009493009533068532,-0.003149299238775452,0.004352482485350192,-0.01202090063283871,0.001381768705949885,0.004178272087995434,-0.007237011941927204,0.02196667881754356,0.02049467814039059,0.006855490860153161
11,-0.007652972241139772,-0.002219309302092209,0.005604946866281748,-0.01127925789632461,0.005236396162692759,0.006469475087675496,-0.002373796427930517,0.02273266553229713,0.02030612361464718,0.006211078402687976
12,-0.01355541254933869,-0.002600359040879067,0.004431835364529583,-0.0130588130526507,0.004363638070575668,0.01371334149792786,-0.002200517228426085,0.02276212218480907,0.01997410501106411,0.002888464214608572
13,-0.01367805079409171,-0.003996667838000283,0.00386129745253402,-0.01340592910907109,0.004505702624843402,0.01338082415205612,0.0007116281365901218,0.02244654777945914,0.01942791708665313,0.002268668353531147
