row_id,Dataset,R2,MAE,RMSE,MAPE(%)
1,Train,0.9989437401808678,0.002581246291247394,0.003281076530013218,0.5570901687082196
2,Test,0.9484712326144793,0.01622170509586485,0.02163362109099293,3.572176400695355
