row_id,证券代码,证券简称,统计截止日期,年份,营业收入（亿元）,所属省份,Unnamed: 8
5718,600312.0,平高电气,2016-12-31,2016.0,8869714498.58,河南省,
5719,600531.0,豫光金铅,2016-12-31,2016.0,13565499633.0,河南省,
5720,600595.0,中孚实业,2016-12-31,2016.0,13915540332.99,河南省,
5721,600810.0,神马股份,2016-12-31,2016.0,10040256145.06,河南省,
5722,600876.0,洛阳玻璃,2016-12-31,2016.0,392095626.14,河南省,
5723,601038.0,一拖股份,2016-12-31,2016.0,8687502227.41,河南省,
5724,601608.0,中信重工,2016-12-31,2016.0,3771394044.21,河南省,
5725,601677.0,明泰铝业,2016-12-31,2016.0,7479103489.7,河南省,
5726,603566.0,普莱柯,2016-12-31,2016.0,583102019.53,河南省,
5727,603658.0,安图生物,2016-12-31,2016.0,980222975.48,河南省,
5728,833580.0,科创新材,2016-12-31,2016.0,56045965.3,河南省,
5729,838971.0,天马新材,2016-12-31,2016.0,63429603.76,河南省,
5730,839725.0,惠丰钻石,2016-12-31,2016.0,42802075.58,河南省,
5731,,,,,140746392338.65,河南省 汇总,
5732,922.0,佳电股份,2016-12-31,2016.0,1266494823.13,黑龙江省,
5733,2437.0,誉衡药业,2016-12-31,2016.0,2983728136.49,黑龙江省,
5734,2698.0,博实股份,2016-12-31,2016.0,627755814.67,黑龙江省,
5735,2737.0,葵花药业,2016-12-31,2016.0,3363581108.19,黑龙江省,
5736,300040.0,九洲电气,2016-12-31,2016.0,1319491445.24,黑龙江省,
5737,300489.0,中飞股份,2016-12-31,2016.0,137685926.82,黑龙江省,
5738,600187.0,国中水务,2016-12-31,2016.0,357819939.08,黑龙江省,
5739,600202.0,哈空调,2016-12-31,2016.0,264894277.45,黑龙江省,
5740,600664.0,哈药股份,2016-12-31,2016.0,14126885954.82,黑龙江省,
5741,600726.0,华电能源,2016-12-31,2016.0,8633017069.39,黑龙江省,
5742,601106.0,中国一重,2016-12-31,2016.0,3204403231.38,黑龙江省,
5743,603023.0,威帝股份,2016-12-31,2016.0,211334454.72,黑龙江省,
5744,603567.0,珍宝岛,2016-12-31,2016.0,2391235153.18,黑龙江省,
5745,,,,,38888327334.56,黑龙江省 汇总,
5746,670.0,*ST 盈方,2016-12-31,2016.0,476364098.15,湖北省,
5747,678.0,襄阳轴承,2016-12-31,2016.0,1395099473.71,湖北省,
5748,821.0,京山轻机,2016-12-31,2016.0,1281529288.78,湖北省,
5749,852.0,石化机械,2016-12-31,2016.0,3444167984.18,湖北省,
5750,883.0,湖北能源,2016-12-31,2016.0,9370358975.0,湖北省,
5751,939.0,凯迪生态,2016-12-31,2016.0,5000715468.76,湖北省,
5752,952.0,广济药业,2016-12-31,2016.0,714723953.31,湖北省,
5753,966.0,长源电力,2016-12-31,2016.0,5377701682.58,湖北省,
5754,988.0,华工科技,2016-12-31,2016.0,3313699242.73,湖北省,
5755,2194.0,武汉凡谷,2016-12-31,2016.0,1675358343.49,湖北省,
5756,2281.0,光迅科技,2016-12-31,2016.0,4059214645.61,湖北省,
5757,2365.0,永安药业,2016-12-31,2016.0,549399724.97,湖北省,
5758,2414.0,高德红外,2016-12-31,2016.0,810334607.31,湖北省,
5759,300018.0,中元股份,2016-12-31,2016.0,359010984.09,湖北省,
5760,300046.0,台基股份,2016-12-31,2016.0,242091866.05,湖北省,
5761,300161.0,华中数控,2016-12-31,2016.0,812813080.19,湖北省,
5762,300205.0,天喻信息,2016-12-31,2016.0,1627326894.26,湖北省,
5763,300220.0,金运激光,2016-12-31,2016.0,187330676.17,湖北省,
5764,300276.0,三丰智能,2016-12-31,2016.0,327577150.8,湖北省,
5765,300278.0,华昌达,2016-12-31,2016.0,2262733753.2,湖北省,
5766,300323.0,华灿光电,2016-12-31,2016.0,1582306970.16,湖北省,
5767,300395.0,菲利华,2016-12-31,2016.0,440813170.4,湖北省,
5768,300516.0,久之洋,2016-12-31,2016.0,473196469.36,湖北省,
5769,300527.0,华舟应急,2016-12-31,2016.0,1959562680.08,湖北省,
5770,300557.0,理工光科,2016-12-31,2016.0,207699537.65,湖北省,
5771,300567.0,精测电子,2016-12-31,2016.0,524012059.04,湖北省,
5772,430198.0,微创光电,2016-12-31,2016.0,115687859.89,湖北省,
5773,600079.0,人福医药,2016-12-31,2016.0,12330950052.87,湖北省,
5774,600168.0,武汉控股,2016-12-31,2016.0,1198104193.76,湖北省,
5775,600184.0,光电股份,2016-12-31,2016.0,2211423148.23,湖北省,
5776,600260.0,凯乐科技,2016-12-31,2016.0,8420679913.14,湖北省,
5777,600293.0,三峡新材,2016-12-31,2016.0,3354580675.82,湖北省,
5778,600345.0,长江通信,2016-12-31,2016.0,583860837.62,湖北省,
5779,600355.0,精伦电子,2016-12-31,2016.0,335811133.36,湖北省,
5780,600421.0,仰帆控股,2016-12-31,2016.0,28177079.73,湖北省,
5781,600498.0,烽火通信,2016-12-31,2016.0,17361078282.69,湖北省,
5782,600566.0,济川药业,2016-12-31,2016.0,4677891561.32,湖北省,
5783,600568.0,中珠医疗,2016-12-31,2016.0,1098977643.06,湖北省,
5784,600681.0,百川能源,2016-12-31,2016.0,1719884685.2,湖北省,
5785,600703.0,三安光电,2016-12-31,2016.0,6272602657.94,湖北省,
5786,600745.0,中茵股份,2016-12-31,2016.0,13416913528.56,湖北省,
5787,600769.0,祥龙电业,2016-12-31,2016.0,22340577.4,湖北省,
5788,600801.0,华新水泥,2016-12-31,2016.0,13525759490.0,湖北省,
5789,600879.0,航天电子,2016-12-31,2016.0,11548064683.34,湖北省,
5790,600885.0,宏发股份,2016-12-31,2016.0,5082758567.76,湖北省,
5791,600993.0,马应龙,2016-12-31,2016.0,2102806895.51,湖北省,
5792,601311.0,骆驼股份,2016-12-31,2016.0,6301121663.9,湖北省,
5793,603738.0,泰晶科技,2016-12-31,2016.0,370069655.13,湖北省,
5794,835237.0,力佳科技,2016-12-31,2016.0,154806289.37,湖北省,
5795,838670.0,恒进感应,2016-12-31,2016.0,46488274.36,湖北省,
5796,900956.0,东贝B股,2016-12-31,2016.0,3473518271.43,湖北省,
5797,,,,,164229500401.42,湖北省 汇总,
5798,157.0,中联重科,2016-12-31,2016.0,20022516698.58,湖南省,
5799,519.0,江南红箭,2016-12-31,2016.0,3800912381.01,湖南省,
5800,590.0,启迪古汉,2016-12-31,2016.0,317410504.47,湖南省,
5801,622.0,*ST 恒立,2016-12-31,2016.0,41869685.67,湖南省,
5802,722.0,湖南发展,2016-12-31,2016.0,281712048.9,湖南省,
5803,908.0,景峰医药,2016-12-31,2016.0,2640503629.95,湖南省,
5804,989.0,九芝堂,2016-12-31,2016.0,2673798043.47,湖南省,
5805,2097.0,山河智能,2016-12-31,2016.0,1991603674.11,湖南省,
5806,2297.0,博云新材,2016-12-31,2016.0,515093143.97,湖南省,
5807,2412.0,汉森制药,2016-12-31,2016.0,798466937.53,湖南省,
5808,2452.0,长高集团,2016-12-31,2016.0,1292992766.34,湖南省,
5809,2523.0,天桥起重,2016-12-31,2016.0,1238894201.48,湖南省,
5810,2533.0,金杯电工,2016-12-31,2016.0,3125297731.78,湖南省,
5811,2716.0,金贵银业,2016-12-31,2016.0,7852301664.26,湖南省,
5812,2848.0,高斯贝尔,2016-12-31,2016.0,944950064.5,湖南省,
5813,300035.0,中科电气,2016-12-31,2016.0,162831205.35,湖南省,
5814,300216.0,千山药机,2016-12-31,2016.0,764066622.14,湖南省,
5815,300267.0,尔康制药,2016-12-31,2016.0,2705821623.19,湖南省,
5816,300298.0,三诺生物,2016-12-31,2016.0,795841252.69,湖南省,
5817,300358.0,楚天科技,2016-12-31,2016.0,975042976.02,湖南省,
5818,300433.0,蓝思科技,2016-12-31,2016.0,15236116891.15,湖南省,
5819,300474.0,景嘉微,2016-12-31,2016.0,278005821.29,湖南省,
5820,300490.0,华自科技,2016-12-31,2016.0,515229432.59,湖南省,
5821,300515.0,三德科技,2016-12-31,2016.0,208808145.87,湖南省,
5822,600031.0,三一重工,2016-12-31,2016.0,23280072000.0,湖南省,
5823,600416.0,湘电股份,2016-12-31,2016.0,10948528398.44,湖南省,
5824,600478.0,科力远,2016-12-31,2016.0,1700155918.75,湖南省,
5825,600479.0,千金药业,2016-12-31,2016.0,2864885512.19,湖南省,
5826,600744.0,华银电力,2016-12-31,2016.0,6405183735.85,湖南省,
5827,600961.0,株冶集团,2016-12-31,2016.0,12685237304.0,湖南省,
5828,600969.0,郴电国际,2016-12-31,2016.0,2415419996.86,湖南省,
5829,601636.0,旗滨集团,2016-12-31,2016.0,6960960745.15,湖南省,
5830,603989.0,艾华集团,2016-12-31,2016.0,1553647139.85,湖南省,
5831,603998.0,方盛制药,2016-12-31,2016.0,534256841.4,湖南省,
5832,,,,,138528434738.8,湖南省 汇总,
5833,420.0,吉林化纤,2016-12-31,2016.0,1394519259.78,吉林省,
5834,623.0,吉林敖东,2016-12-31,2016.0,2736697077.39,吉林省,
5835,661.0,长春高新,2016-12-31,2016.0,2897439803.34,吉林省,
5836,669.0,金鸿能源,2016-12-31,2016.0,2471143028.76,吉林省,
5837,766.0,通化金马,2016-12-31,2016.0,850083371.07,吉林省,
5838,875.0,吉电股份,2016-12-31,2016.0,4404523664.52,吉林省,
5839,2118.0,紫鑫药业,2016-12-31,2016.0,819515547.34,吉林省,
5840,2338.0,奥普光电,2016-12-31,2016.0,341857794.89,吉林省,
5841,2501.0,利源精制,2016-12-31,2016.0,2558031519.37,吉林省,
5842,2566.0,益盛药业,2016-12-31,2016.0,939012628.42,吉林省,
5843,2622.0,融钰集团,2016-12-31,2016.0,120062609.46,吉林省,
5844,300108.0,双龙股份,2016-12-31,2016.0,746504134.36,吉林省,
5845,300396.0,迪瑞医疗,2016-12-31,2016.0,758694233.74,吉林省,
5846,300510.0,金冠电气,2016-12-31,2016.0,378225977.89,吉林省,
5847,600110.0,诺德股份,2016-12-31,2016.0,2002208922.84,吉林省,
5848,600333.0,长春燃气,2016-12-31,2016.0,1301847533.24,吉林省,
5849,600360.0,华微电子,2016-12-31,2016.0,1395863516.46,吉林省,
5850,600432.0,*ST 吉恩,2016-12-31,2016.0,2760347564.63,吉林省,
5851,600856.0,中天能源,2016-12-31,2016.0,3635419161.05,吉林省,
5852,600867.0,通化东宝,2016-12-31,2016.0,2040394539.9,吉林省,
5853,600881.0,亚泰集团,2016-12-31,2016.0,11010730487.13,吉林省,
5854,,,,,45563122375.58,吉林省 汇总,
5855,301.0,东方市场,2016-12-31,2016.0,793110205.43,江苏省,
5856,418.0,小天鹅A,2016-12-31,2016.0,16334914501.69,江苏省,
5857,421.0,南京公用,2016-12-31,2016.0,3887661966.69,江苏省,
5858,425.0,徐工机械,2016-12-31,2016.0,16891229922.95,江苏省,
5859,518.0,四环生物,2016-12-31,2016.0,327313301.33,江苏省,
5860,570.0,苏常柴A,2016-12-31,2016.0,2283028855.52,江苏省,
5861,727.0,华东科技,2016-12-31,2016.0,1576591996.21,江苏省,
5862,777.0,中核科技,2016-12-31,2016.0,967144616.8,江苏省,
5863,816.0,智慧农业,2016-12-31,2016.0,1834320842.51,江苏省,
5864,919.0,金陵药业,2016-12-31,2016.0,3578652774.45,江苏省,
5865,936.0,华西股份,2016-12-31,2016.0,2125321281.99,江苏省,
5866,2009.0,天奇股份,2016-12-31,2016.0,2436786642.41,江苏省,
5867,2015.0,霞客环保,2016-12-31,2016.0,379741432.55,江苏省,
5868,2074.0,国轩高科,2016-12-31,2016.0,4757931943.94,江苏省,
5869,2077.0,大港股份,2016-12-31,2016.0,1369594103.67,江苏省,
5870,2079.0,苏州固锝,2016-12-31,2016.0,1187334429.1,江苏省,
5871,2080.0,中材科技,2016-12-31,2016.0,8968929124.74,江苏省,
5872,2089.0,新海宜,2016-12-31,2016.0,1900601749.26,江苏省,
5873,2090.0,金智科技,2016-12-31,2016.0,1874225630.94,江苏省,
5874,2104.0,恒宝股份,2016-12-31,2016.0,1353352597.08,江苏省,
5875,2156.0,通富微电,2016-12-31,2016.0,4591656651.56,江苏省,
5876,2160.0,常铝股份,2016-12-31,2016.0,3285369251.1,江苏省,
5877,2172.0,澳洋科技,2016-12-31,2016.0,4875817833.2,江苏省,
5878,2182.0,云海金属,2016-12-31,2016.0,4048091669.31,江苏省,
5879,2201.0,九鼎新材,2016-12-31,2016.0,793740923.08,江苏省,
5880,2223.0,鱼跃医疗,2016-12-31,2016.0,2632594737.35,江苏省,
5881,2245.0,澳洋顺昌,2016-12-31,2016.0,1925989363.56,江苏省,
5882,2255.0,海陆重工,2016-12-31,2016.0,1065508630.29,江苏省,
5883,2262.0,恩华药业,2016-12-31,2016.0,3017785760.0,江苏省,
5884,2290.0,禾盛新材,2016-12-31,2016.0,1050316406.42,江苏省,
5885,2309.0,中利科技,2016-12-31,2016.0,10577342845.3,江苏省,
5886,2333.0,罗普斯金,2016-12-31,2016.0,977172460.43,江苏省,
5887,2349.0,精华制药,2016-12-31,2016.0,881487170.96,江苏省,
5888,2367.0,康力电梯,2016-12-31,2016.0,3314058122.13,江苏省,
5889,2384.0,东山精密,2016-12-31,2016.0,8403297216.84,江苏省,
5890,2411.0,必康股份,2016-12-31,2016.0,3723904604.97,江苏省,
5891,2413.0,雷科防务,2016-12-31,2016.0,530528699.72,江苏省,
5892,2426.0,胜利精密,2016-12-31,2016.0,13302339653.5,江苏省,
5893,2435.0,长江润发,2016-12-31,2016.0,2115003538.13,江苏省,
5894,2438.0,江苏神通,2016-12-31,2016.0,600482796.93,江苏省,
5895,2463.0,沪电股份,2016-12-31,2016.0,3790284705.0,江苏省,
5896,2471.0,中超控股,2016-12-31,2016.0,6217001129.14,江苏省,
5897,2483.0,润邦股份,2016-12-31,2016.0,2824431346.41,江苏省,
5898,2484.0,江海股份,2016-12-31,2016.0,1223618895.01,江苏省,
5899,2491.0,通鼎互联,2016-12-31,2016.0,4143452587.77,江苏省,
5900,2499.0,科林环保,2016-12-31,2016.0,326101428.28,江苏省,
5901,2519.0,银河电子,2016-12-31,2016.0,1980929383.07,江苏省,
5902,2531.0,天顺风能,2016-12-31,2016.0,2263495753.95,江苏省,
5903,2540.0,亚太科技,2016-12-31,2016.0,2712840195.44,江苏省,
5904,2546.0,新联电子,2016-12-31,2016.0,583965508.09,江苏省,
5905,2550.0,千红制药,2016-12-31,2016.0,776388972.85,江苏省,
5906,2553.0,南方轴承,2016-12-31,2016.0,320036398.27,江苏省,
5907,2559.0,亚威股份,2016-12-31,2016.0,1169245177.52,江苏省,
5908,2576.0,通达动力,2016-12-31,2016.0,818892109.76,江苏省,
5909,2608.0,*ST 舜船,2016-12-31,2016.0,16141016056.06,江苏省,
5910,2610.0,爱康科技,2016-12-31,2016.0,3904992406.27,江苏省,
5911,2623.0,亚玛顿,2016-12-31,2016.0,1395846083.34,江苏省,
5912,2635.0,安洁科技,2016-12-31,2016.0,1827662448.93,江苏省,
5913,2645.0,华宏科技,2016-12-31,2016.0,1005528094.85,江苏省,
5914,2680.0,长生生物,2016-12-31,2016.0,1017909719.76,江苏省,
5915,2685.0,华东重机,2016-12-31,2016.0,2140218732.93,江苏省,
5916,2692.0,远程电缆,2016-12-31,2016.0,2533087332.39,江苏省,
5917,2747.0,埃斯顿,2016-12-31,2016.0,678349722.03,江苏省,
5918,2796.0,世嘉科技,2016-12-31,2016.0,497125557.44,江苏省,
5919,2808.0,苏州恒久,2016-12-31,2016.0,274682192.25,江苏省,
5920,200468.0,*ST 宁通B,2016-12-31,2016.0,1853911278.83,江苏省,
5921,300029.0,天龙光电,2016-12-31,2016.0,131948960.88,江苏省,
5922,300091.0,金通灵,2016-12-31,2016.0,946065765.65,江苏省,
5923,300128.0,锦富新材,2016-12-31,2016.0,2973195437.16,江苏省,
5924,300141.0,和顺电气,2016-12-31,2016.0,406701295.65,江苏省,
5925,300160.0,秀强股份,2016-12-31,2016.0,1147258970.2,江苏省,
5926,300165.0,天瑞仪器,2016-12-31,2016.0,430400414.3,江苏省,
5927,300196.0,长海股份,2016-12-31,2016.0,1767919840.42,江苏省,
5928,300201.0,海伦哲,2016-12-31,2016.0,1267076617.29,江苏省,
5929,300211.0,亿通科技,2016-12-31,2016.0,219752511.79,江苏省,
5930,300217.0,东方电热,2016-12-31,2016.0,929682027.09,江苏省,
5931,300228.0,富瑞特装,2016-12-31,2016.0,886500947.23,江苏省,
5932,300260.0,新莱应材,2016-12-31,2016.0,490281760.15,江苏省,
5933,300265.0,通光线缆,2016-12-31,2016.0,1452833756.71,江苏省,
5934,300279.0,和晶科技,2016-12-31,2016.0,1325884875.02,江苏省,
5935,300331.0,苏大维格,2016-12-31,2016.0,415723449.88,江苏省,
5936,300337.0,银邦股份,2016-12-31,2016.0,1564897745.37,江苏省,
5937,300342.0,天银机电,2016-12-31,2016.0,654480344.96,江苏省,
5938,300346.0,南大光电,2016-12-31,2016.0,101325460.75,江苏省,
5939,300354.0,东华测试,2016-12-31,2016.0,129805637.56,江苏省,
5940,300356.0,光一科技,2016-12-31,2016.0,814298079.17,江苏省,
5941,300373.0,扬杰科技,2016-12-31,2016.0,1190162835.24,江苏省,
5942,300382.0,斯莱克,2016-12-31,2016.0,388454274.42,江苏省,
5943,300385.0,雪浪环境,2016-12-31,2016.0,696323053.76,江苏省,
5944,300390.0,天华超净,2016-12-31,2016.0,590988701.73,江苏省,
5945,300393.0,中来股份,2016-12-31,2016.0,1387709576.33,江苏省,
5946,300394.0,天孚通信,2016-12-31,2016.0,310047077.82,江苏省,
5947,300402.0,宝色股份,2016-12-31,2016.0,252508424.1,江苏省,
5948,300420.0,五洋科技,2016-12-31,2016.0,606627349.46,江苏省,
5949,300421.0,力星股份,2016-12-31,2016.0,486178172.96,江苏省,
5950,300447.0,全信股份,2016-12-31,2016.0,418487398.82,江苏省,
5951,300450.0,先导智能,2016-12-31,2016.0,1078980824.28,江苏省,
5952,300466.0,赛摩电气,2016-12-31,2016.0,331413452.26,江苏省,
5953,300509.0,新美星,2016-12-31,2016.0,454057839.19,江苏省,
5954,300549.0,优德精密,2016-12-31,2016.0,364054892.46,江苏省,
5955,300555.0,路通视信,2016-12-31,2016.0,393969737.64,江苏省,
5956,300563.0,神宇股份,2016-12-31,2016.0,312435342.85,江苏省,
5957,300584.0,海辰药业,2016-12-31,2016.0,280827571.15,江苏省,
5958,300631.0,久吾高科,2016-12-31,2016.0,245949178.12,江苏省,
5959,430418.0,苏轴股份,2016-12-31,2016.0,265299755.42,江苏省,
5960,600074.0,保千里,2016-12-31,2016.0,4114202062.62,江苏省,
5961,600105.0,永鼎股份,2016-12-31,2016.0,2578578721.48,江苏省,
5962,600200.0,江苏吴中,2016-12-31,2016.0,3989290786.1,江苏省,
5963,600268.0,国电南自,2016-12-31,2016.0,5893489455.37,江苏省,
5964,600276.0,恒瑞医药,2016-12-31,2016.0,11093724121.18,江苏省,
5965,600401.0,海润光伏,2016-12-31,2016.0,4519080451.1,江苏省,
5966,600481.0,双良节能,2016-12-31,2016.0,2014362018.13,江苏省,
5967,600487.0,亨通光电,2016-12-31,2016.0,19300546444.93,江苏省,
5968,600513.0,联环药业,2016-12-31,2016.0,604860656.33,江苏省,
5969,600522.0,中天科技,2016-12-31,2016.0,21107950272.33,江苏省,
5970,600527.0,江南高纤,2016-12-31,2016.0,1188193935.47,江苏省,
5971,600557.0,康缘药业,2016-12-31,2016.0,3000277807.29,江苏省,
5972,600562.0,国睿科技,2016-12-31,2016.0,1258106716.51,江苏省,
5973,600584.0,长电科技,2016-12-31,2016.0,19154527743.1,江苏省,
5974,600775.0,南京熊猫,2016-12-31,2016.0,3702763356.54,江苏省,
5975,600854.0,春兰股份,2016-12-31,2016.0,186469286.08,江苏省,
5976,600889.0,南京化纤,2016-12-31,2016.0,1664832961.69,江苏省,
5977,600973.0,宝胜股份,2016-12-31,2016.0,15126698586.35,江苏省,
5978,601100.0,恒立液压,2016-12-31,2016.0,1370100268.36,江苏省,
5979,601199.0,江南水务,2016-12-31,2016.0,1106824908.59,江苏省,
5980,601218.0,吉鑫科技,2016-12-31,2016.0,1556931693.63,江苏省,
5981,601222.0,林洋能源,2016-12-31,2016.0,3114720437.43,江苏省,
5982,601313.0,江南嘉捷,2016-12-31,2016.0,2417247296.62,江苏省,
5983,601388.0,怡球资源,2016-12-31,2016.0,3766844813.42,江苏省,
5984,603005.0,晶方科技,2016-12-31,2016.0,512390368.91,江苏省,
5985,603016.0,新宏泰,2016-12-31,2016.0,377221281.76,江苏省,
5986,603036.0,如通股份,2016-12-31,2016.0,213459436.52,江苏省,
5987,603090.0,宏盛股份,2016-12-31,2016.0,229942861.59,江苏省,
5988,603203.0,快克股份,2016-12-31,2016.0,286209862.49,江苏省,
5989,603339.0,四方冷链,2016-12-31,2016.0,675793332.74,江苏省,
5990,603355.0,莱克电气,2016-12-31,2016.0,4376663717.62,江苏省,
5991,603366.0,日出东方,2016-12-31,2016.0,2351760250.5,江苏省,
5992,603416.0,信捷电气,2016-12-31,2016.0,353470015.84,江苏省,
5993,603519.0,立霸股份,2016-12-31,2016.0,862783265.23,江苏省,
5994,603528.0,多伦科技,2016-12-31,2016.0,832156435.87,江苏省,
5995,603660.0,苏州科达,2016-12-31,2016.0,1448575882.74,江苏省,
5996,603688.0,石英股份,2016-12-31,2016.0,446585426.61,江苏省,
5997,603699.0,纽威股份,2016-12-31,2016.0,2045455489.83,江苏省,
5998,603800.0,道森股份,2016-12-31,2016.0,416710326.45,江苏省,
5999,603819.0,神力股份,2016-12-31,2016.0,555230431.98,江苏省,
6000,603966.0,法兰泰克,2016-12-31,2016.0,541237074.59,江苏省,
6001,603988.0,中电电机,2016-12-31,2016.0,233808694.33,江苏省,
6002,830946.0,森萱医药,2016-12-31,2016.0,181097022.72,江苏省,
6003,831641.0,格利尔,2016-12-31,2016.0,239841340.39,江苏省,
6004,832278.0,鹿得医疗,2016-12-31,2016.0,259132712.23,江苏省,
6005,832662.0,方盛股份,2016-12-31,2016.0,119090196.72,江苏省,
6006,833914.0,远航精密,2016-12-31,2016.0,264132698.34,江苏省,
6007,834014.0,特瑞斯,2016-12-31,2016.0,251198693.7,江苏省,
6008,836149.0,旭杰科技,2016-12-31,2016.0,87243608.92,江苏省,
6009,837046.0,亿能电力,2016-12-31,2016.0,63601800.71,江苏省,
6010,839167.0,同享科技,2016-12-31,2016.0,145148930.15,江苏省,
6011,870299.0,灿能电力,2016-12-31,2016.0,60044937.61,江苏省,
6012,871396.0,常辅股份,2016-12-31,2016.0,149807990.33,江苏省,
6013,,,,,389482217712.99,江苏省 汇总,
6014,404.0,华意压缩,2016-12-31,2016.0,6965088878.56,江西省,
6015,650.0,仁和药业,2016-12-31,2016.0,3567078260.29,江西省,
6016,789.0,万年青,2016-12-31,2016.0,5657765743.8,江西省,
6017,899.0,赣能股份,2016-12-31,2016.0,2176561485.2,江西省,
6018,2176.0,江特电机,2016-12-31,2016.0,2984711704.46,江西省,
6019,2378.0,章源钨业,2016-12-31,2016.0,1311389384.93,江西省,
6020,2460.0,赣锋锂业,2016-12-31,2016.0,2844120347.65,江西省,
6021,300066.0,三川智慧,2016-12-31,2016.0,695124138.59,江西省,
6022,300095.0,华伍股份,2016-12-31,2016.0,594345649.08,江西省,
6023,300294.0,博雅生物,2016-12-31,2016.0,946596099.59,江西省,
6024,300453.0,三鑫医疗,2016-12-31,2016.0,317774431.65,江西省,
6025,300497.0,富祥股份,2016-12-31,2016.0,763686934.97,江西省,
6026,600071.0,凤凰光学,2016-12-31,2016.0,749552198.79,江西省,
6027,600362.0,江西铜业,2016-12-31,2016.0,202308220227.0,江西省,
6028,600363.0,联创光电,2016-12-31,2016.0,2504328065.43,江西省,
6029,600461.0,洪城水业,2016-12-31,2016.0,3091211667.26,江西省,
6030,600590.0,泰豪科技,2016-12-31,2016.0,3901935660.39,江西省,
6031,600750.0,江中药业,2016-12-31,2016.0,1561863081.22,江西省,
6032,,,,,242941353958.86,江西省 汇总,
6033,410.0,沈阳机床,2016-12-31,2016.0,6243792555.67,辽宁省,
6034,511.0,*ST 烯碳,2016-12-31,2016.0,1415664714.79,辽宁省,
6035,530.0,大冷股份,2016-12-31,2016.0,1779499226.64,辽宁省,
6036,585.0,东北电气,2016-12-31,2016.0,63514424.29,辽宁省,
6037,597.0,东北制药,2016-12-31,2016.0,4814401659.98,辽宁省,
6038,633.0,*ST 合金,2016-12-31,2016.0,52007023.0,辽宁省,
6039,692.0,惠天热电,2016-12-31,2016.0,1829976671.38,辽宁省,
6040,751.0,锌业股份,2016-12-31,2016.0,4713339004.02,辽宁省,
6041,2204.0,大连重工,2016-12-31,2016.0,6432544240.84,辽宁省,
6042,2231.0,奥维通信,2016-12-31,2016.0,479468769.42,辽宁省,
6043,2606.0,大连电瓷,2016-12-31,2016.0,752828611.22,辽宁省,
6044,2667.0,鞍重股份,2016-12-31,2016.0,90993624.33,辽宁省,
6045,2689.0,远大智能,2016-12-31,2016.0,1239718100.95,辽宁省,
6046,200706.0,*ST 瓦轴B,2016-12-31,2016.0,2493926556.67,辽宁省,
6047,300024.0,机器人,2016-12-31,2016.0,2033481030.11,辽宁省,
6048,300097.0,智云股份,2016-12-31,2016.0,602028931.57,辽宁省,
6049,300125.0,易世达,2016-12-31,2016.0,162605434.8,辽宁省,
6050,300202.0,聚龙股份,2016-12-31,2016.0,930074766.45,辽宁省,
6051,300210.0,森远股份,2016-12-31,2016.0,457715650.28,辽宁省,
6052,300293.0,蓝英装备,2016-12-31,2016.0,181476656.75,辽宁省,
6053,300372.0,欣泰电气,2016-12-31,2016.0,141274679.68,辽宁省,
6054,300473.0,德尔股份,2016-12-31,2016.0,622677373.62,辽宁省,
6055,300573.0,兴齐眼药,2016-12-31,2016.0,339100076.02,辽宁省,
6056,600167.0,联美控股,2016-12-31,2016.0,2044444894.91,辽宁省,
6057,600241.0,时代万恒,2016-12-31,2016.0,1559906077.25,辽宁省,
6058,600346.0,恒力股份,2016-12-31,2016.0,19239958375.58,辽宁省,
6059,600396.0,金山股份,2016-12-31,2016.0,6567449154.3,辽宁省,
6060,600719.0,大连热电,2016-12-31,2016.0,707391860.23,辽宁省,
6061,600795.0,国电电力,2016-12-31,2016.0,58416049767.35,辽宁省,
6062,603315.0,福鞍股份,2016-12-31,2016.0,345947653.81,辽宁省,
6063,603318.0,派思股份,2016-12-31,2016.0,391235130.95,辽宁省,
6064,603399.0,新华龙,2016-12-31,2016.0,1373422991.93,辽宁省,
6065,835368.0,连城数控,2016-12-31,2016.0,374873270.51,辽宁省,
6066,,,,,128892788959.3,辽宁省 汇总,
6067,2688.0,金河生物,2016-12-31,2016.0,1495686256.4,内蒙古自治区,
6068,300049.0,福瑞股份,2016-12-31,2016.0,826987166.98,内蒙古自治区,
6069,300239.0,东宝生物,2016-12-31,2016.0,316593978.88,内蒙古自治区,
6070,600111.0,北方稀土,2016-12-31,2016.0,5113163183.02,内蒙古自治区,
6071,600201.0,生物股份,2016-12-31,2016.0,1517019283.34,内蒙古自治区,
6072,600262.0,北方股份,2016-12-31,2016.0,883047829.96,内蒙古自治区,
6073,600863.0,内蒙华电,2016-12-31,2016.0,9185834367.8,内蒙古自治区,
6074,836433.0,大唐药业,2016-12-31,2016.0,101190593.04,内蒙古自治区,
6075,,,,,19439522659.42,内蒙古自治区 汇总,
6076,595.0,宝塔实业,2016-12-31,2016.0,355699118.61,宁夏回族自治区,
6077,862.0,银星能源,2016-12-31,2016.0,1442558225.52,宁夏回族自治区,
6078,962.0,*ST 东钽,2016-12-31,2016.0,871137228.14,宁夏回族自治区,
6079,2457.0,青龙管业,2016-12-31,2016.0,789341823.06,宁夏回族自治区,
6080,600449.0,宁夏建材,2016-12-31,2016.0,3688900584.17,宁夏回族自治区,
6081,831010.0,凯添燃气,2016-12-31,2016.0,173726059.88,宁夏回族自治区,
