row_id,URB,GOV,INNO,EDU,OPENPC,FIN,DIG,PRI,INC,SOC
1,0.0094162953752088,0.002769644938462539,0.007143644520552358,0.007066940423969837,0.0009457158560573585,0.002043976687513636,-0.003213187541882038,0.03062157467051943,0.04381285956847049,0.0005340926510063565
2,-0.04930361887650325,-0.005868454037127076,-0.005914824277073334,-0.002045322912921835,-0.007803503756448072,-0.0006110468444445703,-0.005415294898071807,-0.07465051418527874,-0.08720615904800935,-0.00973446414200243
3,0.01864070335536572,0.0002937903227342946,0.01224011824075966,0.004676712394375202,0.00703358545212634,0.008949994177459657,0.06715556631723849,0.0323791214680855,0.03012216038951786,0.00303447596647574
4,0.004847837939487321,0.0005951667142352317,0.0002511095248893247,0.003613763449672972,0.0001385411674558249,0.001224381573599678,-0.005893349720871043,0.01466393340992677,0.01915585347999214,0.001164701216486099
5,0.0008476266334182568,-0.0008757206570210172,0.01362549714628233,0.002208055749424221,0.006039230599988255,0.01955185490196803,0.07931070275332885,0.0325852206380242,0.06242243522265369,0.001747721602882668
6,0.01325808407291692,0.002395342570789967,0.004845303008020094,-0.006144026405494348,0.002575695944335234,0.002575025624585833,-0.005551741144295776,0.02504440857295761,0.05198162246839565,-0.007112594568361918
7,-0.01207645503930489,0.0006956340966270961,-0.003861964386840153,-0.002976485993811609,-0.002295815848711796,-0.01278616951142138,-0.001487929053047621,-0.03729870156945783,-0.02825344136142165,0.0001185103931151881
8,0.007963262933099562,-0.002906238557009575,-0.007505294758779082,-0.006393523091513079,-0.0001867252619777614,0.0008074115229288803,3.278245007201918e-05,-0.003538930134502063,0.003808373239591533,0.001726212169998949
9,0.01218511314847436,-0.001529862101832232,-0.00795133645449083,0.001440767785125344,-0.0004013159885421903,0.002242337549068673,-0.007190467591651632,0.03351908804451156,0.0166269733235892,0.002993264469053662
10,-0.02599445820646185,0.003176050705223101,-0.006245322628549438,0.003319369901939733,-0.004641103612496629,-0.00885943343892831,-0.005027987763906991,-0.04556480063644121,-0.07835428060907568,0.005573173688656323
11,-0.02958239256399832,-0.002150275368637958,-0.001807329534090617,0.004455499299608712,-0.001921764019779946,0.002246416268801612,-0.003719867496180059,-0.05669878510650698,-0.0777999199592446,-0.003282067764033913
12,0.0008977453300907543,-0.009365629900227402,-0.002060755246568896,-0.006396959674463291,0.0005649548748469597,0.0003100582492421282,0.00781108396489637,-0.03391048237436636,-0.02912289615829985,0.001843936536294853
13,0.012924569940179,0.0023666966234806,0.005288054021977006,-0.003387115215055202,0.001940512202799013,0.001846722178240938,-0.006144925911741286,0.02518897862958874,0.04624343224740411,-0.005418823662464974
14,0.009249499956408992,0.0006576517498128344,0.001468859724024298,0.002289028734393576,0.01036442412101466,-0.001130136855712541,-0.0004824826933171547,-0.02217825535340628,-0.03174093806262981,-0.001833169239972812
15,0.01352687337172725,-0.0005887385335703509,-0.0004444192097993378,-0.01212738343415653,-0.00110204005300349,-0.000838475848028656,-0.005034151686693037,0.02833986813361412,0.01658155695407739,0.0002535578768762016
16,-0.002214738685677079,0.01056805930719172,-0.0003477108784131256,0.001143091197590215,0.003753972441572326,0.000385681312450769,-0.0009434691145891851,-0.02621638770395579,-0.05952597388205196,0.001487983418785148
17,0.002742757286480703,0.0003278654715233789,-0.006438146590334241,-0.007483722202468603,-0.001776577160178296,0.001575634197413275,-0.002115922299327411,-0.01308439879806773,-0.01896479374294406,-5.384905762797903e-05
18,-0.005271566780752733,-0.002278782982027245,0.01071531223804824,-0.01635908617474983,0.003777462711673781,0.01560227873821056,-0.001432526297429321,0.02551154235159786,0.05060882066500513,0.005056675435984558
19,0.001994320290065178,-0.007396033827020861,-0.005928265041176465,-0.001874770554528601,-0.0007279463538392585,0.002226390492152202,0.003494653632098798,-0.02621785026253008,-0.02138631237351191,0.001360481798002459
20,-0.02420543881119438,0.002508484301637273,-0.006922817394072446,0.006004738047707542,-0.002222834608819691,-0.002513518817762415,-0.006573048793274315,-0.03913848965245304,-0.03091070074694167,-0.001699989556654295
21,-0.01283975876201031,0.0009230587113011089,-0.005130218863298095,0.003890668256405314,-0.0002851364532730682,0.001016725818611369,-0.002579534590672848,-0.02620868892968156,-0.05532052989724898,-0.002906197785765958
22,0.0002425229019371785,0.01207367381201492,-0.0001290273856000938,0.00417587016646026,0.003340612327513036,-0.0007346393701737259,-0.005044445031703371,-0.02810111348074507,-0.0270219655650891,0.001994635392530719
23,-0.007295856476004571,-0.005880906044215702,0.00888661338040222,-0.005547462607033652,0.0008980205295629658,-0.00429846298808791,-0.005984001420271667,0.02488750012844855,0.04565753865619875,-0.0009528702877157087
24,0.01269686372944603,0.01061722296077078,0.001534181906262524,0.009840815164421193,0.002630927552806319,0.002434722183980428,-0.001507934630685633,0.02891195336071525,0.05539272305809641,0.001638544448879731
25,0.01247856726622511,0.01467462824019984,0.004665909181488362,0.008597972458404358,0.001403422578617287,-0.0006741742833698374,0.0001259185884429736,0.02791508570994485,0.04973993776963566,-0.003423721488039756
26,0.00682842166577601,0.01089244270515701,0.002360256040770517,0.006628837835811398,0.007558852132962816,0.001421331663125172,-0.007918451333264818,-0.01981540492730803,-0.01167902440645273,0.002790402497331926
27,0.003451552693331037,0.005295419404825275,0.0007286989883849672,0.005161621252691985,-0.000338567201308909,0.0009261681785418911,0.000158187060334174,0.02147806488320735,0.02331712340452423,-0.0004214335957319881
