row_id,REGION,2020
1,安徽,0.55174
2,北京,0.696177
3,福建,0.571164
4,甘肃,0.475761
5,广东,0.579013
6,广西,0.482642
7,贵州,0.484676
8,海南,0.525731
9,河北,0.575537
10,河南,0.492978
11,黑龙江,0.498029
12,湖北,0.521526
13,湖南,0.556662
14,吉林,0.487747
15,江苏,0.623059
16,江西,0.519091
17,辽宁,0.484983
18,内蒙古,0.514523
19,宁夏,0.511795
20,青海,0.517589
21,山东,0.590034
22,山西,0.569411
23,陕西,0.525287
24,上海,0.579822
25,四川,0.502335
26,天津,0.529018
27,西藏,0.421445
28,新疆,0.519253
29,云南,0.447013
30,浙江,0.596941
31,重庆,0.512612
