row_id,0.092862077,0.132416039,0.161593412,0.182749754,0.208646391,0.216561995,0.227966181,0.245797371,0.257949081,0.261272428,0.27141553,0.275753031
1,0.202460657,0.224389256,0.24071371,0.252255584,0.266333711,0.268164051,0.272005837,0.2785856,0.284025963,0.287407662,0.296516862,0.30136442
2,0.137761237,0.163662694,0.187246293,0.196896244,0.222447114,0.236064909,0.258847428,0.267031077,0.271375901,0.261450872,0.27477508,0.278517383
3,0.054243734,0.095575638,0.128516127,0.147282114,0.175014586,0.173145489,0.179433424,0.19165009,0.197450275,0.203878627,0.216547509,0.22324178
4,0.202437768,0.225233427,0.245825857,0.254763258,0.268211489,0.275270663,0.280724307,0.294221664,0.303433328,0.308200558,0.31922347,0.325899042
5,0.078750274,0.10881734,0.133704091,0.149450567,0.165457392,0.175436905,0.185528492,0.202818208,0.215777113,0.223326076,0.231805621,0.239194228
6,0.04521576,0.083357139,0.116921571,0.138979168,0.164531062,0.175855099,0.184908861,0.198581616,0.207517198,0.211055242,0.22638904,0.230120064
7,0.087569371,0.128218789,0.156559855,0.174328904,0.200951435,0.199554072,0.205297211,0.211825183,0.215855638,0.216315224,0.222424171,0.226309041
8,0.087116923,0.12629628,0.161813516,0.175803663,0.200209274,0.211358586,0.222497504,0.236164409,0.247668119,0.250516446,0.259682291,0.262031589
9,0.078667439,0.11874679,0.15615947,0.171841974,0.198760425,0.207072921,0.21769452,0.234882209,0.244860117,0.246814969,0.251225414,0.256472682
10,0.048187457,0.090257028,0.134674297,0.151778604,0.17290716,0.172720987,0.177986581,0.185383616,0.189689475,0.19506248,0.201880852,0.207526623
11,0.090283934,0.12940312,0.16664475,0.183143514,0.215282033,0.221341211,0.230547318,0.246713905,0.261089319,0.264706125,0.27137601,0.275459837
12,0.07863602,0.118075065,0.150212975,0.163522883,0.187006497,0.195646042,0.202263618,0.214386834,0.22418248,0.22797519,0.234651735,0.239857748
13,0.061317027,0.102967002,0.133818334,0.150182274,0.175683309,0.173735674,0.183770276,0.195221829,0.198439187,0.204022925,0.209817543,0.212866255
14,0.206445697,0.231219537,0.253751,0.264741046,0.284244151,0.289591777,0.302227439,0.317200666,0.327339472,0.33118379,0.342212247,0.346118237
15,0.073926725,0.113869044,0.144677328,0.162789044,0.187070722,0.185557921,0.19752713,0.213117334,0.22349535,0.229893063,0.237950931,0.24382965
16,0.096963471,0.137251817,0.174987595,0.192905924,0.216985489,0.213484356,0.220428116,0.232421868,0.240411985,0.24157153,0.250580145,0.254440811
17,0.073684646,0.117208196,0.161041345,0.178545986,0.211304047,0.220186098,0.228140033,0.231469846,0.238947491,0.247905737,0.271255217,0.285130501
18,0.07890278,0.115248515,0.14561917,0.166148016,0.197692185,0.192031148,0.209238925,0.225888488,0.230685587,0.237292007,0.256946331,0.269273175
19,0.067754448,0.089671021,0.124952947,0.139583986,0.179125845,0.181447297,0.190942293,0.203648736,0.206845714,0.213034535,0.228879031,0.240585014
20,0.116767846,0.161764808,0.22295943,0.230288601,0.248902215,0.260833428,0.271310664,0.292604852,0.298002902,0.302187462,0.318561566,0.327494115
21,0.069065793,0.110963543,0.146206275,0.162728088,0.18957129,0.196426768,0.205649991,0.225466942,0.228925678,0.236641649,0.252245951,0.264492921
22,0.08724322,0.122858124,0.15722176,0.176767049,0.201148604,0.209571294,0.217816006,0.235042351,0.247727797,0.25337595,0.266441074,0.272735536
23,0.166036286,0.190154789,0.206593504,0.221743876,0.236511849,0.239981569,0.246043238,0.253103955,0.259164303,0.263398863,0.272554753,0.278305882
24,0.089835461,0.126066484,0.157486762,0.17109075,0.196670697,0.204550439,0.213161645,0.224264936,0.233438396,0.235379652,0.240708266,0.244256155
25,0.120311835,0.149227994,0.168584858,0.182649044,0.206244337,0.20500103,0.21034426,0.223878279,0.23696106,0.243680188,0.254658857,0.262806899
26,0.067136956,0.105652389,0.138790323,0.147756436,0.177800997,0.17058999,0.183799924,0.205008274,0.213316162,0.218946452,0.238262758,0.245976915
27,0.059979281,0.098525987,0.132912097,0.14765599,0.175462231,0.181272833,0.186165841,0.197396552,0.205042063,0.209168003,0.213527284,0.216002731
28,0.209296749,0.216730432,0.224883553,0.234397717,0.259161149,0.26515008,0.271342728,0.282437591,0.291042551,0.293703495,0.30340675,0.30768257
29,0.074828975,0.109921396,0.147546331,0.165599566,0.191038925,0.201648448,0.211959787,0.225443362,0.234764292,0.240700909,0.248571582,0.254178293
