row_id,URB,GOV,INNO,EDU,OPENPC,FIN,DIG,PRI,INC,SOC
1,-0.007850184995244503,-0.0001520500718351318,-0.002688653909920498,-0.000583041612259848,-0.002366201276307058,-0.002906454103381965,0.002089453749136079,-0.08572020661157585,-0.03117360566627832,-0.001471021429662632
2,-0.006856453035318156,0.0003343381896335477,-0.001677808878069681,0.001662373218612193,-0.002178983061958688,-0.001094270428279549,0.002411222264464784,-0.0798424009934943,-0.02370086274236873,0.0005706303105713348
3,-0.007806524193885174,-0.002408858316919734,-0.002530562500806929,-0.001048995571296616,-0.003061559008296339,-0.004097204334750587,0.0008214462270787282,-0.06367337370802989,-0.0240121935236045,-0.0003946343561632246
4,-0.004926455441546178,-0.002108042702547146,-0.00110858220209566,0.0004493541101968009,-0.002148612581432175,-0.004541311492781495,0.002399796742185799,-0.03747606823796006,-0.02341423110319336,0.0005474297456048644
5,-0.004691271768993902,-0.0008388804218742,-0.001031013891691115,0.001069744015943058,-0.001026808993149489,0.006558739724224698,0.002033478494570087,-0.0358804912492874,-0.02272962954007714,0.0006362998352440345
6,-0.001854161134745177,-0.0001282358977907227,-0.00188168877846514,-0.001241087664688079,-0.0008523656268080666,0.01043704911962904,-0.001169468567121106,-0.007722839135650311,-0.01310921782835055,-0.0008227803084680961
7,-0.002526567383134523,-7.848574790088564e-05,-0.001529436309105906,0.002515366866686369,0.0005649565157654018,0.00936547330222548,0.005500055847001908,-0.003489806337721133,-0.01095092699073538,0.0004527162542179719
8,-0.0003284584565641374,0.0007007088678798487,-0.0001953661831990666,0.002552724752519029,0.006680409031697372,0.00795280707268134,0.008285624345882942,0.009147350962126901,-0.008791167001989075,0.001963746750675048
9,-0.002229253175605229,-0.001498916449409358,-0.001756945825874093,0.001774412772601224,-0.002347501855457399,0.00626724205625548,0.002592795310480425,0.008401398777210363,-0.01112197234528378,0.0006860680804940464
10,-0.0004555930697775295,-0.0038886223708895,-0.001647898259064466,0.0008410548329373457,-0.002426548438726539,0.003299648298952573,0.004101258006378818,0.009948250744911194,-0.01079852497498215,0.0002613615217472418
11,-0.002968146916581456,-0.007195779158942386,-0.002305948618472614,-0.00246221209670517,-0.003141161195110859,0.001066835289082059,-0.00317627064595835,0.04045521347743293,-0.01753988528106943,-0.0003398844902993427
12,0.001182374958835712,-0.003767266138717613,-0.002367173915749202,-0.002481720169127035,-0.001604214394093588,0.001499590398730715,-0.003413324075591171,0.04593594406422264,-0.005964519084884468,0.0006788262655004513
13,0.004691486055015045,-0.001649375507177973,-0.002432582154077162,-0.004171793870763023,-0.00221542624709363,-1.613464163673106e-05,-0.003008983384658513,0.05361521779739645,0.000521798920460872,0.0003909725708431898
