row_id,year,province,province_2,id,income,gdp,tax_burden
390,2012,430000,湖南省,湖南,1110.7393,21207.23,0.052375501185209
391,2012,440000,广东省,广东,5073.8839,57007.74,0.0890034212898108
392,2012,450000,广西壮族自治区,广西,762.4567,11303.55,0.0674528533071469
393,2012,460000,海南省,海南,350.803,2789.38,0.125763789802752
394,2012,500000,重庆市,重庆,970.1657,11595.37,0.0836683693577695
395,2012,510000,四川省,四川,1827.0405,23922.41,0.0763735969745523
396,2012,520000,贵州省,贵州,681.6648,6742.24,0.101103609482902
397,2012,530000,云南省,云南,1063.896,11097.39,0.0958690286634966
398,2012,540000,西藏自治区,西藏,70.0654,710.16,0.098661428410499
399,2012,610000,陕西省,陕西,1131.5534,14142.41,0.080011355914586
400,2012,620000,甘肃省,甘肃,347.7792,5393.12,0.0644857151333551
401,2012,630000,青海省,青海,146.686,1528.48,0.0959685439129069
402,2012,640000,宁夏回族自治区,宁夏,207.0171,2131.0,0.0971455185358986
403,2012,650000,新疆维吾尔自治区,新疆,698.9278,7411.83,0.0942989518108214
404,2013,110000,北京市,北京,3514.5169,21134.58,0.16629225184508
405,2013,120000,天津市,天津,1310.662,9945.4,0.131785750196071
406,2013,130000,河北省,河北,1724.8687,24259.6,0.071100459199657
407,2013,140000,山西省,山西,1136.8875,11987.23,0.0948415522184858
408,2013,150000,内蒙古自治区,内蒙古,1215.1973,11392.42,0.106667178703032
409,2013,210000,辽宁省,辽宁,2521.6155,19208.8,0.131273973387198
410,2013,220000,吉林省,吉林,856.4084,9427.89,0.0908377590319785
411,2013,230000,黑龙江省,黑龙江,912.8175,11849.14,0.0770366035003384
412,2013,310000,上海市,上海,3797.1606,23204.12,0.163641655016437
413,2013,320000,江苏省,江苏,5419.488,59349.41,0.0913149431477078
414,2013,330000,浙江省,浙江,3545.6603,37334.64,0.0949697198098067
415,2013,340000,安徽省,安徽,1520.2168,20584.04,0.0738541510801572
416,2013,350000,福建省,福建,1723.2829,22503.84,0.0765772819216631
417,2013,360000,江西省,江西,1178.7426,14300.17,0.0824285725274595
418,2013,370000,山东省,山东,3533.4906,47344.33,0.0746338706240008
419,2013,410000,河南省,河南,1764.7107,31632.5,0.0557878985220896
420,2013,420000,湖北省,湖北,1604.848,25378.01,0.0632377400749704
421,2013,430000,湖南省,湖南,1299.1462,23545.24,0.0551765962037337
422,2013,440000,广东省,广东,5767.9389,62503.41,0.0922819874947623
423,2013,450000,广西壮族自治区,广西,875.7432,12448.36,0.0703500862764252
424,2013,460000,海南省,海南,411.6331,3115.85,0.132109408347642
425,2013,500000,重庆市,重庆,1112.6179,13027.6,0.0854046716202524
426,2013,510000,四川省,四川,2103.5091,26518.02,0.0793237617288169
427,2013,520000,贵州省,贵州,839.6672,7973.06,0.105313041667816
428,2013,530000,云南省,云南,1215.6592,12825.46,0.0947848420251593
429,2013,540000,西藏自治区,西藏,71.5366,828.2,0.086375996136199
430,2013,610000,陕西省,陕西,1256.2435,15905.35,0.0789824493016501
431,2013,620000,甘肃省,甘肃,417.7266,6014.53,0.0694529082072913
432,2013,630000,青海省,青海,175.0516,1713.31,0.102171585994362
433,2013,640000,宁夏回族自治区,宁夏,237.4913,2327.68,0.102029187860874
434,2013,650000,新疆维吾尔自治区,新疆,826.3414,8392.57,0.0984610673488574
435,2014,110000,北京市,北京,3861.29,22926.0,0.168424060019192
436,2014,120000,天津市,天津,1486.88,10640.62,0.139736218378252
437,2014,130000,河北省,河北,1866.06,25208.9,0.0740238566538008
438,2014,140000,山西省,山西,1134.34,12094.71,0.0937881106698714
439,2014,150000,内蒙古自治区,内蒙古,1251.07,12158.22,0.102899108586619
440,2014,210000,辽宁省,辽宁,2330.57,20025.65,0.116379243620057
441,2014,220000,吉林省,吉林,884.4,9966.54,0.0887369137132846
442,2014,230000,黑龙江省,黑龙江,977.4,12170.77,0.0803071621598305
443,2014,310000,上海市,上海,4219.05,25269.75,0.166960496245511
444,2014,320000,江苏省,江苏,6006.05,64830.51,0.0926423376894613
445,2014,330000,浙江省,浙江,3853.96,40023.48,0.0962924763164023
446,2014,340000,安徽省,安徽,1692.52,22519.65,0.0751574735841809
447,2014,350000,福建省,福建,1893.73,24942.07,0.0759251337198557
448,2014,360000,江西省,江西,1381.13,15667.78,0.0881509696970471
449,2014,370000,山东省,山东,3965.76,50774.84,0.0781048251456824
450,2014,410000,河南省,河南,1951.46,34574.76,0.0564417511502611
451,2014,420000,湖北省,湖北,1873.11,28242.13,0.0663232553635296
452,2014,430000,湖南省,湖南,1438.52,25881.28,0.0555814859234165
453,2014,440000,广东省,广东,6510.47,68173.03,0.0954992025438799
454,2014,450000,广西壮族自治区,广西,978.07,13587.82,0.071981377439501
455,2014,460000,海南省,海南,480.55,3449.01,0.139329836677771
456,2014,500000,重庆市,重庆,1281.83,14623.78,0.0876538077022493
457,2014,510000,四川省,四川,2312.46,28891.33,0.0800399289336974
458,2014,520000,贵州省,贵州,1026.7,9173.13,0.111924719261582
459,2014,530000,云南省,云南,1233.23,14041.65,0.0878265730879206
460,2014,540000,西藏自治区,西藏,85.86,939.74,0.0913656968948858
461,2014,610000,陕西省,陕西,1335.68,17402.5,0.0767521907771872
462,2014,620000,甘肃省,甘肃,490.26,6518.39,0.0752118237785711
463,2014,630000,青海省,青海,199.39,1847.72,0.107911371852878
464,2014,640000,宁夏回族自治区,宁夏,250.33,2473.94,0.10118677089986
465,2014,650000,新疆维吾尔自治区,新疆,887.79,9264.54,0.0958266681346294
466,2015,110000,北京市,北京,4263.91,24779.1,0.172076871234226
467,2015,120000,天津市,天津,1578.07,10879.51,0.145049731100022
468,2015,130000,河北省,河北,1934.29,26398.35,0.0732731401773217
469,2015,140000,山西省,山西,1056.6,11836.39,0.0892670822776201
470,2015,150000,内蒙古自治区,内蒙古,1320.75,12948.99,0.10199637191781
471,2015,210000,辽宁省,辽宁,1650.45,20210.26,0.0816639667178948
472,2015,220000,吉林省,吉林,867.12,10018.0,0.0865561988420843
473,2015,230000,黑龙江省,黑龙江,880.34,11690.03,0.075306906825731
474,2015,310000,上海市,上海,4858.16,26887.02,0.180687930458638
475,2015,320000,江苏省,江苏,6610.12,71255.93,0.0927658933088095
476,2015,330000,浙江省,浙江,4168.22,43507.72,0.0958041469421979
477,2015,340000,安徽省,安徽,1799.89,23831.18,0.075526683949347
478,2015,350000,福建省,福建,1938.71,26819.46,0.0722874360632168
479,2015,360000,江西省,江西,1517.03,16780.89,0.0904022373068413
480,2015,370000,山东省,山东,4203.12,55288.79,0.0760211970636362
481,2015,410000,河南省,河南,2101.17,37084.1,0.0566595926556125
482,2015,420000,湖北省,湖北,2086.5,30344.0,0.0687615344054838
483,2015,430000,湖南省,湖南,1527.52,28538.6,0.0535246998801623
484,2015,440000,广东省,广东,7377.07,74732.44,0.0987130889878612
485,2015,450000,广西壮族自治区,广西,1031.65,14797.8,0.0697164443363203
486,2015,460000,海南省,海南,514.31,3734.19,0.137730003026091
487,2015,500000,重庆市,重庆,1450.93,16040.54,0.0904539373362742
488,2015,510000,四川省,四川,2353.51,30342.01,0.0775660544571701
489,2015,520000,贵州省,贵州,1126.03,10541.0,0.106823830756095
490,2015,530000,云南省,云南,1210.54,14960.0,0.080918449197861
491,2015,540000,西藏自治区,西藏,92.0,1043.0,0.0882070949185043
492,2015,610000,陕西省,陕西,1290.33,17898.8,0.0720903077301272
493,2015,620000,甘肃省,甘肃,529.79,6556.55,0.0808031662993495
494,2015,630000,青海省,青海,205.81,2011.02,0.102341100536046
495,2015,640000,宁夏回族自治区,宁夏,256.31,2579.38,0.0993688405740914
496,2015,650000,新疆维吾尔自治区,新疆,861.73,9306.88,0.0925906426213726
497,2016,110000,北京市,北京,4452.97,27041.2,0.164673535198142
498,2016,120000,天津市,天津,1624.22,11477.2,0.141517094761789
499,2016,130000,河北省,河北,1996.12,28474.1,0.0701030058895628
500,2016,140000,山西省,山西,1036.67,11946.4,0.0867767695707494
501,2016,150000,内蒙古自治区,内蒙古,1335.88,13789.26,0.0968782951369399
502,2016,210000,辽宁省,辽宁,1687.45,20392.48,0.0827486406753862
503,2016,220000,吉林省,吉林,872.97,10427.0,0.0837220677088328
504,2016,230000,黑龙江省,黑龙江,827.85,11895.01,0.0695964105957036
505,2016,310000,上海市,上海,5625.9,29887.02,0.188238907726498
506,2016,320000,江苏省,江苏,6531.83,77350.85,0.0844441916281463
507,2016,330000,浙江省,浙江,4540.09,47254.04,0.0960783458938114
508,2016,340000,安徽省,安徽,1857.53,26307.7,0.0706078448515074
509,2016,350000,福建省,福建,1962.72,29609.43,0.0662869903270681
510,2016,360000,江西省,江西,1471.1,18388.59,0.0800006960838215
511,2016,370000,山东省,山东,4212.59,58762.46,0.0716884555207525
512,2016,410000,河南省,河南,2158.44,40249.34,0.0536267178542555
513,2016,420000,湖北省,湖北,2122.93,33353.0,0.0636503462956855
514,2016,430000,湖南省,湖南,1551.33,30853.45,0.0502806007107795
515,2016,440000,广东省,广东,8098.63,82163.22,0.0985675829160542
516,2016,450000,广西壮族自治区,广西,1036.22,16116.55,0.0642953982086737
517,2016,460000,海南省,海南,504.96,4090.2,0.123456065718058
518,2016,500000,重庆市,重庆,1438.45,18023.04,0.0798117298746493
519,2016,510000,四川省,四川,2329.23,33138.48,0.0702877742129391
520,2016,520000,贵州省,贵州,1120.44,11792.35,0.0950141405233054
521,2016,530000,云南省,云南,1173.52,16369.0,0.0716916121937809
522,2016,540000,西藏自治区,西藏,99.05,1173.0,0.0844416027280477
523,2016,610000,陕西省,陕西,1204.39,19045.75,0.0632366800992347
524,2016,620000,甘肃省,甘肃,526.0,6907.91,0.0761445936614693
525,2016,630000,青海省,青海,176.48,2258.19,0.0781510856039571
526,2016,640000,宁夏回族自治区,宁夏,246.55,2781.39,0.0886427289952146
527,2016,650000,新疆维吾尔自治区,新疆,869.18,9630.83,0.0902497500215454
528,2017,110000,北京市,北京,4676.6807,29883.0,0.156499705518188
529,2017,120000,天津市,天津,1611.9575,12450.56,0.129468674501388
530,2017,130000,河北省,河北,2199.3496,30640.76,0.0717785590174656
531,2017,140000,山西省,山西,1397.431,14484.27,0.0964792150381069
532,2017,150000,内蒙古自治区,内蒙古,1286.9065,14898.05,0.0863808686371706
533,2017,210000,辽宁省,辽宁,1812.4175,21692.97,0.083548610448454
534,2017,220000,吉林省,吉林,854.0311,10922.0,0.0781936550082403
535,2017,230000,黑龙江省,黑龙江,901.9067,12312.99,0.0732483905209052
536,2017,310000,上海市,上海,5865.5131,32925.01,0.178147648246728
537,2017,320000,江苏省,江苏,6484.326,85869.76,0.0755134985820387
538,2017,330000,浙江省,浙江,4940.7446,52403.13,0.0942833872709512
539,2017,340000,安徽省,安徽,1970.6808,29676.22,0.0664060584535362
540,2017,350000,福建省,福建,2052.6389,33842.44,0.0606528045850122
541,2017,360000,江西省,江西,1515.0122,20210.78,0.0749606002341325
542,2017,370000,山东省,山东,4419.4025,63012.1,0.070135775509783
543,2017,410000,河南省,河南,2329.3131,44824.92,0.0519646906229838
544,2017,420000,湖北省,湖北,2247.824,37235.0,0.0603685779508527
545,2017,430000,湖南省,湖南,1759.133,33828.11,0.0520021071233362
546,2017,440000,广东省,广东,8871.8881,91648.73,0.0968031755595522
547,2017,450000,广西壮族自治区,广西,1057.6905,17790.68,0.0594519433770941
548,2017,460000,海南省,海南,543.5633,4497.54,0.120857913437123
549,2017,500000,重庆市,重庆,1476.3295,20066.29,0.0735726185557968
550,2017,510000,四川省,四川,2430.3247,37905.14,0.0641159668583205
551,2017,520000,贵州省,贵州,1179.732,13605.42,0.0867104433380226
552,2017,530000,云南省,云南,1233.8474,18486.0,0.0667449637563562
553,2017,540000,西藏自治区,西藏,122.7022,1349.0,0.0909578947368421
554,2017,610000,陕西省,陕西,1485.5828,21473.45,0.0691823065227059
555,2017,620000,甘肃省,甘肃,547.1429,7336.74,0.0745757516281073
556,2017,630000,青海省,青海,183.9621,2465.11,0.0746263249915825
557,2017,640000,宁夏回族自治区,宁夏,270.3027,3200.28,0.0844622033072106
558,2017,650000,新疆维吾尔自治区,新疆,944.3839,11159.87,0.0846231990157591
559,2018,110000,北京市,北京,4988.8302,33105.97,0.150692766289585
560,2018,120000,天津市,天津,1624.8898,13362.92,0.121596911453485
561,2018,130000,河北省,河北,2555.8227,32494.61,0.0786537428822811
562,2018,140000,山西省,山西,1645.673,15958.13,0.103124426232898
563,2018,150000,内蒙古自治区,内蒙古,1399.8574,16140.76,0.0867280970660613
564,2018,210000,辽宁省,辽宁,1976.1342,23510.54,0.0840531183035353
565,2018,220000,吉林省,吉林,891.7538,11253.81,0.0792401684407325
566,2018,230000,黑龙江省,黑龙江,980.8045,12846.48,0.0763481124790604
567,2018,310000,上海市,上海,6285.0413,36011.82,0.174527177465621
568,2018,320000,江苏省,江苏,7263.6542,93207.55,0.0779298908725742
569,2018,330000,浙江省,浙江,5586.6304,58002.84,0.0963164976059793
570,2018,340000,安徽省,安徽,2180.7419,34010.91,0.0641188930257967
571,2018,350000,福建省,福建,2237.4225,38687.77,0.0578328112475855
572,2018,360000,江西省,江西,1663.1502,22716.51,0.0732132796807256
573,2018,370000,山东省,山东,4897.9231,66648.87,0.0734884642455303
574,2018,410000,河南省,河南,2656.6549,49935.9,0.0532013020692528
575,2018,420000,湖北省,湖北,2463.5159,42021.95,0.0586245021946864
576,2018,430000,湖南省,湖南,1959.6685,36329.68,0.0539412540930721
577,2018,440000,广东省,广东,9737.513,99945.22,0.0974285013330302
578,2018,450000,广西壮族自治区,广西,1122.087,19627.81,0.0571682220278268
579,2018,460000,海南省,海南,628.6836,4910.69,0.128023475316096
580,2018,500000,重庆市,重庆,1603.0302,21588.8,0.0742528625954198
581,2018,510000,四川省,四川,2819.765,42902.1,0.0657255705431669
582,2018,520000,贵州省,贵州,1266.0159,15353.21,0.0824593619184522
583,2018,530000,云南省,云南,1423.2486,20880.63,0.0681611905387912
584,2018,540000,西藏自治区,西藏,155.9298,1548.39,0.100704473679112
585,2018,610000,陕西省,陕西,1774.2899,23941.88,0.0741082112181667
586,2018,620000,甘肃省,甘肃,610.4732,8104.07,0.0753292111247805
587,2018,630000,青海省,青海,205.4871,2748.0,0.0747769650655022
588,2018,640000,宁夏回族自治区,宁夏,298.2989,3510.21,0.0849803573005604
589,2018,650000,新疆维吾尔自治区,新疆,1051.7998,12809.39,0.0821116228017103
590,2019,110000,北京市,北京,4822.9802,35445.13,0.136068909889737
591,2019,120000,天津市,天津,1634.3537,14055.46,0.116278919366566
592,2019,130000,河北省,河北,2630.7304,34978.55,0.0752098185888209
593,2019,140000,山西省,山西,1783.6582,16961.61,0.105158543322244
594,2019,150000,内蒙古自治区,内蒙古,1539.6884,17212.53,0.0894516029892177
595,2019,210000,辽宁省,辽宁,1929.5158,24855.26,0.0776300791059921
596,2019,220000,吉林省,吉林,797.9776,11726.82,0.068047228489906
597,2019,230000,黑龙江省,黑龙江,924.4036,13544.43,0.0682497233179986
598,2019,310000,上海市,上海,6216.2875,37987.55,0.163640126831028
599,2019,320000,江苏省,江苏,7339.5887,98656.82,0.0743951477454878
600,2019,330000,浙江省,浙江,5898.7479,62461.99,0.0944373994488488
601,2019,340000,安徽省,安徽,2209.728,36845.49,0.0599728216397719
602,2019,350000,福建省,福建,2208.9836,42326.58,0.0521890405508784
603,2019,360000,江西省,江西,1747.6297,24667.29,0.0708480623530189
604,2019,370000,山东省,山东,4849.2909,70540.48,0.0687447958959168
605,2019,410000,河南省,河南,2841.3445,53717.75,0.0528939596315929
606,2019,420000,湖北省,湖北,2530.8166,45428.96,0.0557093228636535
607,2019,430000,湖南省,湖南,2061.9581,39894.14,0.0516857388077547
608,2019,440000,广东省,广东,10063.947,107986.92,0.0931959815133166
609,2019,450000,广西壮族自治区,广西,1146.7823,21237.14,0.0539989047489445
610,2019,460000,海南省,海南,653.2489,5330.84,0.122541456881092
611,2019,500000,重庆市,重庆,1541.2184,23605.77,0.0652899015791478
612,2019,510000,四川省,四川,2888.742,46363.75,0.0623060472890998
613,2019,520000,贵州省,贵州,1204.0228,16769.34,0.0717990570887107
614,2019,530000,云南省,云南,1450.6335,23223.75,0.0624633618601647
615,2019,540000,西藏自治区,西藏,157.5194,1697.82,0.0927774440164446
616,2019,610000,陕西省,陕西,1846.107,25793.17,0.0715734824374049
617,2019,620000,甘肃省,甘肃,577.9249,8718.3,0.0662887145429728
618,2019,630000,青海省,青海,198.7,2941.07,0.0675604456881339
619,2019,640000,宁夏回族自治区,宁夏,267.5,3748.48,0.0713622588355814
620,2019,650000,新疆维吾尔自治区,新疆,1016.0945,13597.11,0.0747287107333838
621,2020,110000,北京市,北京,4643.87,35943.25,0.129200058425435
622,2020,120000,天津市,天津,1500.14,14007.99,0.107091738357894
623,2020,130000,河北省,河北,2527.28,36013.84,0.070175243739629
624,2020,140000,山西省,山西,1625.99,17835.58,0.0911655241937745
625,2020,150000,内蒙古自治区,内蒙古,1457.76,17258.04,0.0844684564411718
626,2020,210000,辽宁省,辽宁,1879.06,25011.38,0.0751282016426123
627,2020,220000,吉林省,吉林,771.95,12255.98,0.0629855792845615
628,2020,230000,黑龙江省,黑龙江,811.92,13633.43,0.0595536119670545
629,2020,310000,上海市,上海,5841.88,38963.3,0.149932885561541
630,2020,320000,江苏省,江苏,7413.86,102807.68,0.0721138732048034
631,2020,330000,浙江省,浙江,6261.75,64689.06,0.0967976656331071
632,2020,340000,安徽省,安徽,2199.52,38061.51,0.0577885638273416
633,2020,350000,福建省,福建,2184.72,43608.55,0.0500984325321525
634,2020,360000,江西省,江西,1701.92,25781.95,0.0660120743388301
635,2020,370000,山东省,山东,4757.62,72798.17,0.0653535658932086
636,2020,410000,河南省,河南,2764.73,54259.43,0.0509539079197846
637,2020,420000,湖北省,湖北,1923.45,43004.49,0.0447267250466172
638,2020,430000,湖南省,湖南,2057.98,41542.57,0.0495390631826582
639,2020,440000,广东省,广东,9881.95,111151.63,0.0889051289666197
640,2020,450000,广西壮族自治区,广西,1113.22,22120.87,0.0503244221407205
641,2020,460000,海南省,海南,559.82,5566.24,0.100574175745207
642,2020,500000,重庆市,重庆,1430.72,25041.43,0.0571341173407429
643,2020,510000,四川省,四川,2967.2,48501.64,0.0611773127671559
644,2020,520000,贵州省,贵州,1086.04,17860.41,0.0608071147302889
645,2020,530000,云南省,云南,1453.07,24555.72,0.0591744000990401
646,2020,540000,西藏自治区,西藏,143.24,1902.74,0.0752809106866939
647,2020,610000,陕西省,陕西,1752.14,26014.14,0.0673533701287069
648,2020,620000,甘肃省,甘肃,567.93,8979.67,0.0632461994705819
649,2020,630000,青海省,青海,213.27,3009.81,0.0708582933806453
650,2020,640000,宁夏回族自治区,宁夏,263.87,3956.34,0.0666954811770475
651,2020,650000,新疆维吾尔自治区,新疆,910.19,13800.74,0.065952260530957
652,2021,110000,北京市,北京,5164.6447,41045.6,0.125826999727133
653,2021,120000,天津市,天津,1621.8935,15685.05,0.103403782582778
654,2021,130000,河北省,河北,2735.7263,40397.1,0.067720858675499
655,2021,140000,山西省,山西,2094.7237,22870.4,0.091591039072338
656,2021,150000,内蒙古自治区,内蒙古,1671.0501,21166.0,0.0789497354247378
657,2021,210000,辽宁省,辽宁,1970.866,27569.5,0.071487186927583
658,2021,220000,吉林省,吉林,809.4055,13163.84,0.0614870356977903
659,2021,230000,黑龙江省,黑龙江,870.179,14858.2,0.0585655732188287
660,2021,310000,上海市,上海,6606.7357,43653.17,0.151346069483614
661,2021,320000,江苏省,江苏,8171.3002,117392.36,0.0696067461289644
662,2021,330000,浙江省,浙江,7171.9727,74040.8,0.0968651432723579
663,2021,340000,安徽省,安徽,2389.8951,42565.2,0.0561466902540103
664,2021,350000,福建省,福建,2493.1392,49566.05,0.0502993319015738
665,2021,360000,江西省,江西,1929.3277,29827.8,0.0646821991564916
666,2021,370000,山东省,山东,5475.99,82875.0,0.0660752941176471
667,2021,410000,河南省,河南,2842.5588,58071.43,0.0489493508253542
668,2021,420000,湖北省,湖北,2559.6764,50091.2,0.0511003210144696
669,2021,430000,湖南省,湖南,2245.9916,45713.45,0.049131964443725
670,2021,440000,广东省,广东,10785.232,124719.5,0.0864759079374116
671,2021,450000,广西壮族自治区,广西,1191.0856,25209.09,0.047248258465498
672,2021,460000,海南省,海南,742.931,6504.05,0.114225905397406
673,2021,500000,重庆市,重庆,1543.4039,28077.28,0.0549698510681946
674,2021,510000,四川省,四川,3334.8635,54088.0,0.0616562546220973
675,2021,520000,贵州省,贵州,1177.1546,19458.6,0.0604953388219091
676,2021,530000,云南省,云南,1514.2073,27161.6,0.0557480892141847
677,2021,540000,西藏自治区,西藏,142.166,2080.17,0.0683434526985775
678,2021,610000,陕西省,陕西,2237.0352,30121.7,0.0742665653000993
679,2021,620000,甘肃省,甘肃,667.4107,10225.5,0.0652692484475087
680,2021,630000,青海省,青海,234.7275,3385.1,0.0693413783935482
681,2021,640000,宁夏回族自治区,宁夏,300.7373,4588.24,0.06554524174847
682,2021,650000,新疆维吾尔自治区,新疆,1093.2406,16311.6,0.0670222786238015
683,2022,110000,北京市,北京,4867.07,41540.9,0.117163325782542
684,2022,120000,天津市,天津,1346.94,16132.16,0.0834940888262948
685,2022,130000,河北省,河北,2242.89,41988.0,0.0534174049728494
686,2022,140000,山西省,山西,2696.55,25584.0,0.105399859287054
687,2022,150000,内蒙古自治区,内蒙古,2134.4,23388.9,0.0912569637734139
688,2022,210000,辽宁省,辽宁,1664.39,28826.1,0.0577389934816017
689,2022,220000,吉林省,吉林,570.63,12818.06,0.0445176571181598
690,2022,230000,黑龙江省,黑龙江,793.37,15831.5,0.0501133815494426
691,2022,310000,上海市,上海,6349.17,44809.13,0.141693668232345
692,2022,320000,江苏省,江苏,6803.22,122089.3,0.0557233107241994
693,2022,330000,浙江省,浙江,6620.33,78060.6,0.0848101346902278
694,2022,340000,安徽省,安徽,2246.7,44607.7,0.0503657440307391
695,2022,350000,福建省,福建,2092.36,51765.12,0.0404202675469505
696,2022,360000,江西省,江西,1788.91,31213.8,0.0573115096527818
697,2022,370000,山东省,山东,4795.52,87576.9,0.0547578185571766
698,2022,410000,河南省,河南,2590.47,58220.13,0.0444944042550231
699,2022,420000,湖北省,湖北,2411.64,52741.7,0.0457254885602853
700,2022,430000,湖南省,湖南,2004.46,47558.64,0.0421471261583595
701,2022,440000,广东省,广东,9286.11,129513.6,0.0716998832555037
702,2022,450000,广西壮族自治区,广西,930.37,26186.06,0.03552920905245
703,2022,460000,海南省,海南,609.33,6889.62,0.088441742795684
704,2022,500000,重庆市,重庆,1270.94,28576.1,0.0444756282347836
705,2022,510000,四川省,四川,3151.43,56610.2,0.0556689430526654
706,2022,520000,贵州省,贵州,1021.76,20010.4,0.0510614480470155
707,2022,530000,云南省,云南,1197.32,28556.1,0.0419286947447306
708,2022,540000,西藏自治区,西藏,106.14,2150.15,0.0493639978606144
709,2022,610000,陕西省,陕西,2682.85,32838.2,0.08169905780463
710,2022,620000,甘肃省,甘肃,582.79,11121.4,0.0524025752153506
711,2022,630000,青海省,青海,255.84,3623.26,0.070610444737612
712,2022,640000,宁夏回族自治区,宁夏,306.83,5104.62,0.0601082940551892
713,2022,650000,新疆维吾尔自治区,新疆,1222.32,18042.67,0.067746070842065
714,2023,110000,北京市,北京,5357.1,43760.7,0.122418060040173
715,2023,120000,天津市,天津,1578.96,16737.3,0.0943377964187772
716,2023,130000,河北省,河北,2577.7,43944.1,0.0586586140118924
717,2023,140000,山西省,山西,2556.8,25698.18,0.0994934271609896
718,2023,150000,内蒙古自治区,内蒙古,2331.0,24626.96,0.0946523647254878
719,2023,210000,辽宁省,辽宁,1870.6,30209.4,0.061921123888591
720,2023,220000,吉林省,吉林,699.57,13531.19,0.0517005525751985
721,2023,230000,黑龙江省,黑龙江,859.47,15883.9,0.054109507110974
722,2023,310000,上海市,上海,7109.1,47218.66,0.15055700437073
723,2023,320000,江苏省,江苏,7977.0,128222.16,0.0622123352156913
724,2023,330000,浙江省,浙江,7124.0,82553.2,0.0862958673921786
725,2023,340000,安徽省,安徽,2592.9,47050.6,0.0551087552549808
726,2023,350000,福建省,福建,2341.76,54355.1,0.0430826178224306
727,2023,360000,江西省,江西,2021.8,32200.1,0.062788624880047
728,2023,370000,山东省,山东,5229.6,92068.7,0.0568010626847126
729,2023,410000,河南省,河南,2855.13,59132.39,0.0482836902076848
730,2023,420000,湖北省,湖北,2672.62,55803.63,0.0478933001311922
731,2023,430000,湖南省,湖南,2208.5,50012.85,0.0441586512266348
732,2023,440000,广东省,广东,10242.55,135673.16,0.0754942982090194
733,2023,450000,广西壮族自治区,广西,1081.99,27202.39,0.0397755491337342
734,2023,460000,海南省,海南,667.35,7551.18,0.0883769159257229
735,2023,500000,重庆市,重庆,1476.0,30145.79,0.0489620607056574
736,2023,510000,四川省,四川,3700.7,60132.9,0.0615420177639861
737,2023,520000,贵州省,贵州,1221.87,20913.25,0.0584256392478453
738,2023,530000,云南省,云南,1387.76,30021.12,0.0462261234757397
739,2023,540000,西藏自治区,西藏,156.51,2392.67,0.0654122800051825
740,2023,610000,陕西省,陕西,2693.61,33786.07,0.0797254608186155
741,2023,620000,甘肃省,甘肃,698.5,11863.8,0.0588765825452216
742,2023,630000,青海省,青海,282.94,3799.06,0.0744763178259885
743,2023,640000,宁夏回族自治区,宁夏,353.16,5314.95,0.0664465328930658
744,2023,650000,新疆维吾尔自治区,新疆,1369.08,19125.91,0.0715824763370736
