row_id,id,field_002,year,energy_consumption,population,field_006,energy_consumption_2,energy_consumption_3
329,29,宁夏,2010,3681.0,632.96,1689.65,5.81553336703741,2.17855768946231
330,30,新疆,2010,8290.0,2185.11,5437.47,3.79385934804197,1.52460611276936
331,1,北京,2011,6995.0,2018.6,16251.93,3.46527296145844,0.430410418947165
332,2,天津,2011,7598.0,1355.0,11307.28,5.60738007380074,0.67195647405919
333,3,河北,2011,29498.0,7240.51,24515.76,4.0740224100236,1.20322600645462
334,4,山西,2011,18315.0,3593.0,11237.55,5.09741163373226,1.62980364937197
335,5,内蒙古,2011,18737.0,2481.71,14359.88,7.55003606384308,1.30481591768176
336,6,辽宁,2011,22712.0,4383.0,22226.7,5.18183892311202,1.02183410042876
337,7,吉林,2011,9103.0,2749.41,10568.83,3.31089215504417,0.861306312997749
338,8,黑龙江,2011,12119.0,3834.0,12582.0,3.16092853416797,0.963201398823716
339,9,上海,2011,11270.0,2347.46,19195.69,4.8009337752294,0.587110960845898
340,10,江苏,2011,27589.0,7898.8,49110.27,3.49280903428369,0.561776589703131
341,11,浙江,2011,17827.0,5463.0,32318.85,3.26322533406553,0.551597597067965
342,12,安徽,2011,10570.0,5968.0,15300.65,1.77111260053619,0.690820324626732
343,13,福建,2011,10653.0,3720.0,17560.18,2.86370967741935,0.606656651583298
344,14,江西,2011,6928.0,4488.4367,11702.82,1.54352182353379,0.591994066387418
345,15,山东,2011,37132.0,9637.0,45361.85,3.85306630694199,0.81857331656447
346,16,河南,2011,23062.0,9388.0,26931.03,2.45654026416702,0.85633560988941
347,17,湖北,2011,16579.0,5757.5,19632.26,2.87954841511072,0.844477406065323
348,18,湖南,2011,16161.0,6595.6,19669.56,2.45026987688762,0.821624886372649
349,19,广东,2011,28480.0,10504.8488,53210.28,2.7111289788388,0.535234920770949
350,20,广西,2011,8591.0,4645.0,11720.87,1.84951560818084,0.732966068218485
351,21,海南,2011,1601.0,877.34,2522.66,1.82483415779515,0.634647554565419
352,22,重庆,2011,8792.0,2919.0,10011.37,3.01199040767386,0.878201484911655
353,23,四川,2011,19696.0,8050.0,21026.68,2.44670807453416,0.936714688196139
354,24,贵州,2011,9068.0,3468.72,5701.84,2.61422080767545,1.59036381238337
355,25,云南,2011,9540.0,4630.8,8893.12,2.06011920186577,1.072739376057
356,26,陕西,2011,9761.0,3742.6,12512.3,2.60807994442366,0.780112369428482
357,27,甘肃,2011,6496.0,2564.19,5020.37,2.53335361264181,1.29392853514781
358,28,青海,2011,3189.0,568.17,1670.44,5.6127567453403,1.90907784775269
359,29,宁夏,2011,4316.0,639.45,2102.21,6.74955039487059,2.053077475609
360,30,新疆,2011,9927.0,2208.71,6610.05,4.49447867759914,1.50180407107359
361,1,北京,2012,7178.0,2078.0,17879.4,3.45428296438884,0.401467610769936
362,2,天津,2012,8208.0,1378.0,12893.88,5.95645863570392,0.63658107567311
363,3,河北,2012,30250.0,7262.0,26575.01,4.16551914073258,1.13828743620416
364,4,山西,2012,19336.0,3548.0,12112.83,5.44983089064262,1.59632389788348
365,5,内蒙古,2012,19786.0,2464.0,15880.58,8.03003246753247,1.24592426724968
366,6,辽宁,2012,23526.0,4375.0,24846.43,5.37737142857143,0.946856349181754
367,7,吉林,2012,9443.0,2698.0,11939.24,3.5,0.790921365179023
368,8,黑龙江,2012,12758.0,3724.0,13691.58,3.42588614393126,0.93181356717048
369,9,上海,2012,11362.0,2399.0,20181.72,4.73614005835765,0.56298472082657
370,10,江苏,2012,28850.0,8120.0,54058.22,3.55295566502463,0.533683868984217
371,11,浙江,2012,18076.0,5685.0,34665.33,3.17959542656113,0.521443182568866
372,12,安徽,2012,11358.0,5978.0,17212.05,1.89996654399465,0.659886532981254
373,13,福建,2012,11185.0,3841.0,19701.78,2.91200208279094,0.567715201367592
374,14,江西,2012,7233.0,4475.0,12948.88,1.61631284916201,0.558581128252019
375,15,山东,2012,38899.0,9708.0,50013.24,4.00690152451586,0.777774045432769
376,16,河南,2012,23647.0,9532.0,29599.31,2.4808015107008,0.798903758229499
377,17,湖北,2012,17675.0,5781.0,22250.45,3.05742951046532,0.794365956643573
378,18,湖南,2012,16744.0,6590.0,22154.23,2.54081942336874,0.755792460401467
379,19,广东,2012,29144.0,11041.0,57067.92,2.63961597681369,0.510689718496837
380,20,广西,2012,9155.0,4694.0,13035.1,1.95036216446527,0.702334466172104
381,21,海南,2012,1688.0,910.0,2855.54,1.85494505494506,0.591131624841536
382,22,重庆,2012,9278.0,2975.0,11409.6,3.11865546218487,0.813174870284673
383,23,四川,2012,20575.0,8085.0,23872.8,2.54483611626469,0.861859522133977
384,24,贵州,2012,9878.0,3587.0,6852.2,2.75383328686925,1.44158080616444
385,25,云南,2012,10434.0,4631.0,10309.47,2.2530770891816,1.01207918544794
386,26,陕西,2012,10626.0,3787.0,14453.68,2.80591497227357,0.735176093562331
387,27,甘肃,2012,7007.0,2550.0,5650.2,2.7478431372549,1.24013309263389
388,28,青海,2012,3524.0,571.0,1893.54,6.17162872154116,1.86106446127359
389,29,宁夏,2012,4562.0,659.0,2341.29,6.92261001517451,1.94849847733514
390,30,新疆,2012,11831.0,2253.0,7505.31,5.25122059476254,1.57635061043448
391,1,北京,2013,6724.0,2125.0,19800.81,3.16423529411765,0.339582067602285
392,2,天津,2013,7882.0,1410.0,14442.01,5.59007092198582,0.545768906128718
393,3,河北,2013,29664.0,7288.0,28442.95,4.07025246981339,1.04292979455366
394,4,山西,2013,19761.0,3535.0,12665.25,5.59009900990099,1.56025344939895
395,5,内蒙古,2013,17681.0,2455.0,16916.5,7.2020366598778,1.04519256347353
396,6,辽宁,2013,21721.0,4365.0,27213.22,4.97617411225659,0.798178238370909
397,7,吉林,2013,8645.0,2668.0,13046.4,3.24025487256372,0.662634903115036
398,8,黑龙江,2013,11853.0,3666.0,14454.91,3.23322422258592,0.819998187467096
399,9,上海,2013,11346.0,2448.0,21818.15,4.63480392156863,0.520025758370898
400,10,江苏,2013,29205.0,8192.0,59753.37,3.5650634765625,0.48875904405057
401,11,浙江,2013,18640.0,5784.0,37756.58,3.22268326417704,0.493688782193726
402,12,安徽,2013,11696.0,5988.0,19229.34,1.95323981295925,0.608237204189015
403,13,福建,2013,11190.0,3885.0,21868.49,2.88030888030888,0.511695137615812
404,14,江西,2013,7583.0,4476.0,14410.19,1.69414655942806,0.52622484505756
405,15,山东,2013,35358.0,9746.0,55230.32,3.62794992817566,0.640191836657836
406,16,河南,2013,21909.0,9573.0,32191.3,2.28862425571921,0.680587612180931
407,17,湖北,2013,15703.0,5798.0,24791.83,2.70834770610555,0.633394146378061
408,18,湖南,2013,14919.0,6600.0,24621.67,2.26045454545455,0.605929654649746
409,19,广东,2013,28480.0,11270.0,62474.79,2.52706299911269,0.455863877253529
410,20,广西,2013,9100.0,4731.0,14449.9,1.92348340731346,0.629762143682655
411,21,海南,2013,1720.0,920.0,3177.56,1.8695652173913,0.541295837057365
412,22,重庆,2013,8049.0,3011.0,12783.26,2.673198272999,0.629651591221644
413,23,四川,2013,19212.0,8109.0,26392.07,2.36921938586755,0.727945932244041
414,24,贵州,2013,9299.0,3632.0,8086.86,2.56029735682819,1.14989006858039
415,25,云南,2013,10072.0,4641.0,11832.31,2.17022193492782,0.851228542862721
416,26,陕西,2013,10610.0,3804.0,16205.45,2.78916929547844,0.654718011533157
417,27,甘肃,2013,7287.0,2537.0,6330.69,2.87229010642491,1.15105936319738
418,28,青海,2013,3768.0,571.0,2122.06,6.59894921190893,1.77563311122211
419,29,宁夏,2013,4781.0,666.0,2577.57,7.17867867867868,1.8548477829894
420,30,新疆,2013,13632.0,2285.0,8443.84,5.96586433260394,1.61443134877023
421,1,北京,2014,6831.0,2171.0,21330.83,3.1464762782128,0.320240703245021
422,2,天津,2014,8145.0,1429.0,15726.93,5.69979006298111,0.517901459471111
423,3,河北,2014,29320.0,7323.0,29421.15,4.00382356957531,0.996561997066736
424,4,山西,2014,19863.0,3528.0,12761.49,5.63010204081633,1.55647969006754
425,5,内蒙古,2014,18309.0,2449.0,17770.19,7.47611269906084,1.03032100388347
426,6,辽宁,2014,21803.0,4358.0,28626.58,5.00298301973382,0.761634816314069
427,7,吉林,2014,8560.0,2642.0,13803.14,3.23996971990916,0.620148748762963
428,8,黑龙江,2014,11955.0,3608.0,15039.38,3.31347006651885,0.794913088172518
429,9,上海,2014,11085.0,2467.0,23567.7,4.49331171463316,0.470347127636553
430,10,江苏,2014,29863.0,8281.0,65088.32,3.60620697983335,0.458807355912704
431,11,浙江,2014,18826.0,5890.0,40173.03,3.19626485568761,0.468622854686341
432,12,安徽,2014,12011.0,5997.0,20848.75,2.00283475070869,0.576101684753283
433,13,福建,2014,12110.0,3945.0,24055.76,3.06970849176172,0.503413735421371
434,14,江西,2014,8055.0,4480.0,15714.63,1.79799107142857,0.512579678936125
435,15,山东,2014,36511.0,9808.0,59426.59,3.72257340946166,0.614388272993621
436,16,河南,2014,22890.0,9645.0,34938.24,2.37325038880249,0.655156069681816
437,17,湖北,2014,16320.0,5816.0,27379.22,2.8060522696011,0.596072495856346
438,18,湖南,2014,15317.0,6611.0,27037.32,2.3168960822871,0.566513249094215
439,19,广东,2014,29593.0,11489.0,67809.85,2.5757681260336,0.436411524284451
440,20,广西,2014,9515.0,4770.0,15672.89,1.99475890985325,0.607099265036633
441,21,海南,2014,1820.0,936.0,3500.72,1.94444444444444,0.519893050572454
442,22,重庆,2014,8593.0,3043.0,14262.6,2.82385803483405,0.602484820439471
443,23,四川,2014,19879.0,8139.0,28536.66,2.44243764590244,0.69661270800437
444,24,贵州,2014,9709.0,3677.0,9266.39,2.64046777264074,1.04776509514493
445,25,云南,2014,10455.0,4653.0,12814.59,2.24693745970342,0.815866914197021
446,26,陕西,2014,11222.0,3827.0,17689.94,2.93232296838254,0.634371852024371
447,27,甘肃,2014,7521.0,2531.0,6836.82,2.97155274595022,1.10007284088216
448,28,青海,2014,3992.0,576.0,2303.32,6.93055555555556,1.73315040897487
449,29,宁夏,2014,4946.0,678.0,2752.1,7.29498525073746,1.7971730678391
450,30,新疆,2014,14926.0,2325.0,9273.46,6.41978494623656,1.60953948148803
451,1,北京,2015,6803.0,2188.0,23014.59,3.10923217550274,0.295595098587461
452,2,天津,2015,8319.0,1439.0,16538.19,5.78109798471161,0.503017561172051
453,3,河北,2015,31037.0,7345.0,29806.11,4.22559564329476,1.04129656637515
454,4,山西,2015,19029.0,3519.0,12766.49,5.4075021312873,1.49054281952205
455,5,内蒙古,2015,18784.0,2440.0,17831.51,7.69836065573771,1.05341611562902
456,6,辽宁,2015,21362.0,4338.0,28669.02,4.92438911940987,0.745124876957775
457,7,吉林,2015,7020.0,2613.0,14063.13,2.6865671641791,0.499177636841869
458,8,黑龙江,2015,11104.0,3529.0,15083.67,3.14650042504959,0.736160364155408
459,9,上海,2015,10931.0,2458.0,25123.45,4.44711147274207,0.435091518083703
460,10,江苏,2015,30374.0,8315.0,70116.38,3.65291641611545,0.43319406963109
461,11,浙江,2015,19610.0,5985.0,42886.49,3.2765246449457,0.457253554674211
462,12,安徽,2015,12301.0,6011.0,22005.63,2.04641490600566,0.558993312166023
463,13,福建,2015,11863.0,3984.0,25979.82,2.97766064257028,0.45662364096441
464,14,江西,2015,8423.0,4485.0,16723.78,1.87803790412486,0.503654078204808
465,15,山东,2015,39332.0,9866.0,63002.33,3.98662071761606,0.624294371335155
466,16,河南,2015,22343.0,9701.0,37002.16,2.3031646222039,0.603829614271167
467,17,湖北,2015,15477.0,5850.0,29550.19,2.64564102564103,0.523752977561227
468,18,湖南,2015,14514.0,6615.0,28902.21,2.19410430839002,0.502176131167824
469,19,广东,2015,30117.0,11678.0,72812.55,2.57895187532112,0.413623750301287
470,20,广西,2015,9806.0,4811.0,16803.12,2.03824568696737,0.58358209665824
471,21,海南,2015,1916.0,945.0,3702.76,2.02751322751323,0.517451846730547
472,22,重庆,2015,7747.0,3070.0,15717.27,2.52345276872964,0.492897303412107
473,23,四川,2015,18306.0,8196.0,30053.1,2.23352855051245,0.609121854317857
474,24,贵州,2015,9344.0,3708.0,10502.56,2.51995685005394,0.889687847534316
475,25,云南,2015,10425.0,4663.0,13619.17,2.23568518121381,0.765465149491489
476,26,陕西,2015,11746.0,3846.0,18021.86,3.05408216328653,0.651764024357086
477,27,甘肃,2015,7489.0,2523.0,6790.32,2.96829171621086,1.10289353079089
478,28,青海,2015,4125.0,577.0,2417.05,7.14904679376083,1.70662584555553
479,29,宁夏,2015,5438.0,684.0,2911.77,7.95029239766082,1.86759256397312
480,30,新疆,2015,15666.0,2385.0,9324.8,6.5685534591195,1.68003603294441
481,1,北京,2016,6917.0,2195.0,25669.13,3.15125284738041,0.269467644598785
482,2,天津,2016,8078.0,1443.0,17885.39,5.5980595980596,0.451653556338442
483,3,河北,2016,31458.0,7375.0,32070.45,4.26549152542373,0.980902980781374
484,4,山西,2016,18974.0,3514.0,13050.41,5.39954467842914,1.45390068204754
485,5,内蒙古,2016,19310.0,2436.0,18128.1,7.92692939244663,1.06519712490553
486,6,辽宁,2016,20847.0,4327.0,22246.9,4.81788768199676,0.937074378902229
487,7,吉林,2016,6886.0,2567.0,14776.8,2.68250876509544,0.466000757944887
488,8,黑龙江,2016,11070.0,3463.0,15386.09,3.19665030320531,0.719481037742532
489,9,上海,2016,11242.0,2467.0,28178.65,4.55695176327523,0.398954527629961
490,10,江苏,2016,31210.0,8381.0,77388.28,3.72389929602673,0.403291040968994
491,11,浙江,2016,20276.0,6072.0,47251.36,3.33926218708827,0.429109342037986
492,12,安徽,2016,12663.0,6033.0,24407.62,2.09895574341124,0.518813386966857
493,13,福建,2016,12036.0,4016.0,28810.58,2.99701195219123,0.41776319671454
494,14,江西,2016,8730.0,4496.0,18499.0,1.94172597864769,0.471917400940591
495,15,山东,2016,40138.0,9973.0,68024.49,4.02466659981951,0.590052200317856
496,16,河南,2016,22323.0,9778.0,40471.79,2.28298220494989,0.551569377089573
497,17,湖北,2016,15897.0,5885.0,32665.38,2.70127442650807,0.486662025667542
498,18,湖南,2016,14845.0,6625.0,31551.37,2.24075471698113,0.470502548700738
499,19,广东,2016,31211.0,11908.0,80854.91,2.62101108498488,0.386012426456229
500,20,广西,2016,10110.0,4857.0,18317.64,2.08153180975911,0.551926994962233
501,21,海南,2016,1984.0,957.0,4053.2,2.07314524555904,0.489489785848219
502,22,重庆,2016,7982.0,3110.0,17740.59,2.56655948553055,0.449928666408502
503,23,四川,2016,18756.0,8251.0,32934.54,2.27317900860502,0.569493303990279
504,24,贵州,2016,9606.0,3758.0,11776.73,2.55614688664183,0.815676337998748
505,25,云南,2016,10726.0,4677.0,14788.42,2.29335043831516,0.725297225802351
506,26,陕西,2016,12146.0,3874.0,19399.59,3.13526071244192,0.626095706146367
507,27,甘肃,2016,7300.0,2520.0,7200.37,2.8968253968254,1.01383678894279
508,28,青海,2016,4101.0,582.0,2572.49,7.04639175257732,1.59417529319842
509,29,宁夏,2016,5591.0,695.0,3168.59,8.04460431654676,1.76450724139128
510,30,新疆,2016,16302.0,2428.0,9649.7,6.71416803953872,1.68937894442314
511,1,北京,2017,7088.0,2194.0,28014.94,3.2306289881495,0.253007859377889
512,2,天津,2017,7832.0,1410.0,18549.19,5.55460992907801,0.422228679527246
513,3,河北,2017,32083.0,7409.0,34016.32,4.33027399109192,0.943164927893435
514,4,山西,2017,19581.0,3510.0,15528.42,5.57863247863248,1.26097825792965
515,5,内蒙古,2017,19763.0,2433.0,16096.21,8.12289354706124,1.22780455771887
516,6,辽宁,2017,21365.0,4312.0,23409.24,4.95477736549165,0.912673798893087
517,7,吉林,2017,6881.0,2526.0,14944.53,2.72406967537609,0.460436025756581
518,8,黑龙江,2017,11258.0,3399.0,15902.68,3.31215063253898,0.707930990248185
519,9,上海,2017,11382.0,2466.0,30632.99,4.61557177615572,0.371560203558321
520,10,江苏,2017,31602.0,8423.0,85869.76,3.75186988009023,0.368022456333871
521,11,浙江,2017,21030.0,6170.0,51768.26,3.40842787682334,0.406233472015478
522,12,安徽,2017,13019.0,6057.0,27018.0,2.14941390127126,0.481863942556814
523,13,福建,2017,12555.0,4065.0,32182.09,3.08856088560886,0.390123823530417
524,14,江西,2017,8972.0,4511.0,20006.31,1.98891598315229,0.448458511339672
525,15,山东,2017,40098.0,10033.0,72634.15,3.99661118309578,0.552054371118819
526,16,河南,2017,22162.0,9829.0,44552.83,2.25475633329942,0.497431925199813
527,17,湖北,2017,16180.0,5904.0,35478.09,2.74051490514905,0.456056118015372
528,18,湖南,2017,15200.0,6633.0,33902.96,2.29157244082617,0.44833843416622
529,19,广东,2017,32309.0,12141.0,89705.23,2.66114817560333,0.360168520832063
530,20,广西,2017,10456.0,4907.0,18523.26,2.13083350315875,0.564479470676328
531,21,海南,2017,2080.0,972.0,4462.54,2.13991769547325,0.466102264629561
532,22,重庆,2017,8279.0,3144.0,19424.73,2.63326972010178,0.426209270347644
533,23,四川,2017,19229.0,8289.0,36980.22,2.31982145011461,0.519980681564361
534,24,贵州,2017,9846.0,3803.0,13540.83,2.58900867735998,0.727134156473421
535,25,云南,2017,11164.0,4693.0,16376.34,2.37886213509482,0.681715206206027
536,26,陕西,2017,12549.0,3904.0,21898.81,3.21439549180328,0.573044836682907
537,27,甘肃,2017,7504.0,2522.0,7459.9,2.97541633624108,1.0059116073942
538,28,青海,2017,4193.0,586.0,2624.83,7.15529010238908,1.59743678638236
539,29,宁夏,2017,6461.0,705.0,3443.56,9.1645390070922,1.87625596766137
540,30,新疆,2017,17386.0,2480.0,10881.96,7.01048387096774,1.59769012200008
541,1,北京,2018,7270.0,2192.0,30319.98,3.31660583941606,0.239775883757179
542,2,天津,2018,7973.0,1383.0,18809.64,5.76500361532899,0.423878394270172
543,3,河北,2018,32185.0,7426.0,36010.27,4.33409641799084,0.893772804258341
544,4,山西,2018,20199.0,3502.0,16818.11,5.76784694460308,1.20102675033045
545,5,内蒙古,2018,23068.0,2422.0,17289.22,9.52436003303055,1.33424179922518
546,6,辽宁,2018,22321.0,4291.0,25315.35,5.20181775809835,0.881718009034045
547,7,吉林,2018,7000.0,2484.0,15074.62,2.81803542673108,0.46435664713273
548,8,黑龙江,2018,11436.0,3327.0,16361.62,3.43733092876465,0.698952793183071
549,9,上海,2018,11454.0,2475.0,32679.87,4.62787878787879,0.350490990325237
550,10,江苏,2018,31635.0,8446.0,92595.4,3.74556002841582,0.341647641243518
551,11,浙江,2018,21675.0,6273.0,56197.15,3.45528455284553,0.385695715885948
552,12,安徽,2018,13295.0,6076.0,30006.82,2.18811718235681,0.443065943008956
553,13,福建,2018,13131.0,4104.0,35804.04,3.19956140350877,0.366746322482044
554,14,江西,2018,9286.0,4513.0,21984.78,2.05761134500332,0.422383121413996
555,15,山东,2018,40581.0,10077.0,76469.67,4.02709139624888,0.530680987638628
556,16,河南,2018,22659.0,9864.0,48055.86,2.29714111922141,0.471513775843362
557,17,湖北,2018,16682.0,5917.0,39366.55,2.81933412202129,0.423760781678862
558,18,湖南,2018,15544.0,6635.0,36425.78,2.34272795779955,0.426730738504433
559,19,广东,2018,33330.0,12348.0,97277.77,2.69922254616132,0.342627097640088
560,20,广西,2018,10823.0,4947.0,20352.51,2.18779058014959,0.531777161637557
561,21,海南,2018,2170.0,982.0,4832.05,2.20977596741344,0.4490847569872
562,22,重庆,2018,8557.0,3163.0,20363.19,2.70534302877015,0.420219032479685
563,23,四川,2018,19916.0,8321.0,40678.13,2.39346232423987,0.4895996939879
564,24,贵州,2018,10036.0,3822.0,14806.45,2.62585034013605,0.677812710001385
565,25,云南,2018,11590.0,4703.0,17881.12,2.46438443546672,0.648169689594388
566,26,陕西,2018,12900.0,3931.0,24438.32,3.28160773340117,0.527859525532033
567,27,甘肃,2018,7823.0,2515.0,8246.07,3.11053677932406,0.948694347731707
568,28,青海,2018,4364.0,587.0,2865.23,7.43441226575809,1.52308889687739
569,29,宁夏,2018,7100.0,710.0,3705.18,10.0,1.91623618825536
570,30,新疆,2018,17694.0,2520.0,12199.08,7.02142857142857,1.45043724608741
571,1,北京,2019,7360.0,2190.0,35371.28,3.36073059360731,0.208078418423082
572,2,天津,2019,8241.0,1385.0,14104.28,5.95018050541516,0.584290725935673
573,3,河北,2019,32545.0,7447.0,35104.52,4.37021619444071,0.927088591440646
574,4,山西,2019,20859.0,3497.0,17026.68,5.96482699456677,1.2250773491955
575,5,内蒙古,2019,25346.0,2415.0,17212.53,10.4952380952381,1.47253192877514
576,6,辽宁,2019,23749.0,4277.0,24909.45,5.55272387187281,0.953413262837999
577,7,吉林,2019,7132.0,2448.0,11726.82,2.91339869281046,0.608178517279194
578,8,黑龙江,2019,11614.0,3255.0,13612.68,3.56804915514593,0.853175127895462
579,9,上海,2019,11696.0,2481.0,38155.32,4.71422813381701,0.306536545886655
580,10,江苏,2019,32526.0,8469.0,99631.52,3.84059511158342,0.326462950680668
581,11,浙江,2019,22393.0,6375.0,62351.74,3.51262745098039,0.359139937393888
582,12,安徽,2019,13870.0,6092.0,37113.98,2.27675640183848,0.37371362489283
583,13,福建,2019,13718.0,4137.0,42395.0,3.31592941745226,0.323575893383654
584,14,江西,2019,9665.0,4516.0,24757.5,2.14016829052259,0.390386751489448
585,15,山东,2019,41390.0,10106.0,71067.53,4.09558678013062,0.582403806632931
586,16,河南,2019,22300.0,9901.0,54259.2,2.25229774770225,0.410990209955178
587,17,湖北,2019,17316.0,5927.0,45828.31,2.92154546988358,0.377845048180917
588,18,湖南,2019,16001.0,6640.0,39752.12,2.40978915662651,0.402519412801129
589,19,广东,2019,34142.0,12489.0,107671.07,2.73376571382817,0.317095390618854
590,20,广西,2019,11270.0,4982.0,21237.14,2.26214371738258,0.530674092650894
591,21,海南,2019,2264.0,995.0,5308.93,2.27537688442211,0.426451281143281
592,22,重庆,2019,8889.0,3188.0,23605.77,2.78826850690088,0.376560476527561
593,23,四川,2019,20791.0,8351.0,46615.82,2.48964195904682,0.446007385475575
594,24,贵州,2019,10423.0,3848.0,16769.34,2.70867983367983,0.621550997236624
595,25,云南,2019,12158.0,4714.0,23223.75,2.57912600763683,0.523515797405673
596,26,陕西,2019,13478.0,3944.0,25793.17,3.41734279918864,0.522541432479994
597,27,甘肃,2019,7818.0,2509.0,8718.3,3.11598246313272,0.896734455111662
598,28,青海,2019,4235.0,590.0,2965.95,7.17796610169492,1.42787302550616
599,29,宁夏,2019,7648.0,717.0,3748.48,10.6666666666667,2.04029366569916
600,30,新疆,2019,18490.0,2559.0,13597.11,7.22547870261821,1.35984779118504
601,1,北京,2020,6762.1,2189.0,36102.55,3.08912745545911,0.187302558960517
602,2,天津,2020,8104.6,1387.0,14083.73,5.84325883201154,0.575458348037061
603,3,河北,2020,32782.76,7464.0,36206.89,4.39211682743837,0.905428773363302
604,4,山西,2020,20980.55,3490.0,17651.93,6.01161891117478,1.18856974846377
605,5,内蒙古,2020,27133.65,2403.0,17359.82,11.2915730337079,1.56301447826072
606,6,辽宁,2020,24849.5,4255.0,25114.96,5.8400705052879,0.98943020414924
607,7,吉林,2020,7185.7,2399.0,12311.32,2.99528970404335,0.583666089420143
608,8,黑龙江,2020,11525.1,3171.0,13698.5,3.63453169347209,0.841340292732781
609,9,上海,2020,11099.59,2488.0,38700.58,4.46125,0.286806812714435
610,10,江苏,2020,32672.49,8477.0,102718.98,3.85425150406984,0.318076464544333
611,11,浙江,2020,24660.0,6468.0,64613.34,3.8126159554731,0.381654933795405
612,12,安徽,2020,14697.9,6105.0,38680.63,2.40751842751843,0.379980884489213
613,13,福建,2020,13905.19,4161.0,43903.89,3.34179043499159,0.316718860219448
614,14,江西,2020,9808.6,4519.0,25691.5,2.17052445231246,0.381783858474593
615,15,山东,2020,43649.0,10165.0,73129.0,4.29404820462371,0.596876752040914
616,16,河南,2020,22752.0,9941.0,54997.07,2.2887033497636,0.413694765921166
617,17,湖北,2020,16251.46,5745.0,43443.46,2.82880069625762,0.374083003517676
618,18,湖南,2020,16274.6171,6645.0,41781.49,2.44915231000752,0.389517393946458
619,19,广东,2020,34502.9190924184,12624.0,110760.94,2.7331209673969,0.311508001759631
620,20,广西,2020,12081.0,5019.0,22156.69,2.40705319784818,0.545252923609077
621,21,海南,2020,2270.64,1012.0,5532.39,2.24371541501976,0.410426596823434
622,22,重庆,2020,7621.87,3209.0,25002.79,2.37515425366158,0.304840779768978
623,23,四川,2020,16355.0,8371.0,48598.76,1.95376896428145,0.336531220138127
624,24,贵州,2020,10621.44,3858.0,17826.56,2.75309486780715,0.595821066992173
625,25,云南,2020,12981.94,4722.0,24521.9,2.74924608216857,0.529401881583401
626,26,陕西,2020,13512.26,3955.0,26181.86,3.41650063211125,0.516092439574576
627,27,甘肃,2020,8104.71,2501.0,9016.7,3.24058776489404,0.898855457096277
628,28,青海,2020,4150.36,593.0,3005.92,6.99892074198988,1.38072869537446
629,29,宁夏,2020,8581.8,721.0,3920.55,11.9026352288488,2.18892757393733
630,30,新疆,2020,18981.81,2590.0,13797.58,7.32888416988417,1.37573473029328
631,1,北京,2021,7103.62,2189.0,40269.55,3.24514390132481,0.176401772555194
632,2,天津,2021,8205.69,1373.0,15695.0458,5.97646758922069,0.522820392152025
633,3,河北,2021,33085.8515598411,7448.0,40391.27,4.44224645003237,0.819133727655533
634,4,山西,2021,21643.94,3480.0,22590.1608,6.21952298850575,0.958113587221566
635,5,内蒙古,2021,26900.46,2400.0,20514.1947,11.208525,1.31130957824048
636,6,辽宁,2021,24930.8,4229.0,27584.075,5.89519981082998,0.903811347670712
637,7,吉林,2021,7287.6,2375.0,13235.5152,3.06846315789474,0.550609469286092
638,8,黑龙江,2021,12191.6,3125.0,14879.19,3.901312,0.819372559931018
639,9,上海,2021,11683.02,2489.0,43214.85,4.69386098834873,0.270347345877632
640,10,江苏,2021,34679.94,8505.0,116364.2,4.07759435626102,0.298029290795623
641,11,浙江,2021,26623.7,6540.0,73515.7577,4.07090214067278,0.362149569465704
642,12,安徽,2021,15342.63,6113.0,42959.1753,2.50983641419925,0.357144425908008
643,13,福建,2021,15157.51,4187.0,48810.3558,3.62013613565799,0.310538813978488
644,14,江西,2021,10517.8,4517.0,29619.673,2.32849236218729,0.355095074817335
645,15,山东,2021,45935.1,10170.0,83095.9,4.51672566371681,0.552796227009997
646,16,河南,2021,23501.0,9883.0,58887.4053,2.37792168369928,0.399083639027308
647,17,湖北,2021,18191.5963130348,5830.0,50012.9369,3.12034242076069,0.363737813466315
648,18,湖南,2021,16909.3271669,6622.0,46063.0863,2.55350757579281,0.367090625599266
649,19,广东,2021,36821.4212637047,12684.0,124369.6716,2.90298180886982,0.296064312062594
650,20,广西,2021,13189.02,5037.0,24740.86,2.61842763549732,0.53308656206777
651,21,海南,2021,2446.19,1020.0,6475.2,2.39822549019608,0.377778292562392
652,22,重庆,2021,8046.31,3212.0,27894.02,2.50507783312578,0.288460035520158
653,23,四川,2021,17241.3,8372.0,53850.79,2.05940038222647,0.320168004963344
654,24,贵州,2021,11263.82,3852.0,19586.4224,2.92414849428868,0.575083073874686
655,25,云南,2021,13426.35,4690.0,27146.7644,2.86276119402985,0.49458380388051
656,26,陕西,2021,14515.23,3954.0,29800.9792898437,3.67102427921093,0.487072248828643
657,27,甘肃,2021,8434.23,2490.0,10243.3051,3.38724096385542,0.823389513214831
658,28,青海,2021,4694.47,594.0,3346.6341,7.90314814814815,1.40274372988669
659,29,宁夏,2021,8636.8,725.0,4522.3088,11.9128275862069,1.90982093040617
660,30,新疆,2021,19661.2231088512,2589.0,15983.6469,7.59413793312136,1.23008367438668
661,1,北京,2022,6896.89,2184.0,41610.9,3.15791666666667,0.16574719604719
662,2,天津,2022,8121.77,1363.0,16311.3,5.95874541452678,0.497922912336846
