row_id,cityseries,city1,city2,city3,city4,city5,city6,city7,city8,city9,city10,city11,city12,city13,city14,city15,city16,city17,city18,city19,city20,city21,city22,city23,city24,city25,city26,city27,city28,city29,city30,city31,city32,city33,city34,city35,city36,city37,city38,city39,city40,city41,city42,city43,city44,city45,city46,city47,city48,city49,city50,city51,city52,city53,city54,city55,city56,city57,city58,city59,city60,city61,city62,city63,city64,city65,city66,city67,city68,city69,city70,city71,city72,city73,city74,city75,city76,city77,city78,city79,city80,city81,city82,city83,city84,city85,city86,city87,city88,city89,city90,city91,city92,city93,city94,city95,city96,city97,city98,city99,city100,city101,city102,city103,city104,city105,city106,city107,city108,city109,city110,city111,city112,city113,city114,city115,city116,city117,city118,city119,city120,city121,city122,city123,city124,city125,city126,city127,city128,city129,city130,city131,city132,city133,city134,city135,city136,city137,city138,city139,city140,city141,city142,city143,city144,city145,city146,city147,city148,city149,city150,city151,city152,city153,city154,city155,city156,city157,city158,city159,city160,city161,city162,city163,city164,city165,city166,city167,city168,city169,city170,city171,city172,city173,city174,city175,city176,city177,city178,city179,city180,city181,city182,city183,city184,city185,city186,city187,city188,city189,city190,city191,city192,city193,city194,city195,city196,city197,city198,city199,city200,city201,city202,city203,city204,city205,city206,city207,city208,city209,city210,city211,city212,city213,city214,city215,city216,city217,city218,city219,city220,city221,city222,city223,city224,city225,city226,city227,city228,city229,city230,city231,city232,city233,city234,city235,city236,city237,city238,city239,city240,city241,city242,city243,city244,city245,city246,city247,city248,city249,city250,city251,city252,city253,city254,city255,city256,city257,city258,city259,city260,city261,city262,city263,city264,city265,city266,city267,city268,city269,city270,city271,city272,city273,city274,city275,city276,city277,city278
1,City1,0.0,0.000458715596330275,1.71332038063126e-05,3.73360016129153e-05,1.5135737292035e-05,1.37478587709964e-05,1.20663941270447e-05,1.25805786059712e-05,1.3142780539222e-05,1.43668252764177e-05,1.5559407373292e-05,1.68054799308959e-05,1.24403794813357e-05,2.15682722088499e-05,1.31114182096621e-05,1.62057219162942e-05,1.49570731999162e-05,1.64859803223339e-05,2.01372555337178e-05,1.34203688991003e-05,1.20088385051398e-05,1.18729029485167e-05,1.29166925000517e-05,1.33075344598605e-05,9.85726677706805e-05,3.76239709843936e-05,0.000278458453998664,1.49072619235735e-05,2.01896209196776e-05,1.02863726135616e-05,2.03011060042551e-05,1.77694379882153e-05,1.46620256468153e-05,5.06785862701574e-05,0.000244057207009322,2.78007906544862e-05,2.15720874446137e-05,2.70665295295837e-05,1.58470568845954e-05,1.57929481327997e-05,2.2035847917392e-05,1.3488032069145e-05,1.99312769570521e-05,6.72314105149926e-05,1.35709516494135e-05,1.29055904436684e-05,2.47760247363831e-05,2.04907955346458e-05,1.42748246337794e-05,1.9248611212701e-05,1.59017399683873e-05,1.83254900236032e-05,2.01734920314706e-05,1.38539461580236e-05,1.83865439916452e-05,1.21290629328559e-05,1.31845066225777e-05,1.30446806401286e-05,1.3970656034066e-05,3.20617637817492e-05,1.18891927238141e-05,1.34948031513064e-05,1.30839018288678e-05,1.58213328523648e-05,1.21109068404824e-05,1.17963478507054e-05,0.0012973533990659,0.00057458055619398,3.86718538513299e-05,1.83616960331392e-05,0.000196178443912583,2.81047294638742e-05,1.65315488077447e-05,1.73118205110449e-05,3.20170074343491e-05,0.000109767074268402,2.47945769301338e-05,1.42613070773163e-05,0.000246184145741014,0.000145323490088938,1.70619930455316e-05,3.13351925547582e-05,2.41143987074682e-05,5.04423796697033e-05,2.05147562641808e-05,1.6147888825015e-05,6.55007532586625e-05,1.91512913715772e-05,1.63675229063483e-05,2.34044047089662e-05,2.0341327475031e-05,1.35149015304275e-05,1.36448730753907e-05,2.10089329983109e-05,1.36919154715906e-05,4.43537656347024e-05,1.27352519414892e-05,1.38366938050354e-05,1.28160764863445e-05,1.09057438371642e-05,1.15629126514452e-05,3.16463707941973e-05,1.14116691163716e-05,1.11792298852117e-05,1.36920654480728e-05,1.37221645891309e-05,2.54234271796775e-05,0.000110705192073508,1.7114085919557e-05,2.11605279974946e-05,2.50656720607993e-05,1.70212186511705e-05,1.56590094110647e-05,2.0555745125205e-05,1.578372508539e-05,2.49496018043552e-05,1.58428892360242e-05,1.30210706966012e-05,1.39111080197538e-05,3.23706307741113e-05,1.72018743162255e-05,1.17049418264391e-05,1.20895302250345e-05,1.25028443971003e-05,1.22631074223684e-05,1.18589074625733e-05,3.65606651116197e-05,7.92694527236984e-05,4.64913014774936e-05,1.74832510454984e-05,1.96752017691941e-05,4.39579761747769e-05,1.7631895393491e-05,1.24003015753343e-05,1.59806697818319e-05,1.78673527730132e-05,0.000100711019799787,1.87574326326807e-05,1.80879581227594e-05,1.37289466602964e-05,1.5974900236748e-05,1.52682478464136e-05,2.03491921370722e-05,1.22734926923625e-05,2.67034105595967e-05,1.30727498529316e-05,1.7194184239123e-05,1.36142219608292e-05,1.37223152290254e-05,1.50248511037256e-05,1.34151478483444e-05,1.75093937897682e-05,1.34322303681237e-05,1.60939370920187e-05,1.40053276266292e-05,1.89470014475509e-05,1.24228849417242e-05,1.18374855286739e-05,1.23510768903941e-05,1.16787775589953e-05,1.19575459289339e-05,7.84141521861865e-05,1.66894199091428e-05,1.37086956998563e-05,2.77108099869759e-05,1.80876963871635e-05,2.14843078615379e-05,1.56220708617134e-05,1.24480914586176e-05,1.21725285506657e-05,1.18618052244135e-05,1.39825330197517e-05,1.32269533564717e-05,0.000214068587575459,1.81158107549945e-05,1.84743852648303e-05,1.32892484664207e-05,1.12116924498221e-05,1.63170999944522e-05,1.51630022744503e-05,1.24005783629749e-05,1.2595505419846e-05,1.44486955717638e-05,1.20188262894999e-05,1.2111170859554e-05,1.29987287243308e-05,1.52351236634988e-05,3.85519873549482e-05,1.40931217110177e-05,1.03073443951753e-05,9.0556742855073e-05,1.31562328968972e-05,9.60006144039321e-05,1.70082490007654e-05,1.29823932782361e-05,1.4142511257439e-05,2.27657675706194e-05,1.15784696042016e-05,1.20112906131764e-05,1.20974571145145e-05,1.54845263128556e-05,1.32275132275132e-05,0.000171432489885483,0.000225286113363972,1.31959894748788e-05,1.26539030964101e-05,1.2380343975477e-05,1.53182050740022e-05,1.89231229208219e-05,1.38583619970454e-05,1.34056523592608e-05,1.67255965183998e-05,2.11447782969996e-05,1.13831947619091e-05,1.19286476015068e-05,1.21737436696533e-05,1.12080231512926e-05,1.23396158430796e-05,1.59165210304992e-05,1.71510700552607e-05,1.96421977262192e-05,1.59984641474418e-05,2.54503438341452e-05,1.42460695094224e-05,2.58863485752154e-05,1.26797030920724e-05,1.50649601079856e-05,1.3330453955279e-05,1.17139911910786e-05,1.21248863291907e-05,1.29447827347666e-05,1.40407237150632e-05,1.30083331382083e-05,1.17747074573932e-05,1.313290765202e-05,1.24217430189804e-05,1.19676776960784e-05,1.29767327182362e-05,1.08212694214733e-05,1.3063289022657e-05,1.78188323675526e-05,1.3461885363969e-05,1.25786479965987e-05,1.15943642114441e-05,1.13680285564877e-05,1.12236216831392e-05,1.92019662813472e-05,1.24902888004576e-05,1.73457528924043e-05,1.14365704927332e-05,1.06835095756296e-05,1.83177693353214e-05,2.11962304623746e-05,1.4332931055735e-05,1.54338612742813e-05,1.4544523695938e-05,1.2349612592653e-05,2.06963065371354e-05,1.24994375253114e-05,3.66029531262582e-05,1.20623478636376e-05,1.19362508713463e-05,1.76566141676672e-05,0.000357730557344209,1.8821049461718e-05,1.24964697472964e-05,1.0972901322893e-05,1.17775919535492e-05,1.27537355691482e-05,1.12382026967191e-05,1.87890106834315e-05,1.2530260579299e-05,1.60275417277049e-05,2.40075287610195e-05,2.10936643069888e-05,1.26318767937265e-05,2.73246440965106e-05,2.00870169574597e-05
2,City2,0.000458715596330275,0.0,1.65163131625106e-05,3.45258564138683e-05,1.46522722743843e-05,1.33478201674884e-05,1.1757125994065e-05,1.2244758019092e-05,1.27767116321738e-05,1.39305256823171e-05,1.50489542481693e-05,1.621155429898e-05,1.21119043062665e-05,2.05996984204151e-05,1.27470700859407e-05,1.56527346892776e-05,1.44847764998986e-05,1.59140387284046e-05,1.92904211484745e-05,1.3038897639438e-05,1.17024762439732e-05,1.15733507396528e-05,1.25629403310586e-05,1.29323611646367e-05,8.11372192652213e-05,4.09856222437169e-05,0.000173274189076795,1.44380564065988e-05,1.93384696308673e-05,1.05223283808241e-05,1.94407291051044e-05,1.71067667526567e-05,1.42078956117494e-05,4.56366772848003e-05,0.000521539584854488,2.62121823738801e-05,2.06031786584034e-05,2.5558452180136e-05,1.53178765746777e-05,1.52673154257902e-05,2.10258070756046e-05,1.31027597032487e-05,1.91013210473636e-05,5.86372698487158e-05,1.31809961669663e-05,1.25524378089469e-05,2.35064031442165e-05,1.96146121014311e-05,1.38440112191867e-05,1.84734296661112e-05,1.53689626872324e-05,1.76215179880456e-05,1.93236714975845e-05,1.34478010155779e-05,1.76779640642346e-05,1.18166155794986e-05,1.28161421874079e-05,1.26839811465304e-05,1.3557741063415e-05,3.44711097629077e-05,1.15888283694518e-05,1.3109149399732e-05,1.27210602240433e-05,1.52938405586534e-05,1.17993821843488e-05,1.15005980310976e-05,0.00033889114816321,0.000255076012651771,4.22322265674491e-05,1.76549931851726e-05,0.000137411712974414,2.64822092518246e-05,1.59564962087365e-05,1.6682236754304e-05,2.99281126733586e-05,8.85723902145223e-05,2.3523102038512e-05,1.38312969053856e-05,0.000160205062479974,0.000110360658632411,1.64501281464983e-05,2.93315343325609e-05,2.29100323031455e-05,4.54450433091263e-05,1.96365664285406e-05,1.55987745602705e-05,5.73164440878088e-05,1.83837722765361e-05,1.58036304099778e-05,2.22682432582894e-05,1.94776104867455e-05,1.31281146451996e-05,1.32507195140696e-05,2.00888731749259e-05,1.32950789594739e-05,4.04432581088732e-05,1.23912359266538e-05,1.34315447888293e-05,1.24677397234655e-05,1.06524860772007e-05,1.12786110164961e-05,3.39914069723174e-05,1.11346671179918e-05,1.09132657292899e-05,1.32952203682776e-05,1.33235982242308e-05,2.40883754317841e-05,8.91821992330331e-05,1.64985464780553e-05,2.02274373050581e-05,2.3766969616306e-05,1.64122225103479e-05,1.51421086900562e-05,1.96741179109235e-05,1.5258695930811e-05,2.36625903910953e-05,1.5313982584939e-05,1.26616577148747e-05,1.35016539526092e-05,3.02368756841093e-05,1.65801184483662e-05,1.14137010066884e-05,1.1779090230187e-05,1.21711062805343e-05,1.19438067778715e-05,1.15600521589553e-05,3.38618032087445e-05,6.75894884827512e-05,4.22129728908288e-05,1.68413677885263e-05,2.05569283015455e-05,4.01139235428617e-05,1.69792547465507e-05,1.20739116576032e-05,1.54426798608923e-05,1.71974960445759e-05,8.25804746725685e-05,1.80205506359452e-05,1.74017756771901e-05,1.33299919486849e-05,1.54372921754541e-05,1.47764180189552e-05,1.94848213241885e-05,1.1953658058439e-05,2.52344278345833e-05,1.27105179536066e-05,1.65729741196436e-05,1.32218117584216e-05,1.33237402403603e-05,1.45483324701323e-05,1.30339691303475e-05,1.68656248208027e-05,1.30500940911784e-05,1.55484240117422e-05,1.35903910499121e-05,1.81954482266716e-05,1.20953208041937e-05,1.15396953982003e-05,1.20272392915475e-05,1.1388821188674e-05,1.16537620674706e-05,6.6966677381335e-05,1.61035263502002e-05,1.33109000298164e-05,2.61321765489848e-05,1.74015334231252e-05,2.05230925837753e-05,1.51075658689872e-05,1.21192142870993e-05,1.1857866864614e-05,1.15628056916755e-05,1.3568926073777e-05,1.28562465930947e-05,0.00014595557112415,1.74275536594377e-05,1.77591504022448e-05,1.29150910255616e-05,1.09441999023777e-05,1.57566169913055e-05,1.46778218112432e-05,1.2074174066123e-05,1.22588981212013e-05,1.40074856003048e-05,1.17119607227685e-05,1.17996327954274e-05,1.26405311045549e-05,1.47453913279405e-05,4.20893135232964e-05,1.36730446862446e-05,1.05442743535833e-05,0.000112831159452994,1.27894246805202e-05,0.000121409319379355,1.640016400164e-05,1.26250830099208e-05,1.37195289262548e-05,2.16893392559689e-05,1.12934118752485e-05,1.17048048223796e-05,1.17866151198699e-05,1.49788947373151e-05,1.28567755206994e-05,0.000273732617978759,0.000151084788783465,1.28269920960075e-05,1.23142093661876e-05,1.20549900425782e-05,1.48232036500657e-05,1.81734253635594e-05,1.34519616995746e-05,1.30250054053772e-05,1.61372049715501e-05,2.02130454995654e-05,1.11075566929694e-05,1.16263117386219e-05,1.18590199705896e-05,1.09407035747655e-05,1.20163711039921e-05,1.53827694522811e-05,1.65329153812325e-05,1.88356551417571e-05,1.54592956744891e-05,2.41125380375288e-05,1.3816963915617e-05,2.45035579166095e-05,1.23386414168709e-05,1.4585934491651e-05,1.29540055080431e-05,1.14223054781377e-05,1.18126513495954e-05,1.25895114262406e-05,1.36237183486963e-05,1.26496133013214e-05,1.14800281949492e-05,1.27673808739528e-05,1.20942383048716e-05,1.16633853675833e-05,1.26197296853901e-05,1.05718750066074e-05,1.27015739790475e-05,1.71525409774204e-05,1.30780840083804e-05,1.22429290963004e-05,1.13085329666353e-05,1.10931156124509e-05,1.09555664137392e-05,1.84304618673744e-05,1.21592078032932e-05,1.67137437114539e-05,1.11583730199467e-05,1.04403532180301e-05,1.76143789698407e-05,2.02600581058466e-05,1.38986565558573e-05,1.4931479440846e-05,1.40975323679343e-05,1.20258507688126e-05,1.98028428961262e-05,1.21678777761013e-05,3.38980752672863e-05,1.1753284455341e-05,1.16335343608071e-05,1.70021762785637e-05,0.000200988865216867,1.8079259473532e-05,1.21650653385659e-05,1.07165514994599e-05,1.14827701034598e-05,1.24087337631719e-05,1.09694588327179e-05,1.80496944186735e-05,1.21970853844765e-05,1.5486444714941e-05,2.28135494232735e-05,2.0166331905557e-05,1.22933488065617e-05,2.57884828635531e-05,2.10069028682825e-05
3,City3,1.71332038063126e-05,1.65163131625106e-05,0.0,3.16632048229394e-05,0.000129826292420741,6.95778018980824e-05,4.0802004194446e-05,4.73453464258998e-05,5.64295871611403e-05,8.89790543306106e-05,0.000169388169930212,0.000878580214373575,4.54190360263794e-05,8.33208352080521e-05,5.58559363689173e-05,0.000299365345467609,0.000117760663228055,0.000436414419132408,0.000114850120592627,6.19294747141955e-05,4.01512900609497e-05,3.86709565647816e-05,5.24851729386448e-05,5.9597597024888e-05,2.07376807807322e-05,1.17723232679969e-05,1.82565038795071e-05,0.000114742059849458,0.000113175943321488,6.42747049469669e-06,0.000109795999033795,0.000478514690400995,0.000101654942463303,2.58839364290521e-05,1.60093238301987e-05,4.46508305054474e-05,8.32639467110741e-05,4.66849049028487e-05,0.000211104074308634,0.000201889687474764,7.70083785115821e-05,6.33970685195517e-05,0.000122043496302082,2.29926285632826e-05,6.52715951072412e-05,5.2302349421536e-05,5.55413616520223e-05,0.000104560948576925,8.55636936135259e-05,0.000155899226739835,0.000221238938053097,0.000263338073418655,0.000113685455082877,7.23829928919901e-05,0.000251344694113507,4.15275493762562e-05,5.72069289032288e-05,5.4664523817333e-05,7.56864763404075e-05,1.11661976863638e-05,3.88443042596664e-05,6.35469357667573e-05,5.53599503974844e-05,0.00020662864699562,4.13154850437944e-05,3.78704678517598e-05,1.73624976994691e-05,1.76597946519078e-05,1.18729875286139e-05,0.000256081946222791,1.8772714985132e-05,4.3888523151196e-05,0.000470765464645514,0.00166057788110263,3.68557612926053e-05,2.03020951762222e-05,5.54483554017788e-05,8.50803158181323e-05,1.84147819137378e-05,1.94231329513451e-05,0.00410509031198689,3.7802609892187e-05,5.91814028359728e-05,2.59459908254976e-05,0.000103941460169632,0.000280788453978772,2.32022868173887e-05,0.000162591050988554,0.000366246703779666,6.39418896107218e-05,0.000108634250206405,6.39950851774584e-05,6.70178401490477e-05,9.28729312554563e-05,6.81681845449092e-05,2.79172087258028e-05,4.96130184560429e-05,7.19145080328505e-05,5.08626302083333e-05,3.00042606050059e-05,3.5565419031767e-05,1.11153843588757e-05,3.41723791493811e-05,3.2169442889588e-05,6.81719022687609e-05,6.89246378010284e-05,5.25419810428532e-05,2.02703250549326e-05,0.0153374233128841,9.00219653595477e-05,5.41389204699258e-05,0.00260416666666667,0.000181990245322851,0.000102901831652603,0.000200392769828865,5.46884399575618e-05,0.000210366879838438,5.42522948720731e-05,7.3971062520342e-05,3.63980490645701e-05,0.00429184549356223,3.69442658804927e-05,4.10677618069815e-05,4.62628842132534e-05,4.31421274245876e-05,3.85228787376823e-05,3.22430870821296e-05,2.1857445738891e-05,2.71320353367628e-05,0.000855724798904673,9.15821363548112e-06,2.80763226755612e-05,0.000605766900896534,4.48893477577771e-05,0.000237563548249157,0.00041697940121758,2.06454596505137e-05,0.000197863078749505,0.000324591015320696,6.9096085015823e-05,0.000236294896030246,0.000140268192784604,0.000108410485462154,4.32709366426946e-05,4.78061746455172e-05,5.51608490357884e-05,0.00483091787439614,6.62848658394315e-05,6.89284384951543e-05,0.00012209714048497,6.1818451571425e-05,0.000797448165869219,6.21828673763805e-05,0.000265322366675511,7.6715355345526e-05,0.000178974120342198,4.51867114918845e-05,3.82977419651337e-05,4.42509204191447e-05,3.66848623583964e-05,3.95835807307129e-05,2.19233821640132e-05,0.000644329896907216,6.85861647988368e-05,4.48849150777407e-05,0.000324675324675325,8.45980745478233e-05,0.000177122816961281,4.55220007829784e-05,4.20415370385941e-05,3.85534736679775e-05,7.60363758021838e-05,5.80147357428787e-05,1.8623777349017e-05,0.000315875923937077,0.000236004908902105,5.92325826590691e-05,3.24397269872577e-05,0.000342559605371335,0.000131860017405522,4.4892975147249e-05,4.75574493988738e-05,9.22151933752605e-05,4.02631600138505e-05,4.1318557817058e-05,5.38665402598522e-05,0.00013752131580395,1.18616645236593e-05,7.94255941034439e-05,6.43565248506285e-06,1.44073535132332e-05,5.6678417991997e-05,1.45385183505179e-05,0.00233208955223879,5.35871219428547e-05,8.1020206439486e-05,6.9249200171738e-05,3.57130102496339e-05,4.01787149239819e-05,4.11593773409396e-05,0.00016091658084449,5.80255080133227e-05,1.55764695620208e-05,1.85434491557168e-05,5.74237412715913e-05,4.84008363664524e-05,4.46289106082921e-05,0.0001446006131066,0.000181133169105927,7.25036976885821e-05,6.16173317230671e-05,0.000703037120359954,9.03081313441463e-05,3.39183111394517e-05,3.92686604674541e-05,4.20560354616491e-05,3.24090278588004e-05,4.41041563756968e-05,0.000224134839519455,0.0164473684210518,0.000134130965474689,0.000241557563167303,5.24273880675265e-05,8.45408585969599e-05,5.06693420079247e-05,4.87804878048781e-05,0.000124797204542618,6.00600600600601e-05,3.70345680658326e-05,4.1478630209716e-05,5.2952078369076e-05,7.77895326404879e-05,5.40318571829951e-05,3.76483344376845e-05,5.62480313189038e-05,4.51716069347451e-05,3.96948261763562e-05,5.34908102787941e-05,2.93734064926978e-05,5.49927959437314e-05,0.000445275625612253,6.28235412373725e-05,4.73180149146383e-05,3.58646611148171e-05,3.37840120541355e-05,3.25397961707168e-05,0.000159028020737254,4.60914454277286e-05,0.00139821029082775,3.43966483905808e-05,2.83800658417528e-05,0.00026494277236117,8.93814801573114e-05,8.76946821944717e-05,0.000155608116519358,9.62630677114419e-05,4.42321302193914e-05,9.95183312766211e-05,4.62162736742862e-05,3.22102686336404e-05,4.07557750933307e-05,3.9351177780751e-05,0.000577967864986708,1.79950621549447e-05,0.000191051163501586,4.61757263441754e-05,3.05181369287768e-05,3.76778394019773e-05,4.98947221362924e-05,3.26626600470342e-05,0.000194416362081033,4.66404858073002e-05,0.000248360818597258,5.98350944796142e-05,9.12525322577702e-05,4.80801592414874e-05,4.59364606875769e-05,9.24645121202482e-06
4,City4,3.73360016129153e-05,3.45258564138683e-05,3.16632048229394e-05,0.0,2.54550082728777e-05,2.17605125035905e-05,1.78281720775169e-05,1.89739639266998e-05,2.02824945845739e-05,2.33530277200439e-05,2.66766259403511e-05,3.05617867643014e-05,1.86568556481765e-05,5.107095798903e-05,2.02078988635078e-05,2.86345882918895e-05,2.49537108663429e-05,2.95213409773926e-05,4.3715082577791e-05,2.09512715326693e-05,1.7702812268757e-05,1.7408985822122e-05,1.97490293352082e-05,2.06775623635281e-05,6.00997656109141e-05,1.87397165805264e-05,4.31172011762372e-05,2.48153736202652e-05,4.39626141928904e-05,8.06452913633732e-06,4.44946739875237e-05,3.39068105219615e-05,2.41431592772504e-05,0.000141811787395768,3.23821613149748e-05,0.0001088565705826,5.10923545400666e-05,9.84038889216902e-05,2.75334944960545e-05,2.73705646000066e-05,5.37726920760561e-05,2.11166483655714e-05,4.27558725190905e-05,8.39644662378881e-05,2.13205978295631e-05,1.97230878466333e-05,7.36496339613192e-05,4.54161481656418e-05,2.31109138979792e-05,3.97329942784488e-05,2.76989895408616e-05,3.59906424329674e-05,4.38862118299673e-05,2.20274991299138e-05,3.62268962968867e-05,1.79653197467609e-05,2.03820409760552e-05,2.00498037124217e-05,2.23240197522927e-05,1.72492306843115e-05,1.74440308270913e-05,2.11332493638892e-05,2.01426096765097e-05,2.74559332271704e-05,1.79255158963475e-05,1.72448877530256e-05,3.8442317302887e-05,3.99306803389316e-05,1.89960944029907e-05,3.6130561396663e-05,4.61118489006935e-05,0.000113669947939164,2.96677801973501e-05,3.22786812222e-05,0.000224739302409206,5.65815679884121e-05,7.38138120405091e-05,2.30755030459664e-05,4.40105977519387e-05,5.02446916483273e-05,3.14208508766417e-05,0.000194962177337597,6.80957698907744e-05,0.000143694677549143,4.55340230220021e-05,2.84545211388638e-05,8.68296749096971e-05,3.93205410506449e-05,2.91436431885477e-05,6.27226654623915e-05,4.46883434924834e-05,2.11825811398771e-05,2.15036190590876e-05,4.80422772039395e-05,2.16206866730087e-05,0.000235971494643447,1.93280039583752e-05,2.19839165666398e-05,1.95147844006619e-05,1.54057093558873e-05,1.67505309918324e-05,1.71282736412997e-05,1.64349881175036e-05,1.59571582216066e-05,2.16210606427509e-05,2.16962096721703e-05,7.96812749003984e-05,5.63354891047164e-05,3.15979726740732e-05,4.88424343069259e-05,7.62695059261406e-05,3.12828469893388e-05,2.69707529155384e-05,4.57364482903716e-05,2.73428741735616e-05,7.52049334436339e-05,2.7520915896081e-05,1.99940817518015e-05,2.21723590503135e-05,0.000243403758154026,3.18985371330871e-05,1.7050240237885e-05,1.78787250323605e-05,1.87976991616226e-05,1.82609711914918e-05,1.73789124276603e-05,0.00176056338028169,7.05786033905961e-05,0.000189595025026543,3.28798111383648e-05,1.28850703267138e-05,0.000247843759294141,3.34095070093146e-05,1.85668611235922e-05,2.79393604121614e-05,3.42651160559481e-05,5.93316878678564e-05,3.76954509129838e-05,3.50857495719539e-05,2.1713169037021e-05,2.7921729807005e-05,2.58320503414997e-05,4.47263196500613e-05,1.8284009171259e-05,9.37681675824692e-05,2.01161911199086e-05,3.18721036225833e-05,2.1427591881514e-05,2.1696586259118e-05,2.51429376002575e-05,2.09385495447959e-05,3.29723955104786e-05,2.09801946962068e-05,2.82874228460542e-05,2.24126801979488e-05,3.84689363339104e-05,1.86175362297255e-05,1.73329450753636e-05,1.84567226766677e-05,1.69947792038286e-05,1.75915729329022e-05,7.12707576081534e-05,3.01801149258776e-05,2.16625580014991e-05,0.000107489895949781,3.50847647917368e-05,5.06026778937141e-05,2.68613577879135e-05,1.86742060661291e-05,1.8060843369142e-05,1.73851364037802e-05,2.23543613358966e-05,2.0483660184271e-05,4.52234945098678e-05,3.51906983946004e-05,3.65694893436508e-05,2.06334468172908e-05,1.60233813180193e-05,2.89841630533077e-05,2.55322191072915e-05,1.85674816553281e-05,1.90079377147897e-05,2.35701187462582e-05,1.77245254258317e-05,1.79260942984264e-05,1.99414518972297e-05,2.57373758171617e-05,1.89671261769102e-05,2.2638365691104e-05,8.07741393515452e-06,2.64364230462161e-05,2.03145504999411e-05,2.68814313824582e-05,3.12390663267856e-05,1.99030324260204e-05,2.2766078542971e-05,5.8336930777398e-05,1.67831980048134e-05,1.77081414951338e-05,1.78960668024382e-05,2.64572662235957e-05,2.04850029293554e-05,3.06588588772726e-05,4.47527411053927e-05,2.04094961303595e-05,1.91412470905304e-05,1.85221543488166e-05,2.59753753441737e-05,3.83706295852902e-05,2.20386646332325e-05,2.09154263818822e-05,3.02986232305604e-05,4.87586058939403e-05,1.63759927945632e-05,1.75290983031833e-05,1.80635185566526e-05,1.60158877606586e-05,1.84311412562666e-05,2.77438686050383e-05,3.17242779554337e-05,4.1447341153065e-05,2.79937965746791e-05,7.99462761024592e-05,2.30356361290917e-05,8.44124052470752e-05,1.92003440701657e-05,2.52554589674558e-05,2.07329512941508e-05,1.70694487592218e-05,1.79561582440314e-05,1.98147715158697e-05,2.25034655336922e-05,1.99640646835696e-05,1.71986791414419e-05,2.02589909401793e-05,1.86149716493982e-05,1.76135102669151e-05,1.98897313295092e-05,1.52376772903753e-05,2.00937978483561e-05,3.40871130260494e-05,2.10526315789474e-05,1.89695728052204e-05,1.68166148154377e-05,1.63446231093357e-05,1.60477581281895e-05,3.95347550031233e-05,1.87693324123848e-05,3.23968484345843e-05,1.64866870002473e-05,1.49659375261904e-05,3.59608745684695e-05,4.90330679009924e-05,2.32636045559443e-05,2.63096967018164e-05,2.38262021510295e-05,1.84534530101273e-05,4.64381907680877e-05,1.878999921082e-05,0.00186428038777034,1.78193403992958e-05,1.75455218564566e-05,3.34983686294478e-05,4.16868152940588e-05,3.79532567689634e-05,1.87832933875294e-05,1.55400638385823e-05,1.72048338701242e-05,1.9370610135478e-05,1.60775839892988e-05,3.78231992374843e-05,1.88597401127812e-05,2.80829457886815e-05,6.72504001398808e-05,4.84876695856244e-05,1.9090891735553e-05,0.000101903558472262,1.30604227397632e-05
