row_id,code,year,province,province_2,province_3,income,income_2,income_3
1,1,2000,北京,110000,北京市,4533.0,10590.0,2.3362011912640637
2,2,2000,天津,120000,天津市,3598.0,7946.0,2.208449138410228
3,3,2000,河北,130000,河北省,2484.0,5642.0,2.2713365539452495
4,4,2000,山西,140000,山西省,1950.0,4715.0,2.417948717948718
5,5,2000,内蒙古,150000,内蒙古自治区,2058.0,5152.0,2.503401360544218
6,6,2000,辽宁,210000,辽宁省,2338.0,5408.0,2.313088109495295
7,7,2000,吉林,220000,吉林省,2029.0,4765.0,2.3484475110892067
8,8,2000,黑龙江,230000,黑龙江省,2136.0,4981.0,2.3319288389513106
9,9,2000,上海,310000,上海市,5572.0,11781.0,2.114321608040201
10,10,2000,江苏,320000,江苏省,3591.0,6756.0,1.8813700918964076
11,11,2000,浙江,330000,浙江省,4332.0,9236.0,2.132040627885503
12,12,2000,安徽,340000,安徽省,1972.0,5277.0,2.6759634888438133
13,13,2000,福建,350000,福建省,3245.0,7285.0,2.2449922958397535
14,14,2000,江西,360000,江西省,2151.0,5116.0,2.378428637842864
15,15,2000,山东,370000,山东省,2663.0,6417.0,2.409688321441983
16,16,2000,河南,410000,河南省,2011.0,4735.0,2.354549975136748
17,17,2000,湖北,420000,湖北省,2313.0,5512.0,2.3830523130134025
18,18,2000,湖南,430000,湖南省,2234.0,6274.0,2.808415398388541
19,19,2000,广东,440000,广东省,3612.0,9518.0,2.6351052048726467
20,20,2000,广西,450000,广西壮族自治区,1921.0,5800.0,3.019260801665799
21,21,2000,海南,460000,海南省,2208.0,5332.0,2.414855072463768
22,22,2000,重庆,500000,重庆市,1900.0,6152.0,3.2378947368421054
23,23,2000,四川,510000,四川省,1929.0,5886.0,3.051321928460342
24,24,2000,贵州,520000,贵州省,1399.0,5117.0,3.657612580414582
25,25,2000,云南,530000,云南省,1508.0,6277.0,4.162466843501326
26,26,2000,西藏,540000,西藏自治区,1330.0,7459.0,5.608270676691729
27,27,2000,陕西,610000,陕西省,1472.0,5098.0,3.463315217391304
28,28,2000,甘肃,620000,甘肃省,1458.0,4970.0,3.4087791495198903
29,29,2000,青海,630000,青海省,1504.0,5221.0,3.471409574468085
30,30,2000,宁夏,640000,宁夏回族自治区,1760.0,4894.0,2.7806818181818183
31,31,2000,新疆,650000,新疆维吾尔自治区,1644.0,5721.0,3.47992700729927
32,1,2001,北京,110000,北京市,4921.0,11939.0,2.4261328998171106
33,2,2001,天津,120000,天津市,3911.0,8672.0,2.217335719764766
34,3,2001,河北,130000,河北省,2611.0,5957.0,2.2815013404825737
35,4,2001,山西,140000,山西省,2018.0,5377.0,2.6645193260654114
36,5,2001,内蒙古,150000,内蒙古自治区,1999.0,5568.0,2.785392696348174
37,6,2001,辽宁,210000,辽宁省,2532.0,5871.0,2.3187203791469195
38,7,2001,吉林,220000,吉林省,2192.0,5273.0,2.405565693430657
39,8,2001,黑龙江,230000,黑龙江省,2262.0,5528.0,2.4438549955791333
40,9,2001,上海,310000,上海市,5837.0,12976.0,2.2230597909885215
41,10,2001,江苏,320000,江苏省,3778.0,7311.0,1.9351508734780307
42,11,2001,浙江,330000,浙江省,4697.0,10399.0,2.213966361507345
43,12,2001,安徽,340000,安徽省,2073.0,5645.0,2.7231066087795464
44,13,2001,福建,350000,福建省,3401.0,8092.0,2.379300205821817
45,14,2001,江西,360000,江西省,2254.0,5525.0,2.451197870452529
46,15,2001,山东,370000,山东省,2810.0,6995.0,2.4893238434163703
47,16,2001,河南,410000,河南省,2133.0,5221.0,2.447726207219878
48,17,2001,湖北,420000,湖北省,2414.0,5838.0,2.4183927091963544
49,18,2001,湖南,430000,湖南省,2351.0,6861.0,2.9183326244151426
50,19,2001,广东,440000,广东省,3711.0,10068.0,2.7130153597413096
51,20,2001,广西,450000,广西壮族自治区,2024.0,6612.0,3.266798418972332
52,21,2001,海南,460000,海南省,2262.0,5800.0,2.5641025641025643
53,22,2001,重庆,500000,重庆市,1982.0,6544.0,3.301715438950555
54,23,2001,四川,510000,四川省,2022.0,6348.0,3.1394658753709197
55,24,2001,贵州,520000,贵州省,1446.0,5444.0,3.764868603042877
56,25,2001,云南,530000,云南省,1575.0,6729.0,4.272380952380952
57,26,2001,西藏,540000,西藏自治区,1402.0,7915.0,5.6455064194008555
58,27,2001,陕西,610000,陕西省,1529.0,5447.0,3.5624591236102026
59,28,2001,甘肃,620000,甘肃省,1550.0,5461.0,3.523225806451613
60,29,2001,青海,630000,青海省,1577.0,5931.0,3.7609384908053265
61,30,2001,宁夏,640000,宁夏回族自治区,1873.0,5516.0,2.9450080085424455
62,31,2001,新疆,650000,新疆维吾尔自治区,1747.0,6512.0,3.7275329135661135
63,1,2002,北京,110000,北京市,5259.0,12949.0,2.462255181593459
64,2,2002,天津,120000,天津市,4229.0,8968.0,2.12059588555214
65,3,2002,河北,130000,河北省,2695.0,6641.0,2.4641929499072357
66,4,2002,山西,140000,山西省,2236.0,6214.0,2.7790697674418605
67,5,2002,内蒙古,150000,内蒙古自治区,2120.0,6096.0,2.8754716981132074
68,6,2002,辽宁,210000,辽宁省,2716.0,6629.0,2.4407216494845363
69,7,2002,吉林,220000,吉林省,2315.0,6159.0,2.660475161987041
70,8,2002,黑龙江,230000,黑龙江省,2381.0,6246.0,2.623267534649307
71,9,2002,上海,310000,上海市,6178.0,13367.0,2.1636451926189704
72,10,2002,江苏,320000,江苏省,3972.0,8088.0,2.0362537764350455
73,11,2002,浙江,330000,浙江省,5096.0,11624.0,2.281004709576138
74,12,2002,安徽,340000,安徽省,2187.0,6001.0,2.743941472336534
75,13,2002,福建,350000,福建省,3565.0,8883.0,2.491725105189341
76,14,2002,江西,360000,江西省,2335.0,6363.0,2.7250535331905783
77,15,2002,山东,370000,山东省,2955.0,7473.0,2.5289340101522844
78,16,2002,河南,410000,河南省,2262.0,6176.0,2.7303271441202477
79,17,2002,湖北,420000,湖北省,2525.0,6762.0,2.678019801980198
80,18,2002,湖南,430000,湖南省,2465.0,7061.0,2.8645030425963487
81,19,2002,广东,440000,广东省,3836.0,10673.0,2.782325338894682
82,20,2002,广西,450000,广西壮族自治区,2116.0,7242.0,3.4224952741020793
83,21,2002,海南,460000,海南省,2472.0,6764.0,2.736245954692557
84,22,2002,重庆,500000,重庆市,2112.0,7000.0,3.3143939393939394
85,23,2002,四川,510000,四川省,2155.0,6595.0,3.0603248259860787
86,24,2002,贵州,520000,贵州省,1535.0,5933.0,3.86514657980456
87,25,2002,云南,530000,云南省,1663.0,7149.0,4.298857486470235
88,26,2002,西藏,540000,西藏自治区,1460.0,8137.0,5.573287671232877
89,27,2002,陕西,610000,陕西省,1648.0,6277.0,3.808859223300971
90,28,2002,甘肃,620000,甘肃省,1645.0,6264.0,3.80790273556231
91,29,2002,青海,630000,青海省,1695.0,6272.0,3.7002949852507374
92,30,2002,宁夏,640000,宁夏回族自治区,1984.0,6030.0,3.0393145161290325
93,31,2002,新疆,650000,新疆维吾尔自治区,1914.0,7058.0,3.6875653082549635
94,1,2003,北京,110000,北京市,5429.0,14535.0,2.6772886351077547
95,2,2003,天津,120000,天津市,4502.0,9823.0,2.1819191470457575
96,3,2003,河北,130000,河北省,2865.0,7188.0,2.5089005235602095
97,4,2003,山西,140000,山西省,2410.0,6977.0,2.8950207468879667
98,5,2003,内蒙古,150000,内蒙古自治区,2312.0,7076.0,3.0605536332179932
99,6,2003,辽宁,210000,辽宁省,2889.0,7381.0,2.554863274489443
100,7,2003,吉林,220000,吉林省,2549.0,6869.0,2.694782267555904
101,8,2003,黑龙江,230000,黑龙江省,2479.0,6870.0,2.771278741427995
102,9,2003,上海,310000,上海市,6595.0,15026.0,2.2783927217589084
103,10,2003,江苏,320000,江苏省,4229.0,9140.0,2.161267439110901
104,11,2003,浙江,330000,浙江省,5594.0,13055.0,2.3337504469074006
105,12,2003,安徽,340000,安徽省,2211.0,6735.0,3.046132971506106
106,13,2003,福建,350000,福建省,3767.0,9601.0,2.5487125033182902
107,14,2003,江西,360000,江西省,2495.0,6937.0,2.780360721442886
108,15,2003,山东,370000,山东省,3159.0,8212.0,2.599556821779044
109,16,2003,河南,410000,河南省,2292.0,6833.0,2.981239092495637
110,17,2003,湖北,420000,湖北省,2669.0,7287.0,2.7302360434619706
111,18,2003,湖南,430000,湖南省,2619.0,7811.0,2.9824360442917146
112,19,2003,广东,440000,广东省,3960.0,11759.0,2.9694444444444446
113,20,2003,广西,450000,广西壮族自治区,2225.0,7692.0,3.4570786516853933
114,21,2003,海南,460000,海南省,2651.0,7185.0,2.7102980007544324
115,22,2003,重庆,500000,重庆市,2233.0,7773.0,3.4809673085535153
116,23,2003,四川,510000,四川省,2290.0,7022.0,3.0663755458515283
117,24,2003,贵州,520000,贵州省,1622.0,6555.0,4.041307028360049
118,25,2003,云南,530000,云南省,1766.0,7528.0,4.262740656851642
119,26,2003,西藏,540000,西藏自治区,1688.0,8841.0,5.237559241706161
120,27,2003,陕西,610000,陕西省,1741.0,6737.0,3.8696151636990237
121,28,2003,甘肃,620000,甘肃省,1742.0,6803.0,3.9052812858783006
122,29,2003,青海,630000,青海省,1828.0,6879.0,3.7631291028446388
123,30,2003,宁夏,640000,宁夏回族自治区,2129.0,6482.0,3.0446218882104272
124,31,2003,新疆,650000,新疆维吾尔自治区,2176.0,7370.0,3.3869485294117645
125,1,2004,北京,110000,北京市,5948.0,16502.0,2.7743779421654335
126,2,2004,天津,120000,天津市,4938.0,10831.0,2.1933981368975295
127,3,2004,河北,130000,河北省,3187.0,7886.0,2.474427361154691
128,4,2004,山西,140000,山西省,2738.0,7866.0,2.872899926953981
129,5,2004,内蒙古,150000,内蒙古自治区,2667.0,8208.0,3.077615298087739
130,6,2004,辽宁,210000,辽宁省,3247.0,8190.0,2.5223283030489685
131,7,2004,吉林,220000,吉林省,3025.0,7662.0,2.5328925619834712
132,8,2004,黑龙江,230000,黑龙江省,2962.0,7722.0,2.6070222822417284
133,9,2004,上海,310000,上海市,6993.0,16891.0,2.4154154154154153
134,10,2004,江苏,320000,江苏省,4740.0,10319.0,2.177004219409283
135,11,2004,浙江,330000,浙江省,6210.0,14387.0,2.316747181964573
136,12,2004,安徽,340000,安徽省,2617.0,7456.0,2.8490638135269393
137,13,2004,福建,350000,福建省,4132.0,10655.0,2.5786544046466604
138,14,2004,江西,360000,江西省,2837.0,7605.0,2.6806485724356715
139,15,2004,山东,370000,山东省,3519.0,9191.0,2.611821540210287
140,16,2004,河南,410000,河南省,2630.0,7584.0,2.8836501901140683
141,17,2004,湖北,420000,湖北省,3027.0,7978.0,2.635612817971589
142,18,2004,湖南,430000,湖南省,2952.0,8799.0,2.980691056910569
143,19,2004,广东,440000,广东省,4247.0,12829.0,3.020720508594302
144,20,2004,广西,450000,广西壮族自治区,2476.0,8568.0,3.4604200323101777
145,21,2004,海南,460000,海南省,2898.0,7643.0,2.637336093857833
146,22,2004,重庆,500000,重庆市,2536.0,8793.0,3.4672712933753944
147,23,2004,四川,510000,四川省,2599.0,7684.0,2.9565217391304346
148,24,2004,贵州,520000,贵州省,1796.0,7303.0,4.0662583518930955
149,25,2004,云南,530000,云南省,1954.0,8713.0,4.459058341862845
150,26,2004,西藏,540000,西藏自治区,1858.0,9196.0,4.94940796555436
151,27,2004,陕西,610000,陕西省,1953.0,7403.0,3.7905785970302097
152,28,2004,甘肃,620000,甘肃省,1942.0,7566.0,3.8959835221421217
153,29,2004,青海,630000,青海省,2001.0,7489.0,3.7426286856571713
154,30,2004,宁夏,640000,宁夏回族自治区,2435.0,7155.0,2.9383983572895276
155,31,2004,新疆,650000,新疆维吾尔自治区,2332.0,7743.0,3.3203259005145798
156,1,2005,北京,110000,北京市,7041.0,18775.0,2.6665246413861667
157,2,2005,天津,120000,天津市,5475.0,11839.0,2.1623744292237443
158,3,2005,河北,130000,河北省,3501.0,9020.0,2.5764067409311626
159,4,2005,山西,140000,山西省,3082.0,8866.0,2.8767034393251136
160,5,2005,内蒙古,150000,内蒙古自治区,3070.0,9247.0,3.0120521172638437
161,6,2005,辽宁,210000,辽宁省,3614.0,9346.0,2.586054233536248
162,7,2005,吉林,220000,吉林省,3296.0,8464.0,2.5679611650485437
163,8,2005,黑龙江,230000,黑龙江省,3168.0,8592.0,2.712121212121212
164,9,2005,上海,310000,上海市,8149.0,18912.0,2.320775555282857
165,10,2005,江苏,320000,江苏省,5258.0,12098.0,2.300874857360213
166,11,2005,浙江,330000,浙江省,7003.0,16089.0,2.2974439525917463
167,12,2005,安徽,340000,安徽省,2784.0,8399.0,3.016882183908046
168,13,2005,福建,350000,福建省,4503.0,11667.0,2.5909393737508326
169,14,2005,江西,360000,江西省,3194.0,8679.0,2.7172824045084534
170,15,2005,山东,370000,山东省,3946.0,10422.0,2.6411556006082106
171,16,2005,河南,410000,河南省,2970.0,8512.0,2.865993265993266
172,17,2005,湖北,420000,湖北省,3268.0,8730.0,2.671358629130967
173,18,2005,湖南,430000,湖南省,3262.0,9754.0,2.990190067443286
174,19,2005,广东,440000,广东省,4544.0,13783.0,3.033230633802817
175,20,2005,广西,450000,广西壮族自治区,2708.0,9138.0,3.3744460856720826
176,21,2005,海南,460000,海南省,3102.0,8013.0,2.5831721470019344
177,22,2005,重庆,500000,重庆市,2842.0,9700.0,3.413089373680507
178,23,2005,四川,510000,四川省,2905.0,8354.0,2.8757314974182444
179,24,2005,贵州,520000,贵州省,1971.0,8127.0,4.123287671232877
180,25,2005,云南,530000,云南省,2155.0,9078.0,4.212529002320186
181,26,2005,西藏,540000,西藏自治区,2073.0,9538.0,4.6010612638687896
182,27,2005,陕西,610000,陕西省,2162.0,8159.0,3.7738205365402404
183,28,2005,甘肃,620000,甘肃省,2091.0,8323.0,3.980392156862745
184,29,2005,青海,630000,青海省,2206.0,8271.0,3.7493200362647325
185,30,2005,宁夏,640000,宁夏回族自治区,2651.0,8013.0,3.02263296869106
186,31,2005,新疆,650000,新疆维吾尔自治区,2593.0,8283.0,3.194369456228307
187,1,2006,北京,110000,北京市,7888.0,21415.0,2.7148833671399593
188,2,2006,天津,120000,天津市,6096.0,13266.0,2.1761811023622046
189,3,2006,河北,130000,河北省,3826.0,10194.0,2.6644014636696287
190,4,2006,山西,140000,山西省,3420.0,9967.0,2.914327485380117
191,5,2006,内蒙古,150000,内蒙古自治区,3444.0,10499.0,3.0484901277584204
192,6,2006,辽宁,210000,辽宁省,3995.0,10677.0,2.672590738423029
193,7,2006,吉林,220000,吉林省,3682.0,9488.0,2.576860401955459
194,8,2006,黑龙江,230000,黑龙江省,3486.0,9583.0,2.748995983935743
195,9,2006,上海,310000,上海市,9015.0,21001.0,2.3295618413754853
196,10,2006,江苏,320000,江苏省,5791.0,13799.0,2.382835434294595
197,11,2006,浙江,330000,浙江省,7763.0,18007.0,2.3195929408733735
198,12,2006,安徽,340000,安徽省,3152.0,9677.0,3.0701142131979697
199,13,2006,福建,350000,福建省,4900.0,12932.0,2.639183673469388
200,14,2006,江西,360000,江西省,3541.0,9625.0,2.7181587122281843
201,15,2006,山东,370000,山东省,4387.0,11780.0,2.6852062913152497
202,16,2006,河南,410000,河南省,3389.0,9611.0,2.835939805252287
203,17,2006,湖北,420000,湖北省,3631.0,9733.0,2.6805287799504267
204,18,2006,湖南,430000,湖南省,3567.0,10791.0,3.0252312867956266
205,19,2006,广东,440000,广东省,4901.0,14815.0,3.022852479085901
206,20,2006,广西,450000,广西壮族自治区,3038.0,9720.0,3.1994733377221856
207,21,2006,海南,460000,海南省,3376.0,9250.0,2.7399289099526065
208,22,2006,重庆,500000,重庆市,2911.0,10878.0,3.7368601855032635
209,23,2006,四川,510000,四川省,3126.0,9310.0,2.9782469609724886
210,24,2006,贵州,520000,贵州省,2097.0,9086.0,4.332856461611827
211,25,2006,云南,530000,云南省,2392.0,9840.0,4.11371237458194
212,26,2006,西藏,540000,西藏自治区,2429.0,9053.0,3.727048167970358
213,27,2006,陕西,610000,陕西省,2396.0,9125.0,3.8084307178631054
214,28,2006,甘肃,620000,甘肃省,2269.0,9215.0,4.061260467166153
215,29,2006,青海,630000,青海省,2427.0,9270.0,3.819530284301607
216,30,2006,宁夏,640000,宁夏回族自治区,2938.0,9074.0,3.088495575221239
217,31,2006,新疆,650000,新疆维吾尔自治区,2876.0,9239.0,3.2124478442280946
218,1,2007,北京,110000,北京市,8948.0,23752.0,2.6544479213232006
219,2,2007,天津,120000,天津市,6845.0,15062.0,2.200438276113952
220,3,2007,河北,130000,河北省,4324.0,11550.0,2.6711378353376505
221,4,2007,山西,140000,山西省,3975.0,11487.0,2.889811320754717
222,5,2007,内蒙古,150000,内蒙古自治区,4089.0,12566.0,3.0731230129616045
223,6,2007,辽宁,210000,辽宁省,4648.0,12710.0,2.7345094664371774
224,7,2007,吉林,220000,吉林省,4244.0,10916.0,2.5721017907634307
225,8,2007,黑龙江,230000,黑龙江省,4046.0,10744.0,2.6554621848739495
226,9,2007,上海,310000,上海市,9992.0,24048.0,2.4067253803042434
227,10,2007,江苏,320000,江苏省,6533.0,16009.0,2.4504821674575235
228,11,2007,浙江,330000,浙江省,8805.0,20250.0,2.299829642248722
229,12,2007,安徽,340000,安徽省,3804.0,11350.0,2.983701366982124
230,13,2007,福建,350000,福建省,5549.0,14478.0,2.6091187601369614
231,14,2007,江西,360000,江西省,4152.0,11551.0,2.7820327552986512
232,15,2007,山东,370000,山东省,5009.0,13726.0,2.74026751846676
233,16,2007,河南,410000,河南省,4021.0,11217.0,2.789604575976125
234,17,2007,湖北,420000,湖北省,4276.0,11394.0,2.6646398503274087
235,18,2007,湖南,430000,湖南省,4134.0,12669.0,3.0645863570391874
236,19,2007,广东,440000,广东省,5403.0,16228.0,3.0035165648713678
237,20,2007,广西,450000,广西壮族自治区,3579.0,11953.0,3.339759709416038
238,21,2007,海南,460000,海南省,3949.0,10807.0,2.73664218789567
239,22,2007,重庆,500000,重庆市,3560.0,11758.0,3.302808988764045
240,23,2007,四川,510000,四川省,3711.0,11045.0,2.976286715171113
241,24,2007,贵州,520000,贵州省,2526.0,10638.0,4.211401425178147
242,25,2007,云南,530000,云南省,2821.0,11202.0,3.9709322935129387
243,26,2007,西藏,540000,西藏自治区,2780.0,11289.0,4.060791366906475
244,27,2007,陕西,610000,陕西省,2824.0,10578.0,3.7457507082152977
245,28,2007,甘肃,620000,甘肃省,2493.0,10380.0,4.163658243080626
246,29,2007,青海,630000,青海省,2771.0,10620.0,3.8325514254781665
247,30,2007,宁夏,640000,宁夏回族自治区,3411.0,10723.0,3.1436528877162124
248,31,2007,新疆,650000,新疆维吾尔自治区,3364.0,10794.0,3.208680142687277
249,1,2008,北京,110000,北京市,10052.0,26918.0,2.677875049741345
250,2,2008,天津,120000,天津市,7705.0,17726.0,2.3005840363400387
251,3,2008,河北,130000,河北省,4833.0,13263.0,2.744258224705152
252,4,2008,山西,140000,山西省,4480.0,13021.0,2.906473214285714
253,5,2008,内蒙古,150000,内蒙古自治区,4834.0,14676.0,3.0359950351675633
254,6,2008,辽宁,210000,辽宁省,5415.0,14924.0,2.7560480147737767
255,7,2008,吉林,220000,吉林省,5001.0,12367.0,2.4729054189162167
256,8,2008,黑龙江,230000,黑龙江省,4743.0,12205.0,2.5732658654859795
257,9,2008,上海,310000,上海市,11250.0,27204.0,2.4181333333333335
258,10,2008,江苏,320000,江苏省,7322.0,18215.0,2.4877082764272056
259,11,2008,浙江,330000,浙江省,9927.0,22334.0,2.2498237131056715
260,12,2008,安徽,340000,安徽省,4529.0,12836.0,2.834179730624862
261,13,2008,福建,350000,福建省,6299.0,16649.0,2.643117955230989
262,14,2008,江西,360000,江西省,4835.0,12990.0,2.686659772492244
263,15,2008,山东,370000,山东省,5671.0,15628.0,2.755774995591606
264,16,2008,河南,410000,河南省,4672.0,12901.0,2.761344178082192
265,17,2008,湖北,420000,湖北省,5018.0,13037.0,2.598047030689518
266,18,2008,湖南,430000,湖南省,4808.0,14288.0,2.97171381031614
267,19,2008,广东,440000,广东省,6122.0,17930.0,2.928781443972558
268,20,2008,广西,450000,广西壮族自治区,4143.0,13829.0,3.3379193820902726
269,21,2008,海南,460000,海南省,4593.0,12367.0,2.6925756586109295
270,22,2008,重庆,500000,重庆市,4193.0,13321.0,3.1769616026711187
271,23,2008,四川,510000,四川省,4334.0,12567.0,2.899630826026765
272,24,2008,贵州,520000,贵州省,2996.0,11710.0,3.9085447263017357
273,25,2008,云南,530000,云南省,3348.0,12876.0,3.845878136200717
274,26,2008,西藏,540000,西藏自治区,3166.0,12677.0,4.004106127605811
275,27,2008,陕西,610000,陕西省,3373.0,12613.0,3.739401126593537
276,28,2008,甘肃,620000,甘肃省,2938.0,11413.0,3.8846153846153846
277,29,2008,青海,630000,青海省,3171.0,12071.0,3.8066855881425417
278,30,2008,宁夏,640000,宁夏回族自治区,3978.0,12751.0,3.205379587732529
279,31,2008,新疆,650000,新疆维吾尔自治区,3723.0,12021.0,3.2288477034649476
280,1,2009,北京,110000,北京市,10942.0,29329.0,2.6804057759093403
281,2,2009,天津,120000,天津市,8441.0,19371.0,2.2948702760336452
282,3,2009,河北,130000,河北省,5194.0,14505.0,2.792645360030805
283,4,2009,山西,140000,山西省,4677.0,13883.0,2.96835578362198
284,5,2009,内蒙古,150000,内蒙古自治区,5143.0,16140.0,3.1382461598288938
285,6,2009,辽宁,210000,辽宁省,5770.0,16396.0,2.84159445407279
286,7,2009,吉林,220000,吉林省,5346.0,13457.0,2.5172091283202396
287,8,2009,黑龙江,230000,黑龙江省,5075.0,13305.0,2.621674876847291
288,9,2009,上海,310000,上海市,12256.0,29461.0,2.403802219321149
289,10,2009,江苏,320000,江苏省,7962.0,19996.0,2.5114292891233356
290,11,2009,浙江,330000,浙江省,10798.0,24148.0,2.236340062974625
291,12,2009,安徽,340000,安徽省,4887.0,13903.0,2.8448946183752812
292,13,2009,福建,350000,福建省,6801.0,18023.0,2.650051463020144
293,14,2009,江西,360000,江西省,5238.0,14168.0,2.704849179075983
294,15,2009,山东,370000,山东省,6154.0,17006.0,2.763405914852129
295,16,2009,河南,410000,河南省,5064.0,13982.0,2.7610584518167456
296,17,2009,湖北,420000,湖北省,5464.0,14229.0,2.6041361639824303
297,18,2009,湖南,430000,湖南省,5262.0,15641.0,2.9724439376662866
298,19,2009,广东,440000,广东省,6580.0,19432.0,2.953191489361702
299,20,2009,广西,450000,广西壮族自治区,4517.0,15074.0,3.337170688510073
300,21,2009,海南,460000,海南省,4984.0,13465.0,2.701645264847512
301,22,2009,重庆,500000,重庆市,4557.0,14502.0,3.1823568136932194
302,23,2009,四川,510000,四川省,4714.0,13759.0,2.918752651675859
303,24,2009,贵州,520000,贵州省,3240.0,12804.0,3.9518518518518517
304,25,2009,云南,530000,云南省,3661.0,13980.0,3.8186287899481015
305,26,2009,西藏,540000,西藏自治区,3519.0,13775.0,3.9144643364592215
306,27,2009,陕西,610000,陕西省,3722.0,13836.0,3.7173562600752286
307,28,2009,甘肃,620000,甘肃省,3237.0,12457.0,3.8483163422922457
308,29,2009,青海,630000,青海省,3477.0,13205.0,3.797814207650273
309,30,2009,宁夏,640000,宁夏回族自治区,4405.0,13813.0,3.135754824063564
310,31,2009,新疆,650000,新疆维吾尔自治区,4150.0,12948.0,3.12
311,1,2010,北京,110000,北京市,12368.0,32132.0,2.597994825355757
312,2,2010,天津,120000,天津市,9764.0,21800.0,2.232691519868906
313,3,2010,河北,130000,河北省,6014.0,16009.0,2.6619554373129364
314,4,2010,山西,140000,山西省,5263.0,15510.0,2.9469884096522896
315,5,2010,内蒙古,150000,内蒙古自治区,5780.0,18050.0,3.1228373702422147
316,6,2010,辽宁,210000,辽宁省,6671.0,18487.0,2.771248688352571
317,7,2010,吉林,220000,吉林省,6341.0,14759.0,2.3275508594858856
318,8,2010,黑龙江,230000,黑龙江省,6040.0,14741.0,2.440562913907285
319,9,2010,上海,310000,上海市,13702.0,32584.0,2.3780470004378924
320,10,2010,江苏,320000,江苏省,9067.0,22273.0,2.456490570199625
321,11,2010,浙江,330000,浙江省,12277.0,26802.0,2.183106622138959
322,12,2010,安徽,340000,安徽省,5776.0,15566.0,2.6949445983379503
323,13,2010,福建,350000,福建省,7573.0,19914.0,2.6296051762841675
324,14,2010,江西,360000,江西省,5991.0,15656.0,2.613253213153063
325,15,2010,山东,370000,山东省,7034.0,18971.0,2.697042934319022
326,16,2010,河南,410000,河南省,5846.0,15463.0,2.645056448853917
327,17,2010,湖北,420000,湖北省,6375.0,15891.0,2.4927058823529413
328,18,2010,湖南,430000,湖南省,6063.0,17229.0,2.8416625432953984
329,19,2010,广东,440000,广东省,7484.0,21332.0,2.8503474078033135
330,20,2010,广西,450000,广西壮族自治区,5214.0,16613.0,3.186229382431914
331,21,2010,海南,460000,海南省,5566.0,15229.0,2.7360761767876394
332,22,2010,重庆,500000,重庆市,5378.0,16032.0,2.9810338415767945
333,23,2010,四川,510000,四川省,5400.0,15364.0,2.8451851851851853
334,24,2010,贵州,520000,贵州省,3768.0,14073.0,3.734872611464968
335,25,2010,云南,530000,云南省,4327.0,15528.0,3.588629535474925
336,26,2010,西藏,540000,西藏自治区,4123.0,15258.0,3.7007033713315547
337,27,2010,陕西,610000,陕西省,4477.0,15343.0,3.4270716997989727
338,28,2010,甘肃,620000,甘肃省,3747.0,13820.0,3.688283960501735
339,29,2010,青海,630000,青海省,4028.0,14462.0,3.5903674280039723
340,30,2010,宁夏,640000,宁夏回族自治区,5125.0,15093.0,2.9449756097560975
341,31,2010,新疆,650000,新疆维吾尔自治区,4993.0,14480.0,2.900060084117765
342,1,2011,北京,110000,北京市,13742.0,36365.0,2.646266918934653
343,2,2011,天津,120000,天津市,11941.0,24158.0,2.023113642073528
344,3,2011,河北,130000,河北省,7187.0,18006.0,2.505356894392653
345,4,2011,山西,140000,山西省,6225.0,17965.0,2.885943775100402
346,5,2011,内蒙古,150000,内蒙古自治区,6942.0,20813.0,2.99812734082397
347,6,2011,辽宁,210000,辽宁省,8011.0,21362.0,2.666583447759331
348,7,2011,吉林,220000,吉林省,7634.0,17043.0,2.232512444328006
349,8,2011,黑龙江,230000,黑龙江省,7382.0,16699.0,2.262124085613655
350,9,2011,上海,310000,上海市,15737.0,37079.0,2.3561669949799833
351,10,2011,江苏,320000,江苏省,10744.0,25570.0,2.379932985852569
352,11,2011,浙江,330000,浙江省,14197.0,30340.0,2.1370712122279354
353,12,2011,安徽,340000,安徽省,6811.0,18345.0,2.6934370870650417
354,13,2011,福建,350000,福建省,8952.0,22772.0,2.5437890974084003
355,14,2011,江西,360000,江西省,7133.0,17692.0,2.4803028178886866
356,15,2011,山东,370000,山东省,8395.0,21678.0,2.582251340083383
357,16,2011,河南,410000,河南省,6989.0,17661.0,2.5269709543568464
358,17,2011,湖北,420000,湖北省,7540.0,18183.0,2.4115384615384614
359,18,2011,湖南,430000,湖南省,7082.0,19599.0,2.767438576673256
360,19,2011,广东,440000,广东省,8889.0,24010.0,2.7010912363595456
361,20,2011,广西,450000,广西壮族自治区,6003.0,18356.0,3.0578044311177743
362,21,2011,海南,460000,海南省,6801.0,17954.0,2.6399058961917365
363,22,2011,重庆,500000,重庆市,6605.0,18517.0,2.8034822104466315
364,23,2011,四川,510000,四川省,6505.0,17787.0,2.734358186010761
365,24,2011,贵州,520000,贵州省,4499.0,16413.0,3.648144032007113
366,25,2011,云南,530000,云南省,5170.0,17956.0,3.4731141199226307
367,26,2011,西藏,540000,西藏自治区,4886.0,16496.0,3.3761768317642242
368,27,2011,陕西,610000,陕西省,5484.0,17836.0,3.25237053245806
369,28,2011,甘肃,620000,甘肃省,4278.0,15707.0,3.671575502571295
370,29,2011,青海,630000,青海省,4806.0,16287.0,3.388888888888889
371,30,2011,宁夏,640000,宁夏回族自治区,5931.0,17291.0,2.915359973023099
