row_id,province,province_2,region,year,population,population_2,population_3,urbanization_rate
646,540000,西藏自治区,西藏,2020,365.58,130.34,234.47,0.35652935062093116
647,610000,陕西省,陕西,2020,3954.69,2478.2,1476.8,0.6266483592898557
648,620000,甘肃省,甘肃,2020,2500.51,1306.28,1195.25,0.5224054292924243
649,630000,青海省,青海,2020,592.79,355.94,237.0,0.6004487255183117
650,640000,宁夏回族自治区,宁夏,2020,720.93,467.87,252.4,0.6489811770907024
651,650000,新疆维吾尔自治区,新疆,2020,2590.49,1464.13,1125.87,0.5651942296631141
652,110000,北京市,北京,2021,2188.6,1916.1,272.5,0.875491181577264
653,120000,天津市,天津,2021,1373.0,1165.0,208.0,0.8485069191551348
654,130000,河北省,河北,2021,7448.0,4554.0,2894.0,0.6114393125671321
655,140000,山西省,山西,2021,3480.48,2207.48,1273.0,0.6342458511469682
656,150000,内蒙古自治区,内蒙古,2021,2400.0,1637.04,762.96,0.6821
657,210000,辽宁省,辽宁,2021,4229.4,3079.4,1150.0,0.7280938194542962
658,220000,吉林省,吉林,2021,2375.37,1505.15,870.22,0.6336486526309586
659,230000,黑龙江省,黑龙江,2021,3125.0,2052.8,1072.2,0.656896
660,310000,上海市,上海,2021,2489.43,2223.0,266.0,0.8929755004157579
661,320000,江苏省,江苏,2021,8505.4,6288.89,2216.0,0.7393996755002705
662,330000,浙江省,浙江,2021,6540.0,4752.0,1788.0,0.726605504587156
663,340000,安徽省,安徽,2021,6113.0,3631.0,2482.0,0.5939800425323082
664,350000,福建省,福建,2021,4187.0,2918.34,1268.66,0.6970002388344877
665,360000,江西省,江西,2021,4517.4,2776.4,1741.01,0.614601319342985
666,370000,山东省,山东,2021,10169.99,6503.0,3667.3,0.6394303239236223
667,410000,河南省,河南,2021,9883.0,5579.0,4304.0,0.5645047050490741
668,420000,湖北省,湖北,2021,5829.99,3736.45,2093.55,0.6409016138964218
669,430000,湖南省,湖南,2021,6622.0,3954.01,2668.0,0.5971020839625492
670,440000,广东省,广东,2021,12684.0,9466.07,3217.93,0.7463000630715863
671,450000,广西壮族自治区,广西,2021,5037.0,2774.0,2263.0,0.5507246376811594
672,460000,海南省,海南,2021,1020.46,622.0,398.0,0.609529035924975
673,500000,重庆市,重庆,2021,3212.43,2259.13,953.3,0.7032464520627687
674,510000,四川省,四川,2021,8372.0,4840.7,3531.3,0.5782011466794075
675,520000,贵州省,贵州,2021,3852.0,2092.79,1759.21,0.5432995846313603
676,530000,云南省,云南,2021,4690.0,2394.2,2295.8,0.5104904051172707
677,540000,西藏自治区,西藏,2021,366.0,134.0,232.0,0.366120218579235
678,610000,陕西省,陕西,2021,3954.0,2516.0,1438.0,0.6363176530096105
679,620000,甘肃省,甘肃,2021,2490.02,1327.93,1162.09,0.5333009373418688
680,630000,青海省,青海,2021,594.0,362.0,231.5,0.6094276094276094
681,640000,宁夏回族自治区,宁夏,2021,725.0,478.8,246.2,0.6604137931034483
682,650000,新疆维吾尔自治区,新疆,2021,2589.0,1482.0,1107.0,0.5724217844727694
683,110000,北京市,北京,2022,2184.3,1912.8,271.0,0.8757038868287322
684,120000,天津市,天津,2022,1363.0,1160.0,203.0,0.851063829787234
685,130000,河北省,河北,2022,7420.0,4575.0,2845.0,0.616576819407008
686,140000,山西省,山西,2022,3481.35,2226.0,1254.85,0.6394071265457366
687,150000,内蒙古自治区,内蒙古,2022,2401.17,1647.2,753.97,0.6859989088652615
688,210000,辽宁省,辽宁,2022,4197.0,3064.0,1133.0,0.7300452704312604
689,220000,吉林省,吉林,2022,2347.69,1496.18,851.51,0.6372987915781044
690,230000,黑龙江省,黑龙江,2022,3099.0,2052.0,1047.0,0.6621490803484995
691,310000,上海市,上海,2022,2475.0,2211.0,264.0,0.8933333333333333
692,320000,江苏省,江苏,2022,8515.0,6337.0,2178.0,0.7442160892542572
693,330000,浙江省,浙江,2022,6577.0,4826.0,1751.0,0.7337691956819219
694,340000,安徽省,安徽,2022,6127.0,3686.0,2441.0,0.6015994777215603
695,350000,福建省,福建,2022,4188.0,2937.0,1251.0,0.7012893982808023
696,360000,江西省,江西,2022,4527.98,2810.52,1717.46,0.6207006214691762
697,370000,山东省,山东,2022,10162.79,6559.0,3603.31,0.6453936369835448
698,410000,河南省,河南,2022,9872.0,5633.0,4239.0,0.5706037277147488
699,420000,湖北省,湖北,2022,5844.0,3779.0,2065.0,0.6466461327857632
700,430000,湖南省,湖南,2022,6604.0,3983.0,2621.0,0.6031193216232587
701,440000,广东省,广东,2022,12656.8,9465.4,3191.4,0.7478509575880159
702,450000,广西壮族自治区,广西,2022,5047.0,2809.0,2238.0,0.5565682583713097
703,460000,海南省,海南,2022,1027.02,631.48,395.54,0.6148663122431891
704,500000,重庆市,重庆,2022,3213.34,2280.32,933.02,0.7096416812413252
705,510000,四川省,四川,2022,8374.0,4886.2,3487.8,0.5834965368999283
706,520000,贵州省,贵州,2022,3856.0,2114.0,1742.0,0.5482365145228216
707,530000,云南省,云南,2022,4693.0,2427.0,2266.0,0.5171532069038994
708,540000,西藏自治区,西藏,2022,364.0,136.0,228.0,0.37362637362637363
709,610000,陕西省,陕西,2022,3956.0,2532.0,1424.0,0.6400404448938322
710,620000,甘肃省,甘肃,2022,2492.0,1351.0,1141.0,0.5421348314606742
711,630000,青海省,青海,2022,595.0,366.0,229.0,0.6151260504201681
712,640000,宁夏回族自治区,宁夏,2022,728.0,483.0,245.0,0.6634615384615384
713,650000,新疆维吾尔自治区,新疆,2022,2587.0,1498.0,1089.0,0.5790490916119057
714,110000,北京市,北京,2023,2185.8,1919.8,266.0,0.8783054259310091
715,120000,天津市,天津,2023,1364.0,1166.0,198.0,0.8548387096774194
716,130000,河北省,河北,2023,7393.0,4641.0,2752.0,0.6277559853915866
717,140000,山西省,山西,2023,3465.99,2252.01,1213.98,0.6497450944751717
718,150000,内蒙古自治区,内蒙古,2023,2396.0,1667.1,728.9,0.6957846410684474
719,210000,辽宁省,辽宁,2023,4182.0,3074.0,1108.0,0.7350549976087997
720,220000,吉林省,吉林,2023,2339.41,1514.07,825.34,0.6472016448591739
721,230000,黑龙江省,黑龙江,2023,3062.0,,,0.0
722,310000,上海市,上海,2023,2487.45,,,0.0
723,320000,江苏省,江苏,2023,8526.0,,,0.0
724,330000,浙江省,浙江,2023,6627.0,4919.0,1708.0,0.7422664855892561
725,340000,安徽省,安徽,2023,6121.0,3765.0,2356.0,0.6150955726188532
726,350000,福建省,福建,2023,4183.0,2972.0,,0.7104948601482189
727,360000,江西省,江西,2023,4515.01,2850.33,1664.68,0.6313009273512129
728,370000,山东省,山东,2023,10122.97,,,0.0
729,410000,河南省,河南,2023,9815.0,5701.0,4114.0,0.5808456444218033
730,420000,湖北省,湖北,2023,5838.0,3822.0,2016.0,0.6546762589928058
731,430000,湖南省,湖南,2023,6568.0,4017.0,2551.0,0.6116017052375152
732,440000,广东省,广东,2023,12706.0,9583.0,3123.0,0.7542106091610263
733,450000,广西壮族自治区,广西,2023,5027.0,2854.5,2172.5,0.5678336980306345
734,460000,海南省,海南,2023,1043.0,651.59,391.62,0.6247267497603068
735,500000,重庆市,重庆,2023,3191.43,2287.45,903.98,0.7167476648398994
736,510000,四川省,四川,2023,8368.0,4978.1,3389.9,0.5948972275334609
737,520000,贵州省,贵州,2023,3865.0,2162.08,1702.92,0.5593997412677878
738,530000,云南省,云南,2023,4673.0,2473.0,2200.0,0.5292103573721378
739,540000,西藏自治区,西藏,2023,365.0,141.92,223.08,0.3888219178082191
740,610000,陕西省,陕西,2023,3952.0,2575.0,1377.0,0.6515688259109311
741,620000,甘肃省,甘肃,2023,2465.0,1368.0,1097.0,0.5549695740365111
742,630000,青海省,青海,2023,594.0,373.0,221.0,0.6279461279461279
743,640000,宁夏回族自治区,宁夏,2023,729.0,491.0,238.0,0.6735253772290809
744,650000,新疆维吾尔自治区,新疆,2023,2598.0,1539.0,1059.0,0.5923787528868361
