row_id,urb,gov,inno,edu,openpc,fin,dig,pri,inc,soc
1,0.01636551113530166,0.005081699130216007,0.01862975546195964,-0.01872683255244725,0.007805187666240475,-0.002125009063785113,-0.00718745967552473,0.02817897751512557,0.0303810488982312,0.0007583807138745594
2,0.01375340536051517,0.002692612348810343,0.01448429649812777,-0.02005047004724619,0.005633665130655528,-0.002468846907903806,-0.007636267182082792,0.02818254571089226,0.04386380778724158,0.0007580383584644883
3,0.01654319014343294,-0.0001733973692305992,0.01357975638201605,-0.01973623161296248,0.00789627150610451,0.003154461540717797,-0.01003631097842687,0.02798859880211389,0.06641600293008001,0.0004079584150901223
4,0.001977259613971358,-0.001697195216597049,0.01175611088090706,-0.01896092377697312,0.002413977639861785,-0.003726988086843048,-0.00932582827226145,0.02657518195802557,0.07286223608951978,-0.001096205296319675
5,0.003536796133367957,-0.001559570139182743,0.01112624048905126,-0.01234258397228441,0.002651481396770882,-0.003655834612573934,-0.01246781430690841,0.02589568527826848,0.1050943799604942,-0.003799595154203333
6,-0.002282839636012878,-0.002577030023600181,0.00962261320333074,0.0005180097890583978,3.710184746361566e-05,-0.003415254428961648,-0.01769382231739909,0.02426872011777365,0.1067632100045437,-0.00571272064622169
7,0.001139560907627757,-0.002606771229591367,0.01321138572461522,0.001001942438922951,0.001113580367502331,-0.003822728707286811,-0.003228331991814203,0.02568336153927646,0.1066381448827357,-0.005293060656570708
8,0.0001027553631481647,-0.003094374763759139,0.01167527170574815,-0.01328862900082536,0.003645842603240187,-0.002890165281498573,-0.00443748456405108,0.02556772515661937,0.1088053771465252,-0.00607324180326179
9,0.01510360463564812,-0.003846717442392861,0.009053624641215209,-0.0151094339031864,0.005817129531530673,0.003822422715640096,-0.005848762497735799,0.02737178016209,0.1152279527148342,-0.01017299729588624
10,0.004342089554196736,-0.007256968613867372,0.01511434349431059,-0.0155184988462426,0.0045528337405735,0.008672624503317294,0.0002685101062593859,0.02879465670551679,0.1333515986570762,0.002909566652303652
