row_id,urb,gov,inno,edu,openpc,fin,dig,pri,inc,soc
1,-0.003884827936152969,6.401495108549632e-05,0.005142229758733307,-0.01237638727276393,0.006749286195808436,-0.006201971869427363,-0.01052964641449271,0.02251282860452498,0.01065948605932708,0.002237043676617468
2,-0.004378313972403567,-0.0006834597288883243,0.003890778958409799,-0.0148074408555377,0.00512299666315316,-0.00555063912108492,-0.0110586677880497,0.02084462657380099,0.01527610269542992,0.002465096618408303
3,-0.0007163870580039552,-0.003109427499596865,0.008207349121246515,-0.01413757793941598,0.007616151723260597,-0.00508436931433357,-0.009138111563590571,0.02086831503634325,0.02579886361923407,0.001512720080401475
4,-0.008793976649735519,-0.003464035621694527,0.006945771759033686,-0.01567605132578982,0.003097111036885022,-0.006031211285430725,-0.01171135067769524,0.0189243819863335,0.03037536772471838,0.0005117784556858114
5,-0.00472347351705334,-0.004328652670315877,0.007396376805070122,-0.01220328617268343,0.004257150032953405,-0.005640489375170223,-0.01105578334657208,0.02149072912616107,0.04565004794836598,-0.000414948156165891
6,-0.009008022218657914,-0.004437745381920004,0.006748652213341988,-0.005691050218222292,0.002356230498372471,-0.006059795737443406,-0.01211780878041081,0.02235848226531981,0.04087888999171568,-0.003086282061796552
7,-0.003961490343033021,-0.004847240940698636,0.007672283453395571,-0.005791973444926029,0.003593256885634823,-0.005031041843622283,-0.003766061047410708,0.02490621256525869,0.04393532317475818,-0.00215099376191252
8,-0.00833943414804429,-0.005400009821741045,0.00739516370238663,-0.009714788008483083,0.003698463176455537,-0.005610153808844452,-0.00332080993849434,0.01966866317987139,0.04267707566578109,-0.002119830639138864
9,-0.001493611479606896,-0.005264646826321599,0.005348988139166701,-0.01241944354017982,0.005040263531385277,0.00334617956663724,-0.003433898555137552,0.02085722596499178,0.04380624354383558,-0.003842510163872122
10,-0.00468738856831366,-0.004702913935539311,0.008542796856210837,-0.01116778207518215,0.005207289177902728,0.01217296400804738,-0.0005396038023446812,0.02435039068264147,0.05334080656489967,0.006842593848683468
11,-0.004774279900098426,-0.001872189482561179,0.01044317174402304,-0.01185679593406533,0.007555515165342247,0.01313886158086959,-0.000583175734140677,0.02382724384232622,0.05227853433924007,0.00688404467888365
12,-0.004847888091795561,-0.004517660492218049,0.00850673524166955,-0.0081658627899249,0.005342139332072713,0.01221318157107824,0.004990235689584279,0.02460731495953457,0.05041949118289381,0.003392910670720997
13,-0.004065489326378028,-0.002600219932224131,0.007917077865159196,-0.01073022941390673,0.008140253131615047,0.01420812879163418,0.004871374019672036,0.0240348595824094,0.05189683478983056,0.005531952218216892
14,-0.0141309715303335,-0.003234950169900308,0.005710832841765272,-0.01795528005177183,0.004212248284200639,0.0119846625009745,0.03660029132900063,0.02466258337594442,0.05218719816409932,0.003393232805601536
