row_id,admincode,region,zone,year,pcgdp,pcrs,fsr,tig,ruur,hbtp,ipr,hesp,gcr,wei,sdei,epes,ugpr,uwpr,pcura,ptvp
31,110000,北京,东部,2020,164158.0,62769.75788031064,77.06227217411589,83.7315994914212,2.6,58.0,,5393.0,49.0,,5.007887422690737e-06,3.3290332734697543,100.0,98.39,7.67,17.02
32,110000,北京,东部,2021,187526.0,68055.27638190954,82.33464536329723,81.72666497748845,3.2,59.51,,5313.0,49.3,,3.410840626035434e-06,3.4592067862853084,100.0,98.8,7.72,16.45
33,110000,北京,东部,2022,189988.0,63272.4358974359,76.50616201308047,83.75769422424646,,61.32,,5397.0,49.8,,2.6479927011692092e-06,2.984275319146088,100.0,99.81,8.04,16.34
34,110000,北京,东部,2023,200278.0,66266.69716376944,77.54241806492081,84.84690601384347,,63.51,,5584.0,49.8,,2.513670942192424e-06,2.768323663164497,100.0,100.0,8.87,
35,110000,北京,东部,2024,228167.0,64555.199267063676,75.89704257021991,85.26736900393436,,,,,,,,,,,,
36,120000,天津,东部,1990,,,111.64179104477611,,2.7,,,,,,,,,,,
37,120000,天津,东部,1991,,,122.3720244364862,,0.8,,,,,,,,,,,
38,120000,天津,东部,1992,4481.0,,135.53310404127254,35.86374695863747,1.1,,,,,,,,,,,
39,120000,天津,东部,1993,5800.0,,146.20635849424613,36.20337724995361,1.0,,,,,,,,,,,
40,120000,天津,东部,1994,7751.0,,69.3445796460177,37.030972847591755,1.1,,,,,,,,,,,
41,120000,天津,东部,1995,9769.0,,66.32379727847423,37.832618025751074,1.0,,,,,,,,,,,
42,120000,天津,东部,1996,11734.0,,69.81715396166418,39.68268116587931,1.0,,,,,,,,,,,
43,120000,天津,东部,1997,13142.0,,73.22853884997556,41.04855290210344,1.3,,,,,,,,,,,
44,120000,天津,东部,1998,14086.0,,73.51555136663525,43.22897300513125,1.4,,,,,,,,,,,
45,120000,天津,东部,1999,14985.0,,71.66634902483959,45.04040122596824,2.9,,,,,,,,,,,
46,120000,天津,东部,2000,16236.0,7358.641358641359,71.43009890403636,45.435697681723944,3.2,,,1189.8101898101897,,,,,,,,
47,120000,天津,东部,2001,17523.0,8293.824701195219,69.73196403460177,46.638966361204396,3.6,,,1533.8645418326694,,,,,,,,
48,120000,天津,东部,2002,19161.0,9348.560079443892,79.06941668866182,47.288390679329495,3.9,,,1955.3128103277063,,,,,,,,
49,120000,天津,东部,2003,22371.0,9122.65084075173,65.53768264547553,45.63291699884843,3.8,,,2425.3214638971317,,,,,,,,
50,120000,天津,东部,2004,25761.0,10280.2734375,65.64449896005546,44.54236770821411,3.8,,,2790.0390625,,18.568921445194768,0.008660486055472894,,98.48,100.0,9.33,10.67
51,120000,天津,东部,2005,30567.0,11520.613614573345,75.05880756355741,44.82049009054645,3.7,,,3179.2905081495683,,19.11004875577788,0.008389792946242007,,98.5,100.0,10.41,11.23
52,120000,天津,东部,2006,33411.0,12866.046511627907,76.78781852997496,45.22921259397434,3.6,,,3324.6511627906975,37.0,16.628229043016223,0.0072070544344581995,,99.22,100.26,13.98,14.23
53,120000,天津,东部,2007,37976.0,14803.587443946186,80.1447362567289,46.347152751058104,3.6,,,3328.251121076233,34.8,13.689880723355138,0.005884474797999231,0.8764254890039002,100.0,100.0,11.94,12.72
54,120000,天津,东部,2008,45242.0,17676.020408163266,77.8615221500023,46.42829577029948,3.6,47.27,,4534.0,32.5,11.814796233405373,0.004631058968817537,1.2653851472825335,100.0,100.0,14.39,14.33
55,120000,天津,东部,2009,47497.0,19794.78827361564,73.11256982246415,48.71269440941572,3.6,48.28,,4432.0,30.3,10.446791368922515,0.004145649432534679,1.1883160778453765,100.0,100.0,13.76,15.38
56,120000,天津,东部,2010,54053.0,22018.475750577363,77.627756311554,50.34988581132518,3.6,49.3,53.0,4412.0,32.1,9.983603677460913,0.003443227733208409,1.9682751808489007,100.0,100.0,14.89,12.05
57,120000,天津,东部,2011,61458.0,25317.673378076062,81.00571721231623,51.9593220338983,3.6,49.4,56.0,4329.0,34.5,8.276979969183358,0.002846224961479199,1.7947704486369433,100.0,100.0,17.05,15.19
58,120000,天津,东部,2012,66517.0,28457.184325108854,82.12074411746866,52.64956319805375,3.6,37.87,58.0,4358.0,34.9,9.157691031737256,0.002482583213535331,1.7959042744294773,100.0,100.0,17.88,17.34
59,120000,天津,东部,2013,71345.0,31704.96453900709,81.55742367243187,54.13155830836367,3.6,39.22,61.0,4346.0,34.9,8.467231081706116,0.0021799022663744044,1.9001965314744567,100.0,100.0,18.74,18.99
60,120000,天津,东部,2014,74960.0,33160.95171448565,82.86303601761014,55.13128958893295,3.5,40.12,61.0,4283.0,34.9,8.398116647557469,0.0019660545457962897,2.008181093354595,100.0,100.0,16.71,18.14
61,120000,天津,东部,2015,75868.0,27541.34815844336,82.51303231395116,57.24160117652466,3.5,41.17,63.0,4185.0,36.4,8.548922285031482,0.0017087182315363757,2.2615125218494283,100.0,100.0,16.02,16.3
62,120000,天津,东部,2016,79647.0,29023.562023562026,73.61944948275816,60.47468023559753,3.5,42.15,65.0,4058.0,37.2,7.975290140452374,0.00023263513748998012,1.7740570844697698,100.0,100.0,15.39,18.09
63,120000,天津,东部,2017,87280.0,29860.992907801417,70.38330073662469,61.98496458002024,3.5,43.94,,4072.0,36.8,,0.00020159671019870525,3.357765632711254,100.0,100.0,17.41,19.64
64,120000,天津,东部,2018,95689.0,30594.360086767894,67.87403807731474,62.50364816020474,3.5,43.75,,4150.0,38.0,,0.00014218470541574058,2.1416878278915688,100.0,100.0,11.67,11.93
65,120000,天津,东部,2019,101557.0,31137.184115523465,67.78983662897143,63.48333392622105,3.5,43.71,,4214.0,37.5,,0.00012664081676212158,6.8141102620854905,100.0,100.0,12.98,10.93
66,120000,天津,东部,2020,101068.0,27015.86157173756,61.024957557872014,63.43446601941747,3.6,49.2,,4430.0,37.6,,7.281553398058253e-05,1.9267932790708744,100.0,100.0,14.91,11.54
67,120000,天津,东部,2021,113660.0,29346.68608885652,67.91517977510269,62.13859012693575,3.7,50.02,,5153.0,38.3,,5.419155759287476e-05,1.4952974576136777,100.0,100.0,15.44,12.51
68,120000,天津,东部,2022,117925.0,28614.08657373441,67.64853489045106,61.22351570151623,,50.29,,5428.0,38.4,,4.029208663418505e-05,1.0645351542037416,100.0,100.0,16.11,11.25
69,120000,天津,东部,2023,122752.0,31244.134897360702,61.80641503222149,62.651682170959475,,53.16,,5559.0,38.2,,3.764047964725494e-05,1.03005103005103,99.48,100.0,16.41,
70,120000,天津,东部,2024,132143.0,30266.129032258068,58.93036667145398,63.945895263616336,,,,,,,,,,,,
71,130000,河北,东部,1990,,,92.97662694775435,,1.1,,,,,,,,,,,
72,130000,河北,东部,1991,,,99.47333772218563,,0.9,,,,,,,,,,,
73,130000,河北,东部,1992,2046.0,,99.98023520110684,35.064528744622606,2.5,,,,,,,,,,,
74,130000,河北,东部,1993,2571.0,,101.37072964993675,33.390918065153016,2.0,,,,,,,,,,,
75,130000,河北,东部,1994,3324.0,,59.20169112161153,32.13525656183495,2.7,,,,,,,,,,,
76,130000,河北,东部,1995,4212.0,,62.741918610733336,32.2708425884792,2.2,,,,,,,,,,,
77,130000,河北,东部,1996,4950.0,,65.45062526951271,33.06441525953721,1.9,,,,,,,,,,,
78,130000,河北,东部,1997,5615.0,,65.1001996598388,33.487582486788426,2.0,,,,,,,,,,,
79,130000,河北,东部,1998,5994.0,,68.5657436577682,34.215823671805325,2.3,,,,,,,,,,,
80,130000,河北,东部,1999,6310.0,,63.64880273660205,35.53343432157542,2.5,,,,,,,,,,,
81,130000,河北,东部,2000,6966.0,2418.189991009889,59.86427299417625,35.79793440214338,2.8,,,378.4836679652383,,,,,,,,
82,130000,河北,东部,2001,7572.0,2654.5753097477236,55.136333579680276,36.646980979280656,3.2,,,523.2124197641439,,,,,,,,
83,130000,河北,东部,2002,8216.0,2922.4944320712693,52.43066997346468,37.94596749352226,3.6,,,702.3014105419451,,,,,,,,
84,130000,河北,东部,2003,9380.0,3217.4619589304184,51.92658564492686,37.05317670834912,3.9,,,850.1994386172256,,,,,,,,
85,130000,河北,东部,2004,11178.0,3705.2430606550156,51.91583074494628,36.72745961046833,4.0,,,1024.232633279483,,27.242969717734496,0.01881770023456237,,93.29,99.94,11.6,6.89
86,130000,河北,东部,2005,12845.0,4334.403736680776,52.667592630417914,37.6615679212164,3.9,,,1129.762078528682,,23.767752524676865,0.017040144071853558,,94.2,99.95,12.17,7.15
87,130000,河北,东部,2006,14609.0,4980.71904899971,52.57124944932055,38.52733247037738,3.8,,,1250.507393447376,35.6,21.275714427959773,0.015383849447376282,,86.96,92.01,12.38,8.05
88,130000,河北,东部,2007,17561.0,5838.686446780931,52.37580061726346,37.57457067860346,3.8,,,1340.1987613423591,36.5,18.342453241613114,0.012281019345176872,2.9071118043341184,95.26,99.97,13.59,8.98
89,130000,河北,东部,2008,20385.0,7141.365002146231,50.35898962092185,37.05466862909416,4.0,29.98,,1811.0,38.7,16.527841353229906,0.009471764283350117,4.058097328436974,97.11,99.97,14.49,9.79
90,130000,河北,东部,2009,21831.0,8195.76343474552,45.45597825855451,39.333241871312936,3.9,32.09,,1871.0,40.0,16.00513493914509,0.008189117326173164,4.438594473481315,97.86,99.97,15.32,9.02
91,130000,河北,东部,2010,25308.0,9482.624409229913,47.22470428048677,39.214379346352956,3.9,34.2,31.0,1951.0,42.7,14.582805661090005,0.006853073829678509,4.083340424928375,99.07,99.97,17.35,9.53
92,130000,河北,东部,2011,29647.0,11111.034292035398,49.125767868400146,39.31034805257965,3.8,36.28,36.0,2006.0,42.1,13.025714646452837,0.006603319195499586,2.981859506585364,99.86,100.0,17.84,10.44
93,130000,河北,东部,2012,31844.0,12743.04599283944,51.092306787206084,40.05546528003466,3.7,39.01,42.0,2063.0,41.0,13.249875419781173,0.005811721373632326,3.135969642892162,99.79,99.96,17.84,11.29
94,130000,河北,东部,2013,33346.0,14430.159165751922,52.0598333628146,40.970584840640406,3.7,41.39,46.0,2108.0,41.2,12.816410822931953,0.005295635542218339,3.8974233373699994,98.35,99.85,18.22,12.62
95,130000,河北,东部,2014,34507.0,16141.608630342756,52.308383041498296,41.918925458865715,3.6,43.73,49.0,2098.0,41.9,12.290262565998516,0.004720158356770822,4.13550552669275,94.26,99.29,18.49,11.34
96,130000,河北,东部,2015,35994.0,12753.57385976855,47.036410348372485,44.61785562761379,3.6,46.07,50.0,2141.0,41.2,11.76465240317595,0.004198739317534396,5.019717019489756,98.81,99.56,18.65,12.94
97,130000,河北,东部,2016,38688.0,13818.84745762712,47.108948959671245,45.86378498354645,3.7,48.26,53.0,2191.0,40.8,10.142375000438996,0.0019379014613280139,4.344139131469718,98.88,99.52,18.91,13.68
98,130000,河北,东部,2017,41451.0,15033.742745309759,48.70827421458674,48.08229550142294,3.7,52.53,,2328.0,41.8,,0.0014134748439988513,5.323699613506487,98.78,99.05,18.88,15.34
99,130000,河北,东部,2018,43808.0,16124.293024508483,45.47973715443924,50.01446394170108,3.3,55.84,,2457.0,41.6,,0.0010561754876194814,5.611418793949427,99.28,99.7,19.76,14.62
100,130000,河北,东部,2019,47036.0,17167.718544380285,44.99906126339504,51.649865918018456,3.1,56.65,,2596.0,42.3,,0.0008202157890824677,6.047630051125039,99.46,99.98,19.95,13.18
101,130000,河北,东部,2020,48302.0,16509.244372990353,42.40883363128256,51.00378188361129,3.5,59.2,,2700.0,42.9,,0.00044899455208836616,5.644263027289784,99.72,100.0,21.06,13.29
102,130000,河北,东部,2021,54181.0,17315.118152524166,47.10127811161806,49.53548645818636,3.1,61.09,,2926.0,42.9,,0.0004225550843996228,3.9742501590717216,99.79,100.0,20.99,11.34
103,130000,河北,东部,2022,56481.0,17364.285714285714,43.58969399203064,51.085548251881484,,65.45,,3070.0,43.8,,0.00034819472230161,3.4240525100906547,99.55,100.0,21.2,17.58
104,130000,河北,东部,2023,59332.0,18795.617475990803,44.623217689390515,52.43616321644999,,72.24,,3190.0,43.7,,0.0003242756137911574,3.3374244369007133,99.6,100.0,20.08,
105,130000,河北,东部,2024,64352.0,19866.35944700461,41.73990433828493,53.725574358941984,,,,,,,,,,,,
106,140000,山西,中部,1990,,,94.26229508196722,,1.2,,,,,,,,,,,
107,140000,山西,中部,1991,,,91.58154859967051,,1.1,,,,,,,,,,,
108,140000,山西,中部,1992,1862.0,,90.18509877119301,35.90999818544729,0.7,,,,,,,,,,,
109,140000,山西,中部,1993,2271.0,,95.6544710077929,36.46384479717813,0.8,,,,,,,,,,,
110,140000,山西,中部,1994,2729.0,,60.3160372072173,37.05092536591266,1.2,,,,,,,,,,,
111,140000,山西,中部,1995,3515.0,,63.96492160510231,38.37360594795538,1.4,,,,,,,,,,,
112,140000,山西,中部,1996,4178.0,,63.20018020723832,38.201377602352764,1.7,,,,,,,,,,,
113,140000,山西,中部,1997,4724.0,,64.67145146679675,39.06504065040651,2.4,,,,,,,,,,,
114,140000,山西,中部,1998,5104.0,,63.372057660726234,39.88579231580908,2.2,,,,,,,,,,,
115,140000,山西,中部,1999,5230.0,,58.90795295133269,43.29074440645433,2.1,,,,,,,,,,,
116,140000,山西,中部,2000,5722.0,1937.480751462889,50.86643561716876,43.750338624911954,2.2,,,384.970742223591,,,,,,,,
117,140000,山西,中部,2001,6226.0,2077.933985330073,45.858376511226254,44.46415373244641,2.6,,,504.27872860635694,,,,,,,,
118,140000,山西,中部,2002,7082.0,2293.2604735883424,45.11921500583361,42.7004473503097,3.4,,,632.6654523375835,,,,,,,,
119,140000,山西,中部,2003,8639.0,2200.663850331925,44.756910197502954,39.17948358616823,3.0,,,823.777911888956,,,,,,,,
120,140000,山西,中部,2004,10515.0,2653.0734632683657,49.38928062266405,37.22826086956522,3.1,,,1035.3823088455772,,26.812929061784896,0.04047482837528604,,68.63,85.62,7.3,4.76
121,140000,山西,中部,2005,12195.0,4204.769001490314,55.07887850467289,35.35078688042359,3.0,,,1213.1147540983607,,23.311271265382164,0.03716232779330293,,68.29,90.32,7.93,5.25
122,140000,山西,中部,2006,14008.0,4845.62962962963,63.717684065664,35.17269178547183,3.2,,,1322.6666666666665,31.9,18.911659877800407,0.031356076035302105,,74.56,89.58,9.06,5.73
123,140000,山西,中部,2007,17542.0,5756.85234305924,56.946243523316056,34.19704831861985,3.2,,,1427.9398762157384,32.6,17.621470449491206,0.023362423343891093,4.2831834806461435,79.5,92.96,8.55,6.62
124,140000,山西,中部,2008,21234.0,7097.918498973908,56.88126416328269,34.064793022289905,3.3,37.12,,1979.0,35.2,14.80146753426554,0.018108819050256127,4.8888990281516636,82.64,93.27,9.54,6.85
125,140000,山西,中部,2009,20906.0,8196.673475342865,51.59953896394954,36.557725670155016,3.9,41.01,,2050.0,36.5,14.812664390844478,0.017745816777659632,4.521354933726068,87.3,95.38,10.02,7.09
126,140000,山西,中部,2010,25434.0,9284.275321768326,50.2065901747991,34.18614315075417,3.6,44.9,36.0,2132.0,38.0,13.286200429025484,0.014029807163153225,4.264870350426643,89.94,97.26,10.66,6.83
127,140000,山西,中部,2011,30534.0,10958.450308815272,51.33278338304038,32.65622705243061,3.5,44.9,39.0,2202.0,38.3,10.65978851520047,0.012842377735350272,3.4765319288448935,94.63,97.48,11.21,7.87
128,140000,山西,中部,2012,32864.0,12702.367531003383,54.95205583701159,35.85007403856852,3.3,45.78,44.0,2351.0,38.6,11.495065521993306,0.011142590579555084,3.195190363331956,95.18,97.64,11.79,8.47
129,140000,山西,中部,2013,33848.0,14538.33097595474,56.15666654565975,38.41847971169247,3.1,47.56,49.0,2474.0,40.0,11.514782434596903,0.010472837693539776,3.239464973449984,96.1,98.14,12.88,9.9
130,140000,山西,中部,2014,34248.0,16207.19954648526,59.010527407561064,41.17588695875053,3.4,48.64,51.0,2519.0,40.1,11.991450800763971,0.009989499532853233,3.087564175698802,95.77,98.54,13.34,8.85
131,140000,山西,中部,2015,33593.0,15189.258312020462,47.9802627542748,49.76597614139435,3.5,50.0,54.0,2504.0,40.1,12.271636646277585,0.00946740563009023,2.9056637948915705,97.31,98.85,13.52,8.53
132,140000,山西,中部,2016,33972.0,16218.55435401252,45.40867810292634,51.13255876247238,3.5,51.52,56.0,2439.0,40.5,11.659663162124154,0.00415104131788656,3.3696330558844636,97.92,99.29,14.77,9.42
133,140000,山西,中部,2017,41242.0,17260.68376068376,49.70157756587389,49.22433255317827,3.4,53.36,,2401.0,40.6,,0.00235565405300912,3.430660043339137,98.34,97.81,15.92,9.74
134,140000,山西,中部,2018,45517.0,18627.355796687607,53.51886477540377,51.02675130497991,3.3,56.03,,2383.0,41.3,,0.0017665010245580615,3.97510685331858,98.3,99.7,16.81,10.57
135,140000,山西,中部,2019,48469.0,19853.588790391765,49.83803038150956,51.11546080558438,2.7,58.58,,2515.0,42.3,,0.001347750212244128,4.800711562465505,96.43,99.28,17.22,11.3
136,140000,山西,中部,2020,51051.0,18862.1776504298,44.9350110646524,50.26912467200431,3.1,64.1,,2688.0,43.9,,0.0008998856220143983,5.092675024017437,98.7,99.6,18.41,11.01
137,140000,山西,中部,2021,65625.0,21444.8275862069,56.16571091146153,43.748251014411636,2.3,65.79,,3112.0,43.7,,0.0006427522037218413,4.256115974652341,97.9,99.53,18.29,10.32
138,140000,山西,中部,2022,73506.0,20650.675093363974,58.776312430868714,40.650565394642726,,65.6,,3388.0,44.0,,0.000502269005116499,4.1041436229047905,97.56,98.66,18.71,13.96
139,140000,山西,中部,2023,73984.0,21600.115406809004,54.831135225770254,42.72517141278377,,67.03,,3528.0,42.9,,0.0005136546528550637,3.8081445282644224,97.32,98.35,17.46,
140,140000,山西,中部,2024,73769.0,22260.301799187462,56.05721991491086,51.30752666240434,,,,,,,,,,,,
141,150000,内蒙古,西部,1990,,,54.15435139573071,,3.8,,,,,,,,,,,
142,150000,内蒙古,西部,1991,,,59.1413989792855,,3.5,,,,,,,,,,,
143,150000,内蒙古,西部,1992,1906.0,,54.2250589704454,33.744368034147506,3.3,,,,,,,,,,,
144,150000,内蒙古,西部,1993,2423.0,,63.57045763479836,34.28783934548159,2.6,,,,,,,,,,,
145,150000,内蒙古,西部,1994,3094.0,,39.10795087265676,33.3764925909941,3.7,,,,,,,,,,,
146,150000,内蒙古,西部,1995,3772.0,,42.76766490506949,33.61334733403337,3.8,,,,,,,,,,,
147,150000,内蒙古,西部,1996,4457.0,,45.30780186738408,33.76991496432411,3.9,,,,,,,,,,,
148,150000,内蒙古,西部,1997,4980.0,,51.20705339024562,35.42262678803642,3.8,,,,,,,,,,,
149,150000,内蒙古,西部,1998,5406.0,,45.60507310199049,36.6019801980198,3.1,,,,,,,,,,,
150,150000,内蒙古,西部,1999,5861.0,,43.328328328328325,38.1280359602697,3.1,,,,,,,,,,,
151,150000,内蒙古,西部,2000,6502.0,2040.4721753794267,38.431673878756015,39.354168020271594,3.3,,,303.1197301854975,,,,,,,,
152,150000,内蒙古,西部,2001,7210.0,2256.614867702646,31.143895257783626,40.79822616407983,3.7,,,418.3116337673247,,,,,,,,
153,150000,内蒙古,西部,2002,8146.0,2541.9463087248323,28.673425311888607,41.81050028337369,4.1,,,506.2919463087248,,,,,,,,
154,150000,内蒙古,西部,2003,10015.0,3046.1022632020113,31.01551670169476,47.20314855133144,4.5,,,660.5196982397318,,,,,,,,
155,150000,内蒙古,西部,2004,12315.0,3727.538654408692,34.87972204002765,46.84611201740076,4.6,,,830.3384872544924,,17.86568787384448,0.04006933115823817,,62.79,82.21,9.44,5.22
156,150000,内蒙古,西部,2005,14695.0,5651.685393258426,40.69044406640464,44.16664301728297,4.3,,,960.882230545152,,15.960779862076794,0.04132020319550472,,68.18,83.88,10.14,5.61
157,150000,内蒙古,西部,2006,17275.0,6743.685300207038,42.28140814894167,43.358642894901244,4.1,,,1047.2049689440992,26.6,13.23994425488971,0.03741169686193473,,71.03,80.67,10.34,6.08
158,150000,内蒙古,西部,2007,21334.0,8085.631947303416,45.49158743797988,44.15994116394744,4.0,,,1169.6171263894607,28.1,11.690762352667944,0.028175501751533806,5.703541499200783,75.6,81.45,12.23,6.9
159,150000,内蒙古,西部,2008,25620.0,10077.741407528642,44.733495122269815,44.60463924131744,4.1,33.28,,1650.0,30.6,11.281077790593363,0.022923875432525952,5.47790756030992,74.25,82.03,12.76,7.5
160,150000,内蒙古,西部,2009,28982.0,11616.354759967453,44.158311017001935,45.7954449480589,4.0,35.69,,1794.0,32.4,10.297429689479463,0.019689760986458714,5.080857777500986,75.51,87.89,13.62,7.5
161,150000,内蒙古,西部,2010,33262.0,13689.320388349515,47.063118539696504,44.89810851351846,3.9,38.1,31.0,1884.0,33.4,11.2864791034037,0.017001426846668864,4.749945018693643,79.26,87.97,14.89,6.89
162,150000,内蒙古,西部,2011,38276.0,16160.72874493927,45.38557010046132,43.39560799737791,3.8,40.81,35.0,1920.0,34.1,10.614076823040568,0.014901512988866685,3.932477142790235,82.23,91.39,15.77,7.2
163,150000,内蒙古,西部,2012,42441.0,18557.224025974025,45.322665857168296,42.62901022912866,3.7,44.5,39.0,2042.0,36.2,9.782523567110152,0.013227189807165167,3.8409335695667535,84.39,94.43,17.67,7.05
164,150000,内蒙古,西部,2013,46320.0,20831.771894093687,46.683050681943946,43.35697482532214,3.7,48.07,44.0,2137.0,36.2,9.385204171201854,0.01192637196727643,3.583596454108482,87.93,96.23,19.69,8.57
165,150000,内蒙古,西部,2014,49585.0,23101.674152715397,47.51751297687102,44.46217367702456,3.6,51.5,46.0,2156.0,39.8,9.205063249494168,0.010794361007385962,3.6791426759931753,92.28,97.79,21.1,9.01
166,150000,内蒙古,西部,2015,52972.0,16817.622950819674,46.19088822843385,46.71557649239323,3.7,53.32,50.0,2035.0,39.2,8.561356089273303,0.009505753340026258,4.120659493623265,94.09,98.47,22.61,9.1
167,150000,内蒙古,西部,2016,56560.0,18127.66830870279,44.683349916125785,47.56514108765492,3.7,55.25,52.0,1937.0,39.9,7.592553646668069,0.004130013851319502,3.5320239944512277,94.9,98.98,23.45,10.26
168,150000,内蒙古,西部,2017,61196.0,19081.792026304975,37.59903574668924,49.496244487552104,3.6,59.44,,1969.0,40.2,,0.0025379075184083877,3.1715721876496983,96.01,99.1,23.89,10.65
169,150000,内蒙古,西部,2018,66491.0,20034.269199009086,38.44904024870329,49.90273096748613,3.6,62.75,,1984.0,40.6,,0.0022508178033306897,3.3679260513385185,94.76,99.23,22.75,10.18
170,150000,内蒙古,西部,2019,71170.0,20565.6314699793,40.37887357353884,49.88293391430646,3.7,63.43,,2053.0,40.5,,0.0020473493100944084,3.028479232137011,95.8,99.27,23.32,11.53
171,150000,内蒙古,西部,2020,71640.0,19163.961714523513,38.92101947568954,48.21589987252289,3.8,67.4,,2127.0,40.5,,0.0015870900451964306,2.8342593014253836,97.26,99.5,23.93,11.51
172,150000,内蒙古,西部,2021,88137.0,20048.749999999996,44.85005448920427,42.1973920438439,3.8,69.42,,2351.0,42.0,,0.001062080695454975,2.7458360132606305,97.86,99.58,25.52,9.87
173,150000,内蒙古,西部,2022,97433.0,19343.190337359436,47.971024338875964,40.11005220425073,,69.84,,2493.0,41.9,,0.000866650419643506,2.404334459975882,97.96,99.7,24.57,12.87
174,150000,内蒙古,西部,2023,102677.0,20588.48080133556,45.10725193966274,41.36151378568238,,72.26,,2523.0,42.2,,0.0008941405774150322,2.604648169169017,97.76,99.13,23.93,
175,150000,内蒙古,西部,2024,110011.0,21578.30820770519,45.471013446804584,44.98491331808198,,,,,,,,,,,,
176,210000,辽宁,东部,1990,,,105.81014729950901,,2.2,,,,,,,,,,,
177,210000,辽宁,东部,1991,,,106.6006600660066,,1.8,,,,,,,,,,,
178,210000,辽宁,东部,1992,3693.0,,102.08754208754209,36.74813306177868,1.9,,,,,,,,,,,
179,210000,辽宁,东部,1993,5015.0,,118.00110436223082,35.66739606126915,2.5,,,,,,,,,,,
180,210000,辽宁,东部,1994,6103.0,,68.73881932021466,36.23771224307417,2.6,,,,,,,,,,,
181,210000,辽宁,东部,1995,6880.0,,67.34842951059167,36.564759790935774,2.7,,,,,,,,,,,
182,210000,辽宁,东部,1996,7730.0,,67.24904701397712,36.691262627862045,3.6,,,,,,,,,,,
183,210000,辽宁,东部,1997,8725.0,,66.99941280093951,38.47871598046057,3.9,,,,,,,,,,,
184,210000,辽宁,东部,1998,9415.0,,67.80086602270107,38.94170080119535,3.4,,,,,,,,,,,
185,210000,辽宁,东部,1999,10086.0,,61.070102642498355,39.969317064985496,3.5,,,,,,,,,,,
186,210000,辽宁,东部,2000,11177.0,4415.869980879541,57.062615812229765,39.43372384399563,3.7,,,735.8986615678776,,,,,,,,
187,210000,辽宁,东部,2001,12015.0,4851.931330472104,58.29753080591096,41.14561602193479,3.2,,,887.6967095851215,,,,,,,,
188,210000,辽宁,东部,2002,13000.0,5373.304782298358,57.84895501649975,41.85262540764355,6.5,,,1071.8534380204615,,,,,,,,
189,210000,辽宁,东部,2003,14041.0,5536.342042755345,56.99405900201433,41.774037891742715,6.5,,,1221.377672209026,,,,,,,,
190,210000,辽宁,东部,2004,15355.0,6267.014465259664,56.864934507193475,42.31351819221614,6.5,,,1383.6850841830687,,30.17975826146094,0.012844291941018268,,87.16,92.99,7.67,8.64
191,210000,辽宁,东部,2005,17210.0,7141.4356787491115,56.06961373675645,40.801289114147195,5.6,,,1562.189054726368,,30.121336491846627,0.01648578669017188,,88.11,93.83,7.95,8.94
192,210000,辽宁,东部,2006,19760.0,8128.307188012175,57.4710947109471,40.77446575211852,5.1,,,1686.9585577148207,36.9,24.580289143415612,0.015005422928858326,,87.95,92.14,8.51,9.28
193,210000,辽宁,东部,2007,24022.0,9534.201954397395,61.367243294715124,40.36746273877305,4.3,,,1809.6789204281063,37.5,21.472279979013233,0.011987718855055283,1.7417870179336614,91.99,96.94,9.61,10.02
194,210000,辽宁,东部,2008,28185.0,11662.57242178447,62.97302443079181,38.30132562182291,3.9,43.09,,2621.0,38.1,17.467971691506627,0.009318075088361057,2.2373608615093135,92.38,96.89,9.95,10.58
195,210000,辽宁,东部,2009,29611.0,13390.002303616679,59.320978679461234,38.851564877455,3.9,45.54,,2659.0,38.3,16.94445094688546,0.008203999781517982,2.076879201011039,93.74,97.23,10.41,10.34
196,210000,辽宁,东部,2010,31888.0,15743.085714285717,62.73319523627738,37.74745795643445,3.6,48.0,44.0,2671.0,39.3,15.70122982376604,0.007355914883817995,2.423165259620379,94.19,97.44,11.19,9.35
197,210000,辽宁,东部,2011,37353.0,18486.64078556748,67.67156956872384,37.80457233000508,3.7,50.72,48.0,2712.0,39.8,14.200453686662714,0.006886009697399557,1.8997145307679506,95.46,98.36,11.27,11.03
198,210000,辽宁,东部,2012,40778.0,21266.74285714286,68.12150248212716,39.7364499176406,3.6,52.6,50.0,2811.0,40.2,13.377463778671718,0.005931557657183197,2.0460273900482386,96.02,98.45,11.55,11.11
199,210000,辽宁,东部,2013,43956.0,24241.46620847652,64.33595899503985,41.810003748282035,3.4,55.09,56.0,2903.0,40.2,12.208362833701221,0.00534650785056849,2.089305847901459,96.15,98.77,12.09,11.19
200,210000,辽宁,东部,2014,45915.0,27207.43460302891,62.84393828154372,44.866846102757954,3.4,58.19,59.0,2933.0,40.1,13.127081700015479,0.0049666178960036346,2.0883812388175156,96.19,98.72,12.75,11.79
201,210000,辽宁,东部,2015,46482.0,19282.618718303365,47.46932464002892,48.54900718940342,3.4,60.92,62.0,2876.0,40.3,12.866953978911743,0.004793595344947873,2.6059831176742287,94.76,98.84,13.43,12.3
202,210000,辽宁,东部,2016,47069.0,19868.500115553503,48.07218834858556,52.399656736545296,3.8,64.96,63.0,2845.0,36.4,11.19048669854113,0.0020164276081892853,1.9058562917943753,96.07,98.96,13.01,12.91
